"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Spokane","Legislative District 7 State Representative Pos. 2","Ronnie Rae","(Prefers Centralist  Party)","3247","18.2847","Legislative District 7"
"Spokane","Legislative District 9 State Representative Pos. 1","Susan Fagan","(Prefers Republican Party)","2675","100","Legislative District 9"
"Spokane","Legislative District 9 State Representative Pos. 2","Joe Schmick","(Prefers G.O.P. Party)","2609","100","Legislative District 9"
"Spokane","COUNTY WIDE Commissioner District 3","Al French","(Prefers G.O.P. Party)","81528","54.6566","COUNTY WIDE"
"Spokane","COUNTY WIDE Commissioner District 3","Mary Lou Johnson","(Prefers Democratic Party)","67636","45.3434","COUNTY WIDE"
"Spokane","COUNTY WIDE Assessor","Vicki Horton","(Prefers Republican Party)","93721","70.5555","COUNTY WIDE"
"Spokane","COUNTY WIDE Assessor","Roger E Trainor","(Prefers Republican Party)","39112","29.4445","COUNTY WIDE"
"Spokane","COUNTY WIDE Auditor","Vicky M. Dalton","(Prefers Democratic Party)","87776","58.8283","COUNTY WIDE"
"Spokane","COUNTY WIDE Auditor","Alene Lindstrand","(Prefers G.O.P Party)","61431","41.1717","COUNTY WIDE"
"Spokane","COUNTY WIDE Clerk","Timothy W. Fitzgerald","(Prefers Republican Party)","86709","59.9842","COUNTY WIDE"
"Spokane","COUNTY WIDE Clerk","Mary M. Wissink","(Prefers Democratic Party)","57844","40.0158","COUNTY WIDE"
"Spokane","COUNTY WIDE Prosecuting Attorney","Larry Haskell","(Prefers Republican Party)","87548","59.6876","COUNTY WIDE"
"Spokane","COUNTY WIDE Prosecuting Attorney","Breean L. Beggs","(Prefers Democratic Party)","59129","40.3124","COUNTY WIDE"
"Spokane","COUNTY WIDE Sheriff","Ozzie D. Knezovich","(Prefers Republican Party)","103443","70.9199","COUNTY WIDE"
"Spokane","COUNTY WIDE Sheriff","Doug Orr","(Prefers Republican Party)","42416","29.0801","COUNTY WIDE"
"Spokane","COUNTY WIDE Treasurer","Rob Chase","(Prefers Republican Party)","82556","56.3484","COUNTY WIDE"
"Spokane","COUNTY WIDE Treasurer","Amy Biviano","(Prefers Democratic Party)","63954","43.6516","COUNTY WIDE"
"Spokane","COUNTY WIDE District Court Judge  1","Vance W. Peterson","","94262","100","COUNTY WIDE"
"Spokane","COUNTY WIDE District Court Judge 2","Chris Bugbee","","49925","42.7297","COUNTY WIDE"
"Spokane","COUNTY WIDE District Court Judge 2","Sara B. Derr","","66914","57.2703","COUNTY WIDE"
"Spokane","COUNTY WIDE District Court Judge 3","Donna Wilson","","93958","100","COUNTY WIDE"
"Spokane","COUNTY WIDE District Court Judge 4","Patti Connolly Walker","","93042","100","COUNTY WIDE"
"Spokane","COUNTY WIDE District Court Judge 5","Richard Reierson","","28985","25.2601","COUNTY WIDE"
"Spokane","COUNTY WIDE District Court Judge 5","Gregory J. Tripp","","85761","74.7399","COUNTY WIDE"
"Spokane","COUNTY WIDE District Court Judge 6","Debra R. Hayes","","92996","100","COUNTY WIDE"
"Spokane","COUNTY WIDE District Court Judge 7","Randy A. Brandt","","57703","48.2172","COUNTY WIDE"
"Spokane","COUNTY WIDE District Court Judge 7","Aimee Maurer","","61970","51.7828","COUNTY WIDE"
"Spokane","COUNTY WIDE District Court Judge 8","Richard M. Leland","","76268","67.7938","COUNTY WIDE"
"Spokane","COUNTY WIDE District Court Judge 8","Timothy D. Trageser","","36232","32.2062","COUNTY WIDE"
"Spokane","Supreme Court Justice Position 1","Mary Yu","","100314","100","Supreme Court"
"Spokane","Supreme Court Justice Position 3","Mary E. Fairhurst","","99429","100","Supreme Court"
"Spokane","Supreme Court Justice Position 4","Eddie Yoon","","39200","32.5955","Supreme Court"
"Spokane","Supreme Court Justice Position 4","Charles W. Johnson","","81062","67.4045","Supreme Court"
"Spokane","Supreme Court Justice Position 7","Debra L. Stephens","","93798","77.5812","Supreme Court"
"Spokane","Supreme Court Justice Position 7","John (Zamboni) Scannell","","27105","22.4188","Supreme Court"
"Spokane","Court of Appeals, Division 3, District 1 Judge Position 2","Kevin M. Korsmo","","94553","100","Court of Appeals, Division 3, District 1"
"Spokane","CITY OF AIRWAY HEIGHTS City of Airway Heights Proposition No. 1 Emergency Medical Care and Services","Yes","","565","57.1284","CITY OF AIRWAY HEIGHTS"
"Spokane","CITY OF AIRWAY HEIGHTS City of Airway Heights Proposition No. 1 Emergency Medical Care and Services","No","","424","42.8716","CITY OF AIRWAY HEIGHTS"
"Spokane","TOWN OF ROCKFORD Town of Rockford Proposition No. 1 2015 Fire Protection Services","Yes","","114","69.9387","TOWN OF ROCKFORD"
"Spokane","TOWN OF ROCKFORD Town of Rockford Proposition No. 1 2015 Fire Protection Services","No","","49","30.0613","TOWN OF ROCKFORD"
"Spokane","TOWN OF SPANGLE Town of Spangle Proposition No. 1 Fire Protection Services Excess Levy","Yes","","78","83.871","TOWN OF SPANGLE"
"Spokane","TOWN OF SPANGLE Town of Spangle Proposition No. 1 Fire Protection Services Excess Levy","No","","15","16.129","TOWN OF SPANGLE"
"Spokane","TOWN OF SPANGLE Town of Spangle Proposition No. 2 Police Protection Service Excess Levy","Yes","","71","77.1739","TOWN OF SPANGLE"
"Spokane","TOWN OF SPANGLE Town of Spangle Proposition No. 2 Police Protection Service Excess Levy","No","","21","22.8261","TOWN OF SPANGLE"
"Spokane","CITY OF SPOKANE City of Spokane Proposition No. 1 Levy for Improved &amp; Integrated Streets","Approved","","47701","77.5601","CITY OF SPOKANE"
"Spokane","CITY OF SPOKANE City of Spokane Proposition No. 1 Levy for Improved &amp; Integrated Streets","Rejected","","13801","22.4399","CITY OF SPOKANE"
"Spokane","CITY OF SPOKANE City of Spokane Proposition No. 2 Riverfront Park General Obligation Bonds -- $64,300,000","Approved","","42464","68.5777","CITY OF SPOKANE"
"Spokane","CITY OF SPOKANE City of Spokane Proposition No. 2 Riverfront Park General Obligation Bonds -- $64,300,000","Rejcted","","19457","31.4223","CITY OF SPOKANE"
"Spokane","FD02 Fire District No. 2 Proposition No. 1 Emergency Medical Services Regular Levy","Yes","","107","66.4596","FD02"
"Spokane","FD02 Fire District No. 2 Proposition No. 1 Emergency Medical Services Regular Levy","No","","54","33.5404","FD02"
"Spokane","FD12 Fire District No. 12 Proposition No. 1 Emergency Medical Services Regular Property Tax Levy","Yes","","101","53.4392","FD12"
"Spokane","FD12 Fire District No. 12 Proposition No. 1 Emergency Medical Services Regular Property Tax Levy","No","","88","46.5608","FD12"
"Spokane","PUD 01 Commissioner #2","Howie Kubik","","79","100","PUD 01"
"Stevens","State Measures Initiative Measure No. 1351 Concerns K-12 education","Yes","","7213","41.8096","State Measures"
"Stevens","State Measures Initiative Measure No. 1351 Concerns K-12 education","No","","10039","58.1904","State Measures"
"Stevens","State Measures Initiative Measure No. 591 Concerns firearms","Yes","","10801","62.1068","State Measures"
"Stevens","State Measures Initiative Measure No. 591 Concerns firearms","No","","6590","37.8932","State Measures"
"Stevens","State Measures Initiative Measure No. 594 Concerns background checks for firearm sales and transfers","Yes","","5650","32.2158","State Measures"
"Stevens","State Measures Initiative Measure No. 594 Concerns background checks for firearm sales and transfers","No","","11888","67.7842","State Measures"
"Stevens","Advisory Votes Advisory Vote No. 8 (Senate Bill 6505) Concerns marijuana excise tax","Repealed","","9681","59.8886","Advisory Votes"
"Stevens","Advisory Votes Advisory Vote No. 8 (Senate Bill 6505) Concerns marijuana excise tax","Maintained","","6484","40.1114","Advisory Votes"
"Stevens","Advisory Votes Advisory Vote No. 9 (Engrossed Substitute House Bill 1287) Concerns leasehold excise tax on tribal property","Repealed","","9903","63.1046","Advisory Votes"
"Stevens","Advisory Votes Advisory Vote No. 9 (Engrossed Substitute House Bill 1287) Concerns leasehold excise tax on tribal property","Maintained","","5790","36.8954","Advisory Votes"
"Stevens","Congressional District 5 U.S. Representative","Cathy McMorris Rodgers","(Prefers Republican Party)","11008","64.0447","Congressional District 5"
"Stevens","Congressional District 5 U.S. Representative","Joseph (Joe) Pakootas","(Prefers Democratic Party)","6180","35.9553","Congressional District 5"
"Stevens","Legislative District 7 State Senator","Brian Dansel","(Prefers Republican Party)","11381","71.741","Legislative District 7"
"Stevens","Legislative District 7 State Senator","Tony Booth","(Prefers Republican Party)","4483","28.259","Legislative District 7"
"Stevens","Legislative District 7 State Representative Pos. 1","Shelly Short","(Prefers Republican Party)","12823","80.3698","Legislative District 7"
"Stevens","Legislative District 7 State Representative Pos. 1","James R. Apker","(Prefers Libertarian Party)","3132","19.6302","Legislative District 7"
"Stevens","Legislative District 7 State Representative Pos. 2","Joel Kretz","(Prefers Republican Party)","13225","84.075","Legislative District 7"
"Stevens","Legislative District 7 State Representative Pos. 2","Ronnie Rae","(Prefers Centralist  Party)","2505","15.925","Legislative District 7"
"Stevens","COUNTYWIDE Assessor","John Olson","(Prefers Republican Party)","8486","55.1361","COUNTYWIDE"
"Stevens","COUNTYWIDE Assessor","CJ Wolfe","(Prefers Republican Party)","6905","44.8639","COUNTYWIDE"
"Stevens","COUNTYWIDE Auditor","Tim Gray","(Prefers Democratic Party)","12058","100","COUNTYWIDE"
"Stevens","COUNTYWIDE Clerk","Patricia A &quot;Patty&quot; Chester","(Prefers Democratic Party)","11853","100","COUNTYWIDE"
"Stevens","COUNTYWIDE Commissioner #2","Don Dashiell","(Prefers Republican Party)","12747","100","COUNTYWIDE"
"Stevens","COUNTYWIDE Coroner","Lorrie Sampson","(Prefers Republican Party)","9710","63.2161","COUNTYWIDE"
"Stevens","COUNTYWIDE Coroner","Dave Baskin","(Prefers Republican Party)","5650","36.7839","COUNTYWIDE"
"Stevens","COUNTYWIDE Sheriff","Kendle E Allen","(Prefers Republican Party)","10139","64.5961","COUNTYWIDE"
"Stevens","COUNTYWIDE Sheriff","Ken Barker","(Prefers Republican Party)","5557","35.4039","COUNTYWIDE"
"Stevens","COUNTYWIDE Treasurer","Sue Harnasch","(Prefers Democratic Party)","12039","100","COUNTYWIDE"
"Stevens","COUNTYWIDE Prosecuting Attorney","Tim Rasmussen","(Prefers Republican Party)","12011","100","COUNTYWIDE"
"Stevens","COUNTYWIDE District Court Judge","Michael E Clay","","5924","37.8458","COUNTYWIDE"
"Stevens","COUNTYWIDE District Court Judge","Gina A Tveit","","9729","62.1542","COUNTYWIDE"
"Stevens","Supreme Court Justice Position 1","Mary Yu","","10482","100","Supreme Court"
"Stevens","Supreme Court Justice Position 3","Mary E. Fairhurst","","10311","100","Supreme Court"
"Stevens","Supreme Court Justice Position 4","Eddie Yoon","","3776","29.4724","Supreme Court"
"Stevens","Supreme Court Justice Position 4","Charles W. Johnson","","9036","70.5276","Supreme Court"
"Stevens","Supreme Court Justice Position 7","Debra L. Stephens","","9627","74.2939","Supreme Court"
"Stevens","Supreme Court Justice Position 7","John (Zamboni) Scannell","","3331","25.7061","Supreme Court"
"Stevens","Court of Appeals, Division 3, District 1 Judge Position 2","Kevin M. Korsmo","","10083","100","Court of Appeals, Division 3, District 1"
"Stevens","PUBLIC UTILITY DISTRICT - 001 Commissioner #2","Howie Kubik","","10994","100","PUBLIC UTILITY DISTRICT - 001"
"Stevens","FIRE DISTRICT - 005 Stevens County Fire Protection District No. 5 Restoring Tax Levy","Approved","","689","62.2966","FIRE DISTRICT - 005"
"Stevens","FIRE DISTRICT - 005 Stevens County Fire Protection District No. 5 Restoring Tax Levy","Rejected","","417","37.7034","FIRE DISTRICT - 005"
"Stevens","PROPOSED FIRE DISTRICT NO. 13 Proposed Fire Protection District No. 13 Proposition No. 1 Formation of Fire Protection District No. 13","Fire District Yes","","111","76.0274","PROPOSED FIRE DISTRICT NO. 13"
"Stevens","PROPOSED FIRE DISTRICT NO. 13 Proposed Fire Protection District No. 13 Proposition No. 1 Formation of Fire Protection District No. 13","Fire District No","","35","23.9726","PROPOSED FIRE DISTRICT NO. 13"
"Stevens","PROPOSED FIRE DISTRICT NO. 13 Commissioner","Reg Davenport","","98","100","PROPOSED FIRE DISTRICT NO. 13"
"Stevens","PROPOSED FIRE DISTRICT NO. 13 Commissioner","Arden Fritz","","98","100","PROPOSED FIRE DISTRICT NO. 13"
"Stevens","PROPOSED FIRE DISTRICT NO. 13 Commissioner","Jerry Pechin","","98","100","PROPOSED FIRE DISTRICT NO. 13"
"Stevens","LIBRARY DISTRICT - 001 Stevens County Rural Library District Proposition No. 1 Stevens County Rural Library District Levy Lift For Library Services","Levy Yes","","6997","47.7253","LIBRARY DISTRICT - 001"
"Stevens","LIBRARY DISTRICT - 001 Stevens County Rural Library District Proposition No. 1 Stevens County Rural Library District Levy Lift For Library Services","Levy No","","7664","52.2747","LIBRARY DISTRICT - 001"
"Thurston","State Measures Initiative Measure No. 1351 Concerns K-12 education","Yes","","40648","48.6843","State Measures"
"Thurston","State Measures Initiative Measure No. 1351 Concerns K-12 education","No","","42845","51.3157","State Measures"
"Thurston","State Measures Initiative Measure No. 591 Concerns firearms","Yes","","37442","44.6344","State Measures"
"Thurston","State Measures Initiative Measure No. 591 Concerns firearms","No","","46444","55.3656","State Measures"
"Thurston","State Measures Initiative Measure No. 594 Concerns background checks for firearm sales and transfers","Yes","","49159","58.0554","State Measures"
"Thurston","State Measures Initiative Measure No. 594 Concerns background checks for firearm sales and transfers","No","","35517","41.9446","State Measures"
"Thurston","Advisory Votes Advisory Vote No. 8 (Senate Bill 6505) Concerns marijuana excise tax","Repealed","","34235","44.2982","Advisory Votes"
"Thurston","Advisory Votes Advisory Vote No. 8 (Senate Bill 6505) Concerns marijuana excise tax","Maintained","","43048","55.7018","Advisory Votes"
"Thurston","Advisory Votes Advisory Vote No. 9 (Engrossed Substitute House Bill 1287) Concerns leasehold excise tax on tribal property","Repealed","","30975","41.3988","Advisory Votes"
"Thurston","Advisory Votes Advisory Vote No. 9 (Engrossed Substitute House Bill 1287) Concerns leasehold excise tax on tribal property","Maintained","","43846","58.6012","Advisory Votes"
"Thurston","Congressional District 3 U.S. Representative","Jaime Herrera Beutler","(Prefers Republican Party)","2215","63.7777","Congressional District 3"
"Thurston","Congressional District 3 U.S. Representative","Bob Dingethal","(Prefers Democratic Party)","1258","36.2223","Congressional District 3"
"Thurston","Congressional District 10 U.S. Representative","Denny Heck","(Prefers Democratic Party)","47303","60.0643","Congressional District 10"
"Thurston","Congressional District 10 U.S. Representative","Joyce McDonald","(Prefers Republican Party)","31451","39.9357","Congressional District 10"
"Thurston","Legislative District 2 State Representative Pos. 1","Graham Hunt","(Prefers Republican Party)","7851","56.8172","Legislative District 2"
"Thurston","Legislative District 2 State Representative Pos. 1","Greg Hartman","(Prefers Democratic Party)","5967","43.1828","Legislative District 2"
"Thurston","Legislative District 2 State Representative Pos. 2","J.T. Wilcox","(Prefers Republican Party)","8966","68.3749","Legislative District 2"
"Thurston","Legislative District 2 State Representative Pos. 2","Steven Nielson","(Prefers Libertarian Party)","4147","31.6251","Legislative District 2"
"Thurston","Legislative District 20 State Representative Pos. 1","Richard DeBolt","(Prefers G.O.P. Party)","4192","60.2299","Legislative District 20"
"Thurston","Legislative District 20 State Representative Pos. 1","Michael Savoca","(States No Party Preference)","2768","39.7701","Legislative District 20"
"Thurston","Legislative District 20 State Representative Pos. 2","Ed Orcutt","(Prefers Republican Party)","3844","62.7489","Legislative District 20"
"Thurston","Legislative District 20 State Representative Pos. 2","John Morgan","(Prefers Republican Party)","2282","37.2511","Legislative District 20"
"Thurston","Legislative District 22 State Representative Pos. 1","Chris Reykdal","(Prefers Democratic Party)","28977","64.0192","Legislative District 22"
"Thurston","Legislative District 22 State Representative Pos. 1","Steve Owens","(Prefers Republican Party)","16286","35.9808","Legislative District 22"
"Thurston","Legislative District 22 State Representative Pos. 2","Sam Hunt","(Prefers Democratic Party)","32051","73.6432","Legislative District 22"
"Thurston","Legislative District 22 State Representative Pos. 2","Franklin Edwards","(States No Party Preference)","11471","26.3568","Legislative District 22"
"Thurston","Legislative District 35 State Senator","Irene Bowling","(Prefers Democratic Party)","6476","47.5757","Legislative District 35"
"Thurston","Legislative District 35 State Senator","Tim Sheldon","(Prefers Democratic Party)","7136","52.4243","Legislative District 35"
"Thurston","Legislative District 35 State Representative Pos. 1","Kathy Haigh","(Prefers Democratic Party)","7579","51.8754","Legislative District 35"
"Thurston","Legislative District 35 State Representative Pos. 1","Dan Griffey","(Prefers Republican Party)","7031","48.1246","Legislative District 35"
"Thurston","Legislative District 35 State Representative Pos. 2","Drew C. MacEwen","(Prefers Republican Party)","8014","56.9945","Legislative District 35"
"Thurston","Legislative District 35 State Representative Pos. 2","Tammey Newton","(Prefers Democratic Party)","6047","43.0055","Legislative District 35"
"Thurston","County of Thurston Assessor","Steven J. Drew","(Prefers Democratic Party)","40766","53.8798","County of Thurston"
"Thurston","County of Thurston Assessor","Carol Person","(Prefers Independent Party)","34895","46.1202","County of Thurston"
"Thurston","County of Thurston Auditor","Mary Hall","(Prefers Democratic Party)","54772","100","County of Thurston"
"Thurston","County of Thurston Clerk","Linda Enlow","(Prefers Democratic Party)","34933","55.5851","County of Thurston"
"Thurston","County of Thurston Clerk","Yvonne L. Pettus","(Prefers Democratic Party)","27913","44.4149","County of Thurston"
"Thurston","County of Thurston Commissioner District No. 3","Karen Valenzuela","(Prefers Democratic Party)","34619","45.3669","County of Thurston"
"Thurston","County of Thurston Commissioner District No. 3","Bud Blake","(Prefers Independent Party)","41690","54.6331","County of Thurston"
"Thurston","County of Thurston Coroner","Gary Warnock","(Prefers Democratic Party)","55515","100","County of Thurston"
"Thurston","County of Thurston Prosecuting Attorney","Jon Tunheim","(Prefers Democratic Party)","53433","100","County of Thurston"
"Thurston","County of Thurston Sheriff","John Snaza","(Prefers Independent Party)","59154","100","County of Thurston"
"Thurston","County of Thurston Treasurer","Shawn D. Myers","(Prefers Democratic Party)","53466","100","County of Thurston"
"Thurston","County of Thurston District Court Judge Pos. 1","Kalo Wilcox","","50624","100","County of Thurston"
"Thurston","County of Thurston District Court Judge Pos. 2","Sam Meyer","","51006","100","County of Thurston"
"Thurston","County of Thurston District Court Judge Pos. 3","Brett Buckley","","50796","100","County of Thurston"
"Thurston","Supreme Court Justice Position 1","Mary Yu","","52922","100","Supreme Court"
"Thurston","Supreme Court Justice Position 3","Mary E. Fairhurst","","52512","100","Supreme Court"
"Thurston","Supreme Court Justice Position 4","Eddie Yoon","","18483","28.2313","Supreme Court"
"Thurston","Supreme Court Justice Position 4","Charles W. Johnson","","46987","71.7687","Supreme Court"
"Thurston","Supreme Court Justice Position 7","Debra L. Stephens","","50546","76.6894","Supreme Court"
"Thurston","Supreme Court Justice Position 7","John (Zamboni) Scannell","","15364","23.3106","Supreme Court"
"Thurston","Court of Appeals, Division 2, District 2 Judge Position 1","Lisa L. Sutton","","50824","100","Court of Appeals, Division 2, District 2"
"Thurston","Thurston Public Utility District Commissioner, District No. 2","Russ Olsen","","39559","63.2307","Thurston Public Utility District"
"Thurston","Thurston Public Utility District Commissioner, District No. 2","Brian G. Hess","","23004","36.7693","Thurston Public Utility District"
"Thurston","Thurston Public Utility District Commissioner, District No. 3","Chris Stearns","","38725","61.4829","Thurston Public Utility District"
"Thurston","Thurston Public Utility District Commissioner, District No. 3","Dennis Pulsipher","","24260","38.5171","Thurston Public Utility District"
"Thurston","Fire Protection District No. 07 - North Olympia Proposition No. 1 - Merger of Fire District No. 7 (North Olympia) into Fire District No. 8 (South Bay) ","Approved","","1492","76.0836","Fire Protection District No. 07 - North Olympia"
"Thurston","Fire Protection District No. 07 - North Olympia Proposition No. 1 - Merger of Fire District No. 7 (North Olympia) into Fire District No. 8 (South Bay) ","Rejected","","469","23.9164","Fire Protection District No. 07 - North Olympia"
"Thurston","Fire Protection District No. 07 - North Olympia Proposition No. 2 - Levy Lid Lift ","Approved","","1230","63.1093","Fire Protection District No. 07 - North Olympia"
"Thurston","Fire Protection District No. 07 - North Olympia Proposition No. 2 - Levy Lid Lift ","Rejected","","719","36.8907","Fire Protection District No. 07 - North Olympia"
"Wahkiakum","State Measures Initiative Measure No. 1351 Concerns K-12 education","Yes","","767","43.2113","State Measures"
"Wahkiakum","State Measures Initiative Measure No. 1351 Concerns K-12 education","No","","1008","56.7887","State Measures"
"Wahkiakum","State Measures Initiative Measure No. 591 Concerns firearms","Yes","","1055","59.303","State Measures"
"Wahkiakum","State Measures Initiative Measure No. 591 Concerns firearms","No","","724","40.697","State Measures"
"Wahkiakum","State Measures Initiative Measure No. 594 Concerns background checks for firearm sales and transfers","Yes","","809","45.0696","State Measures"
"Wahkiakum","State Measures Initiative Measure No. 594 Concerns background checks for firearm sales and transfers","No","","986","54.9304","State Measures"
"Wahkiakum","Advisory Votes Advisory Vote No. 8 (Senate Bill 6505) Concerns marijuana excise tax","Repealed","","939","57.2561","Advisory Votes"
"Wahkiakum","Advisory Votes Advisory Vote No. 8 (Senate Bill 6505) Concerns marijuana excise tax","Maintained","","701","42.7439","Advisory Votes"
"Wahkiakum","Advisory Votes Advisory Vote No. 9 (Engrossed Substitute House Bill 1287) Concerns leasehold excise tax on tribal property","Repealed","","950","59.8991","Advisory Votes"
"Wahkiakum","Advisory Votes Advisory Vote No. 9 (Engrossed Substitute House Bill 1287) Concerns leasehold excise tax on tribal property","Maintained","","636","40.1009","Advisory Votes"
"Wahkiakum","Congressional District 3 U.S. Representative","Jaime Herrera Beutler","(Prefers Republican Party)","1062","60.0679","Congressional District 3"
"Wahkiakum","Congressional District 3 U.S. Representative","Bob Dingethal","(Prefers Democratic Party)","706","39.9321","Congressional District 3"
"Wahkiakum","Legislative District 19 State Representative Pos. 1","Dean Takko","(Prefers Democratic Party)","1150","67.4883","Legislative District 19"
"Wahkiakum","Legislative District 19 State Representative Pos. 1","David A. Steenson","(Prefers Libertarian Party)","554","32.5117","Legislative District 19"
"Wahkiakum","Legislative District 19 State Representative Pos. 2","Brian Blake","(Prefers Democratic Party)","1048","59.8515","Legislative District 19"
"Wahkiakum","Legislative District 19 State Representative Pos. 2","Hugh Fleet","(Prefers Republican Party)","703","40.1485","Legislative District 19"
"Wahkiakum","WAHKIAKUM COUNTY County Assessor","Bill Coons ","(Prefers Independent Party)","1254","75.3153","WAHKIAKUM COUNTY"
"Wahkiakum","WAHKIAKUM COUNTY County Assessor","Sam Valdez","(States No Party Preference)","411","24.6847","WAHKIAKUM COUNTY"
"Wahkiakum","WAHKIAKUM COUNTY County Auditor","Diane L. Tischer ","(Prefers Democratic Party)","1369","100","WAHKIAKUM COUNTY"
"Wahkiakum","WAHKIAKUM COUNTY County Clerk","Kay M. Holland ","(Prefers Democratic  Party)","1370","100","WAHKIAKUM COUNTY"
"Wahkiakum","WAHKIAKUM COUNTY Commissioner #3","Blair H. Brady","(Prefers Democratic Party)","994","58.8863","WAHKIAKUM COUNTY"
"Wahkiakum","WAHKIAKUM COUNTY Commissioner #3","Eugene Strong ","(States No Party Preference)","694","41.1137","WAHKIAKUM COUNTY"
"Wahkiakum","WAHKIAKUM COUNTY District Court Judge","William J. Faubion ","","1165","100","WAHKIAKUM COUNTY"
"Wahkiakum","WAHKIAKUM COUNTY Prosecuting Attorney","Dan Bigelow","(Prefers Democratic Party)","865","50.8524","WAHKIAKUM COUNTY"
"Wahkiakum","WAHKIAKUM COUNTY Prosecuting Attorney","Heidi Heywood ","(States No Party Preference)","836","49.1476","WAHKIAKUM COUNTY"
"Wahkiakum","WAHKIAKUM COUNTY County Sheriff","Mark C. Howie ","(Prefers Independent  Party)","1182","66.6667","WAHKIAKUM COUNTY"
"Wahkiakum","WAHKIAKUM COUNTY County Sheriff","Mike Balch","(States No Party Preference)","591","33.3333","WAHKIAKUM COUNTY"
"Wahkiakum","WAHKIAKUM COUNTY County Treasurer","Tammy Peterson ","(Prefers Democratic Party)","1327","100","WAHKIAKUM COUNTY"
"Wahkiakum","Supreme Court Justice Position 1","Mary Yu","","1045","100","Supreme Court"
"Wahkiakum","Supreme Court Justice Position 3","Mary E. Fairhurst","","1019","100","Supreme Court"
"Wahkiakum","Supreme Court Justice Position 4","Eddie Yoon","","394","32.6429","Supreme Court"
"Wahkiakum","Supreme Court Justice Position 4","Charles W. Johnson","","813","67.3571","Supreme Court"
"Wahkiakum","Supreme Court Justice Position 7","Debra L. Stephens","","865","70.3824","Supreme Court"
"Wahkiakum","Supreme Court Justice Position 7","John (Zamboni) Scannell","","364","29.6176","Supreme Court"
"Wahkiakum","Court of Appeals, Division 2, District 3 Judge Position 1","Rich Melnick","","1004","100","Court of Appeals, Division 2, District 3"
"Wahkiakum","PUBLIC UTILITY DISTRICT COUNTYWIDE Commissioner #1","Gene Healy ","","1345","100","PUBLIC UTILITY DISTRICT COUNTYWIDE"
"Wahkiakum","SCHOOL DISTRICT 200 Wahkiakum School District #200 Proposition No. 1 TECHNOLOGY AND SECURITY LEVY","Yes, Levy","","724","51.7513","SCHOOL DISTRICT 200"
"Wahkiakum","SCHOOL DISTRICT 200 Wahkiakum School District #200 Proposition No. 1 TECHNOLOGY AND SECURITY LEVY","No, Levy","","675","48.2487","SCHOOL DISTRICT 200"
"Walla Walla","State Measures Initiative Measure No. 1351 Concerns K-12 education","Yes","","7672","42.1817","State Measures"
"Walla Walla","State Measures Initiative Measure No. 1351 Concerns K-12 education","No","","10516","57.8183","State Measures"
"Walla Walla","State Measures Initiative Measure No. 591 Concerns firearms","Yes","","9114","49.9069","State Measures"
"Walla Walla","State Measures Initiative Measure No. 591 Concerns firearms","No","","9148","50.0931","State Measures"
"Walla Walla","State Measures Initiative Measure No. 594 Concerns background checks for firearm sales and transfers","Yes","","8718","47.2854","State Measures"
"Walla Walla","State Measures Initiative Measure No. 594 Concerns background checks for firearm sales and transfers","No","","9719","52.7146","State Measures"
"Walla Walla","Advisory Votes Advisory Vote No. 8 (Senate Bill 6505) Concerns marijuana excise tax","Repealed","","8474","51.4605","Advisory Votes"
"Walla Walla","Advisory Votes Advisory Vote No. 8 (Senate Bill 6505) Concerns marijuana excise tax","Maintained","","7993","48.5395","Advisory Votes"
"Walla Walla","Advisory Votes Advisory Vote No. 9 (Engrossed Substitute House Bill 1287) Concerns leasehold excise tax on tribal property","Repealed","","8696","54.5341","Advisory Votes"
"Walla Walla","Advisory Votes Advisory Vote No. 9 (Engrossed Substitute House Bill 1287) Concerns leasehold excise tax on tribal property","Maintained","","7250","45.4659","Advisory Votes"
"Walla Walla","Congressional District 4 U.S. Representative","Clint Didier","(Prefers Republican Party)","968","61.4213","Congressional District 4"
"Walla Walla","Congressional District 4 U.S. Representative","Dan Newhouse","(Prefers Republican Party)","608","38.5787","Congressional District 4"
"Walla Walla","Congressional District 5 U.S. Representative","Cathy McMorris Rodgers","(Prefers Republican Party)","10603","63.8158","Congressional District 5"
"Walla Walla","Congressional District 5 U.S. Representative","Joseph (Joe) Pakootas","(Prefers Democratic Party)","6012","36.1842","Congressional District 5"
"Walla Walla","Legislative District 16 State Representative Pos. 1","Maureen S. Walsh","(Prefers Republican Party)","11269","64.0867","Legislative District 16"
"Walla Walla","Legislative District 16 State Representative Pos. 1","Mary Ruth Edwards","(Prefers Republican Party)","6315","35.9133","Legislative District 16"
"Walla Walla","Legislative District 16 State Representative Pos. 2","Terry R. Nealey","(Prefers Republican Party)","13009","72.7166","Legislative District 16"
"Walla Walla","Legislative District 16 State Representative Pos. 2","Frank Blair","(Prefers Democratic Party)","4881","27.2834","Legislative District 16"
"Walla Walla","County-Wide Assessor","Debra Antes","(Prefers Republican Party)","13409","100","County-Wide"
"Walla Walla","County-Wide Auditor","Karen Martin","(Prefers Republican Party)","12446","75.0618","County-Wide"
"Walla Walla","County-Wide Auditor","Mark Spinks","(Prefers Republican Party)","4135","24.9382","County-Wide"
"Walla Walla","County-Wide Clerk","Kathy A Martin","(Prefers Republican Party)","13983","100","County-Wide"
