MeasureID,YEAR,CO,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,BALQUEST,RECTYPE,RECTYPENAME,RECTOPIC,RECTOPNAME,YES,NO,TOTAL,PERCENT,REQ,OUTCOME,PASSFAIL,Multi_CO,Multi_MeasID,YES_sum,NO_sum,Total_sum,Percent_sum,Outcome_sum,passfail_sum,TYPEREC,TOPICREC
201400508,2014,33,3,RIVERSIDE,2014-11-04,Mt. San Jacinto Community College,0,Measure,AA,"To expand college buildings serving four-year university transfer, veterans' education, and career training, by expanding career/support facilities for veterans/military, ensuring buildings are accessible for the disabled, upgrading nursing, emergency responder, criminal justice, vocational job training classrooms, updating science labs, electrical systems, technology infrastructure, acquiring, constructing, and repairing classrooms, facilities, sites/equipment, shall Mt. San Jacinto Community College District issue $295,000,000 in bonds at legal rates with annual financial audits, citizens' oversight of funds, all funds remaining local?",11,GO Bond,10,Education,76993,53904,130897,0.5881952985935507,F,1,PassF,0,201400495,76993,53904,130897,0.5881952985935507,1,PassF,10,10
201400509,2014,33,3,RIVERSIDE,2014-11-04,Murrieta Valley Unified,0,Measure,BB,"To upgrade outdated Murieta K12 classrooms, labs, career-training facilities and education technology, rehabilitate deteriorated roofs, plumbing,electrical, lighting, HVAC, flooring, buildings and grounds, acquire/construct/equip sites, classrooms, and facilities, upgrade safety/security systems and improve science, technology, engineering, and math instructional facilities, shall Murieta Valley Unified School District issue $98,000.000 of bonds at legal rates, with independent citizen oversight, no money for administrator salaries, and all funds benefitting Murieta Valley K12 schools?",11,GO Bond,10,Education,11278,8184,19462,0.579488233480629,F,1,PassF,0,201400496,11278,8184,19462,0.579488233480629,1,PassF,10,10
201400510,2014,28,3,NAPA,2014-11-04,Napa Valley Community College,0,Measure,E,"To upgrade educational facilities, prepare students for careers/university transfers, and retain/attract quality faculty by expanding Veteran’s center, upgrading technology for 21st Century education/jobs training, expanding career training classrooms in welding/trades/science/ engineering/healthcare, and acquiring, constructing, and repairing classrooms/facilities/sites/equipment, shall Napa Valley Community College District issue $198,000,000 in bonds at legal rates with citizens’ oversight, audits, and no money for administrators’ salaries?",11,GO Bond,10,Education,19768,16982,36750,0.5379047619047619,F,2,FailF,1,201400497,19847,17025,36872,0.5382675200694294,2,FailF,10,10
201400511,2014,49,3,SONOMA,2014-11-04,Napa Valley Community College,0,Measure,E,"To upgrade educational facilities, prepare students for careers/university transfers, and retain/attract quality faculty by expanding Veteran's center,upgrading technology for 21st Century education/jobs training, expanding career training classrooms in welding/trades/ science/engineering/healthcare, and acquiring, constructing, and repairing classrooms/ facilities/sites/equipment, shall Napa Valley Community College District issue $198,000,000 in bonds at legal rates with citizens' oversight, audits, and no money for administrators' salaries?",11,GO Bond,10,Education,79,43,122,0.6475409836065574,F,1,PassF,1,201400497,19847,17025,36872,0.5382675200694294,2,FailF,10,10
201400512,2014,37,3,SAN DIEGO,2014-11-04,National Elementary,0,Measure,N,"To repair and rebuild aging classrooms and facilities throughout the District; meet handicapped access requirements, increase student access to computers and modern technology; and upgrade outdated heating and air conditioning systems; shall the National School District be authorized to issue $26.1 million of bonds with legal interest rates, annual audits, an independent citizens' oversight committee, all funds spent locally and no money used for administrative salaries or taken by the State and spent elsewhere?",11,GO Bond,10,Education,4620,1259,5879,0.7858479333219935,F,1,PassF,0,201400498,4620,1259,5879,0.7858479333219935,1,PassF,10,10
201400513,2014,34,3,SACRAMENTO,2014-11-04,Natomas Unified,0,Measure,J,"To protect quality education in Natomas, increasing student safety and security, improving accessibility for disabled students, upgrading classrooms for 21st century learning and college/career readiness with technology, furniture, and equipment, repairing and constructing school and support facilities, upgrading basic infrastructure/utilities and acquiring new school sites, shall Natomas Unified School District issue up to $129 million of bonds at legal interest rates, with citizen oversight, annual
independent audits and no money for administrators' salaries or pensions?",11,GO Bond,10,Education,9091,3515,12606,0.7211645248294463,F,1,PassF,0,201400499,9091,3515,12606,0.7211645248294463,1,PassF,10,10
201400514,2014,1,3,ALAMEDA,2014-11-04,New Haven Unified,0,Measure,M,"To continue critical school renovation and modernization projects, replace old portables with permanent classrooms, update school safety and security, improve student access to computers and technology, upgrade athletic facilities, increase the energy efficiency of classrooms and buildings, replace, acquire, construct and renovate District facilities and provide District‐wide technology improvements, shall the New Haven Unified School District issue $125 million in bonds at legal interest rates with an independent citizens’ oversight committee?”",11,GO Bond,10,Education,8962,4082,13044,0.6870591842992947,F,1,PassF,0,201400500,8962,4082,13044,0.6870591842992947,1,PassF,10,10
201400515,2014,19,3,LOS ANGELES,2014-11-04,North Orange County Community College,0,Measure,J,"To upgrade nursing, science, technology, engineering, math/technical job training facilities, repair decaying walls/leaky roofs, update outdated computer technology, fire safety/electrical systems, ensure disabled accessibility, repair, construct, acquire facilities, sites/equipment so local students/returning veterans are prepared for universities/jobs, shall North Orange County Community College District issue $574,000,000 in bonds at legal rates, with audits, oversight and NO money for administrators' salaries, pensions or Sacramento?",11,GO Bond,10,Education,2029,1918,3947,0.5140613123891563,F,2,FailF,1,201400501,84780,69338,154118,0.5500979768748622,1,PassF,10,10
201400516,2014,30,3,ORANGE,2014-11-04,North Orange County Community College,0,Measure,J,"To upgrade nursing, science, technology, engineering, math/technical job training facilities, repair decaying walls/leaky roofs, update outdated computer technology, fire safety/electrical systems, ensure disabled accessibility, repair, construct, acquire facilities, sites/equipment so local students/returning veterans are prepared for universities/jobs, shall North Orange County Community College District issue $574,000,000 in bonds at legal rates, with audits, oversight and NO money for administrators' salaries, pensions or Sacramento?",11,GO Bond,10,Education,82751,67420,150171,0.5510451418715997,F,1,PassF,1,201400501,84780,69338,154118,0.5500979768748622,1,PassF,10,10
201400517,2014,19,3,LOS ANGELES,2014-11-04,Norwalk-La Mirada Unified,0,Measure,G,"To repair classrooms, leaky roofs, upgrade school security, fencing, fire safety, update science, math, computer, lab technology, upgrade physical education/athletic facilities, remove asbestos, and repair, construct/ acquire educational facilities, sites/equipment to improve education at every school in Norwalk and La Mirada, shall Norwalk-La Mirada Unified School District issue $375,000,000 in bonds, at legal rates, requiring independent audits, citizens' oversight, no money for administrators' salaries or pensions, and all funds used locally?",11,GO Bond,10,Education,8940,6638,15578,0.5738862498395173,F,1,PassF,0,201400502,8940,6638,15578,0.5738862498395173,1,PassF,10,10
201400518,2014,43,3,SANTA CLARA,2014-11-04,Oak Grove Elementary,0,Measure,P,"To renovate, repair, acquire, construct and modernize classrooms and educational facilities; and to increase student access to computers and modern technology; shall the Oak Grove School District be authorized to issue $89,800,000 of bonds with interest rates below the legal limit, annual audits, independent citizens oversight, all funds spent locally and no money used for administrator salaries or taken by the State and spent elsewhere?",11,GO Bond,10,Education,13056,6862,19918,0.6554874987448539,F,1,PassF,0,201400503,13056,6862,19918,0.6554874987448539,1,PassF,10,10
201400519,2014,49,3,SONOMA,2014-11-04,Oak Grove Union Elementary,0,Measure,K,"To improve the quality of education with funding that cannot be taken by the State; make health, safety and handicapped accessibility improvements; modernize and renovate outdated classrooms, restrooms and school facilities; replace outdated windows; improve student access to computers and modern technology; and replace aging portables; shall the Oak Grove Union School District issue $6,000,000 of bonds at legal interest rates, with audits and independent citizens' oversight and no money used for administrative salaries?",11,GO Bond,10,Education,856,511,1367,0.626188734455011,F,1,PassF,0,201400504,856,511,1367,0.626188734455011,1,PassF,10,10
201400520,2014,1,3,ALAMEDA,2014-11-04,Oakland Unified,0,Measure,N,"To reduce the drop‐out rate and provide Oakland high school students with real‐world work and learning opportunities; prepare students for admission to the University of California and other four‐year colleges; expand mentoring, tutoring, counseling, support services, and transition to job training programs; shall the Oakland Unified School District levy a $120 parcel tax for ten years, with low income and senior exemptions, no money for Sacramento, and all money benefitting Oakland students?",3,Property Tax,10,Education,73905,22620,96525,0.7656565656565657,T,1,PassT,0,201400505,73905,22620,96525,0.7656565656565657,1,PassT,1,10
201400521,2014,56,3,VENTURA,2014-11-04,Ojai Unified,0,Measure,J,"To improve the quality of education; renovate/ upgrade classrooms and facilities; repair/replace leaky roofs; upgrade inadequate/outdated plumbing, electrical, and heating, ventilation, and air conditioning systems, make health, safety, and security improvements including fire alarms, and improve student access to computers/ modern technology, shall Ojai Unified School District issue $35,000,000 in bonds at legal rates, appoint an independent citizen's oversight committee, and have no money used for administrative salaries or taken by the State?",11,GO Bond,10,Education,5223,2432,7655,0.6822991508817766,F,1,PassF,0,201400506,5223,2432,7655,0.6822991508817766,1,PassF,10,10
201400522,2014,30,3,ORANGE,2014-11-04,Orange Unified,0,Measure,K,"To repair or replace aging, outdated high school classrooms/science labs with safe, modern facilities and maintain the quality of education, upgrade career-training facilities, libraries, and computer systems to keep pace with technology, improve student safety/campus security, acquire, construct, repair schools, facilities/equipment to provide students with the education and training needed to succeed in college/careers, shall Orange Unified School District issue $296 million in bonds at legal rates, with independent citizen oversight, no money for administrator salaries, and all money staying local?",11,GO Bond,10,Education,25992,21613,47605,0.5459930679550468,F,2,FailF,0,201400507,25992,21613,47605,0.5459930679550468,2,FailF,10,10
201400523,2014,27,3,MONTEREY,2014-11-04,Pacific Grove Unified,0,Measure,A,"To increase student access to computers; maintain and upgrade educational software; keep pace with 21st century technological innovations; and significantly reduce borrowing costs, shall Pacific Grove Unified School District issue $18 million of short-term bonds with the interest rates at or below the legal limit, independent citizen oversight, and no money for administrator/teacher salaries, so long as all funds are spent locally and cannot be taken by the State?",11,GO Bond,10,Education,4020,2704,6724,0.5978584176085663,F,1,PassF,0,201400508,4020,2704,6724,0.5978584176085663,1,PassF,10,10
201400524,2014,33,3,RIVERSIDE,2014-11-04,Palo Verde Community College,0,Measure,P,"To upgrade classrooms, prepare students for four-year universities/high-skilled good paying jobs, improve facilities for career technical education, support veterans, nursing, agriculture programs, shall Palo Verde Community College District provide affordable local education, reduce campus construction debt to save money, repair, upgrade facilities/acquire equipment by issuing $12,500,000 in bonds at legal rates, requiring citizens' oversight, annual audits, no funds taken by the State and all funds used locally?",11,GO Bond,10,Education,1516,894,2410,0.629045643153527,F,1,PassF,1,201400509,2047,1387,3434,0.5960978450786255,1,PassF,10,10
201400525,2014,36,3,SAN BERNARDINO,2014-11-04,Palo Verde Community College,0,Measure,P,"To upgrade classrooms, prepare students for four-year universities/high-skilled good paying jobs, improve facilities for career technical education, support veterans, nursing, agriculture programs, shall Palo Verde Community College District provide affordable local education, reduce campus construction debt to save money, repair, upgrade facilities/acquire equipment by issuing $12,500,000 in bonds at legal rates, requiring citizens' oversight, annual audits, no funds taken by the State and all funds used locally?",11,GO Bond,10,Education,531,493,1024,0.5185546875,F,2,FailF,1,201400509,2047,1387,3434,0.5960978450786255,1,PassF,10,10
201400526,2014,10,3,FRESNO,2014-11-04,Pine Ridge Elementary,0,Measure,R,"To improve the quality of education with funding that cannot be taken by the State; repair/replace outdated plumbing systems; increase student access to modern technology; modernize/renovate outdated classrooms, restrooms and school facilities; replace aging portables with permanent classrooms; and upgrade P.E. fields and facilities for school and community use; shall the Pine Ridge Elementary School District issue $4,000,000 of bonds at legal rates, have an independent citizens’ oversight committee and have no money used for salaries?",11,GO Bond,10,Education,219,213,432,0.5069444444444444,F,2,FailF,0,201400510,219,213,432,0.5069444444444444,2,FailF,10,10
201400527,2014,7,3,CONTRA COSTA,2014-11-04,Pittsburg Unified,0,Measure,N,"To provide safe, modern neighborhood schools with updated computer technology, upgrade energy systems, including solar, reduce overcrowding, improve student learning by acquiring, upgrading, constructing, equipping classrooms, science/computer labs, and school facilities, replace aging roofs, plumbing,  eating, ventilation/electrical systems, improve fire alarms, school security and earthquake safety, shall Pittsburg Unified School District issue $85,000,000 of bonds, within legal rates and state approved bonding capacity limits with independent oversight, no money for administrators’ salaries, all funds staying local?",11,GO Bond,10,Education,5483,2524,8007,0.684775821156488,F,1,PassF,0,201400511,5483,2524,8007,0.684775821156488,1,PassF,10,10
201400528,2014,54,3,TULARE,2014-11-04,Porterville Unified,0,Measure,B,"To construct and improve school facilities, build permanent classrooms that alleviate overcrowding including a military institute and dual language immersion academy, replace outdated portables, complete necessary support facility improvements, furnish and equip new classrooms, shall the Porterville Unified School District be authorized to issue up to $67 million in bonds at legal interest rates, with annual audits, an independent Citizens' Oversight Committee, and no funds for administrators’ salaries?",11,GO Bond,10,Education,4930,7864,12794,0.3853368766609348,F,2,FailF,0,201400512,4930,7864,12794,0.3853368766609348,2,FailF,10,10
201400529,2014,37,3,SAN DIEGO,2014-11-04,Ramona City Unified,0,Measure,Q,"To improve the quality of education in Ramona by modernizing classrooms, restrooms and facilities, repairing or replacing roofs, deteriorating portable classrooms, electrical and plumbing systems; and provide critical General Fund relief by paying off District loans to construct schools and make school improvements; shall Ramona Unified School District issue $40,000,000 in bonds, at legal rates, with an independent citizens' oversight committee, ensuring NO MONEY to employee salaries or the state, and ALL funds spent on Ramona schools?",11,GO Bond,10,Education,4802,5488,10290,0.4666666666666667,F,2,FailF,0,201400513,4802,5488,10290,0.4666666666666667,2,FailF,10,10
201400530,2014,56,3,VENTURA,2014-11-04,Rio Elementary,0,Measure,G,"To improve the quality of education; modernize outdated classrooms and facilities; make health and safety improvements; improve student access to computers and technology; construct new classrooms and new school facilities to reduce severe student overcrowding; and upgrade inadequate electrical and plumbing systems; shall the Rio Elementary School District issue $38,500,000 of bonds at legal interest rates, have an independent citizens' oversight committee and have NO money used for administrative salaries or be taken by the state?",11,GO Bond,10,Education,3753,1538,5291,0.7093177093177093,F,1,PassF,0,201400514,3753,1538,5291,0.7093177093177093,1,PassF,10,10
201400531,2014,39,3,SAN JOAQUIN,2014-11-04,Ripon Unified,0,Measure,H,For the election of one member of the governing board of the Ripon Unified School District residing in each trustee area elected by the registered voters in that trustee area.,70,Ordinance,12,Education: Districts,2430,2077,4507,0.539161304637231,M,1,Pass,0,201400515,2430,2077,4507,0.539161304637231,1,Pass,70,10
201400532,2014,34,3,SACRAMENTO,2014-11-04,Robla Elementary,0,Measure,K,"To better integrate school facilities with the academic program, increase access to modern technology, improve school safety and security, replace portable classrooms with permanent construction, modernize classroom interiors to meet 21st century needs, construct a new school to relieve overcrowding, and qualify the District to receive State grants, shall Robla School District be authorized to issue $29,800,000 in bonds at legal interest rates, with annual audits, an independent Citizens' Oversight Committee, and no money for administrator salaries?”",11,GO Bond,10,Education,1694,637,2331,0.7267267267267268,F,1,PassF,0,201400516,1694,637,2331,0.7267267267267268,1,PassF,10,10
201400533,2014,19,3,LOS ANGELES,2014-11-04,Rosemead Elementary,0,Measure,RS,"To improve schools by repairing deteriorating classrooms, bathrooms and plumbing; leaky roofs/windows; removing asbestos/lead paint; upgrading school security/ fire safety; upgrading classroom technology/science labs; and repairing, constructing, and acquiring educational facilities, sites, and equipment; shall Rosemead School District issue 30 million dollars in bonds, at legal rates, requiring annual independent financial audits and independent citizens' oversight, no money for administrators' salaries and pensions, and all funds used locally?",11,GO Bond,10,Education,1635,648,2283,0.7161629434954008,F,1,PassF,0,201400517,1635,648,2283,0.7161629434954008,1,PassF,10,10
201400534,2014,21,3,MARIN,2014-11-04,Ross Elementary,0,Measure,E,"To support high quality, innovative academic programs; attract and retain highly qualified teachers; maintain low student-to-teacher ratios; support the visual and performing arts and technology integration; and offset funding cuts by the State; shall the Ross School District renew its existing education parcel tax for eight years, with a one-time increase of $184, maintaining 3% annual adjustments, all funds staying local, with exemptions for property owners aged 65 and older?",3,Property Tax,10,Education,865,285,1150,0.7521739130434782,T,1,PassT,0,201400518,865,285,1150,0.7521739130434782,1,PassT,1,10
201400535,2014,27,3,MONTEREY,2014-11-04,Salinas Union High,0,Measure,B,"To upgrade classrooms, science labs, career-training facilities, libraries/computer systems to keep pace with technology, repair deteriorating roofs, plumbing/electrical systems, improve student safety/campus security, acquire, renovate, construct/equip classrooms, sites/facilities relieving overcrowding, providing students with required education/training needed to succeed in college/careers, shall Salinas Union High School District issue $128,000,000 in bonds at legal rates, with independent citizen oversight, no money for administrators, all money staying local?",11,GO Bond,10,Education,14730,9698,24428,0.6029965613230719,F,1,PassF,0,201400519,14730,9698,24428,0.6029965613230719,1,PassF,10,10
201400536,2014,40,3,SAN LUIS OBISPO,2014-11-04,San Luis Coastal Unified,0,Measure,D,"By approval of this proposition by at least 55% of the registered voters voting on the proposition, the San Luis Coastal Unified School District (the ""District"") shall be authorized to issue and sell bonds of up to $177 million in aggregate principal amounts to provide financing for the specific school facilities projects listed in the Bond Project List below, and in order to qualify to receive State matching grant funds, subject to all of the accountability safeguards specified below. By approval of this proposition by at least 55% of the registered voters voting on the proposition, the San Luis Coastal Unified School District (the ""District"") shall be authorized to issue and sell bonds of up to $177 million in aggregate principal amounts to provide financing for the specific school facilities projects listed in the Bond Project List below, and in order to qualify to receive State matching grant funds, subject to all of the accountability safeguards specified below.",11,GO Bond,10,Education,18400,7236,25636,0.7177406771727258,F,1,PassF,0,201400520,18400,7236,25636,0.7177406771727258,1,PassF,10,10
201400537,2014,27,3,MONTEREY,2014-11-04,San Luis Obispo Co.Community College,0,Measure,L,"To repair, construct/acquire facilities, sites/equipment, prepare students/returning veterans for universities/good paying jobs, address severe budget cuts by updating aging classrooms, improving/maintaining nursing, paramedic, 9-1-1 medical training, welding, engineering, automotive, early childhood education/other career education programs, repairing deteriorating gas/electrical lines, upgrading technology, shall San Luis Obispo County Community College District issue $275,000,000 in bonds at legal rates, requiring citizens’ oversight, independent audits, all funds used locally?",11,GO Bond,10,Education,114,57,171,0.6666666666666666,F,1,PassF,1,201400521,51740,30966,82706,0.625589437283873,1,PassF,10,10
201400538,2014,40,3,SAN LUIS OBISPO,2014-11-04,San Luis Obispo Co.Community College,0,Measure,L,"To repair, construct/acquire facilities, sites/equipment, prepare students/returning veterans for universities/good paying jobs, address severe budget cuts by updating aging classrooms, improving/maintaining nursing, paramedic, 9-1-1 medical training, welding, engineering, automotive, early childhood education/other career education programs, repairing deteriorating gas/electrical lines, upgrading technology, shall San Luis Obispo County Community College District issue $275,000,000 in bonds at legal rates, requiring citizens' oversight, independent audits, all funds used locally?",11,GO Bond,10,Education,51626,30909,82535,0.625504331495729,F,1,PassF,1,201400521,51740,30966,82706,0.625589437283873,1,PassF,10,10
201400539,2014,41,3,SAN MATEO,2014-11-04,San Mateo County Community College,0,Measure,H,"To prepare College of San Mateo, Cañada College and Skyline College students for universities and high-demand jobs; modernize math and science classrooms and labs; upgrade computer, biotechnology and job training facilities; upgrade access for disabled students; ensure classrooms meet earthquake, fire and safety requirements; and replace aging infrastructure with energy efficient systems, shall San Mateo County Community College District issue $388,000,000 in bonds within legal limits, with annual independent audits, Citizen’s Oversight and all proceeds benefiting your local community colleges?",11,GO Bond,10,Education,102615,52350,154965,0.6621817829832543,F,1,PassF,0,201400522,102615,52350,154965,0.6621817829832543,1,PassF,10,10
201400540,2014,42,3,SANTA BARBARA,2014-11-04,Santa Barbara Community College,0,Measure,S,"To repair, construct, acquire and seismically upgrade facilities, sites and equipment at City College, maintain access to quality, affordable education for students, including local high school graduates and returning veterans, prepare students for careers and transfer to four-year universities by upgrading academic, science, engineering, healthcare and vocational classrooms and improving technology and energy efficiency, shall Santa Barbara Community College District issue $288 million in bonds, at legal rates, requiring citizens' oversight, audits and no money for administrators' salaries?",11,GO Bond,10,Education,30493,30214,60707,0.5022979228095606,F,2,FailF,0,201400523,30493,30214,60707,0.5022979228095606,2,FailF,10,10
201400541,2014,43,3,SANTA CLARA,2014-11-04,Santa Clara Unified,0,Measure,H,"To repair or replace deteriorating roofs, plumbing and wiring, remove asbestos, lead and hazardous materials; to upgrade outdated classrooms and career training facilities to support 21st century learning and prepare students for college and careers; to acquire, renovate, construct/equip classrooms and facilities to relieve overcrowding and attract quality teachers, shall the Santa Clara Unified School District issue $419 million in bonds at legal rates, with independent citizen oversight, no money for administrators and all money staying local?",11,GO Bond,10,Education,18958,8362,27320,0.6939238653001464,F,1,PassF,0,201400524,18958,8362,27320,0.6939238653001464,1,PassF,10,10
201400542,2014,40,3,SAN LUIS OBISPO,2014-11-04,Santa Maria-Bonita Elementary,0,Measure,T,"By approval of this proposition by at least 55% of the registered voters voting on the proposition, the Santa Maria-Bonita School District (the ""District"") shall be authorized to issue and sell bonds of up to $45,000,000 in aggregate principal amount to provide financing for the specific school facilities projects listed under the heading entitled ""BOND PROJECT LIST"" below (the ""Bond Project List""), and qualify to receive State of California matching grant funds, subject to all of the accountability safeguards specified below. By approval of this proposition by at least 55% of the registered voters voting on the proposition, the Santa Maria-Bonita School District (the ""District"") shall be authorized to issue and sell bonds of up to $45,000,000 in aggregate principal amount to provide financing for the specific school facilities projects listed under the heading entitled ""BOND PROJECT LIST"" below (the ""Bond Project List""), and qualify to receive State of California matching grant funds, subject to all of the accountability safeguards specified below.",11,GO Bond,10,Education,1,0,1,1.0,F,1,PassF,1,201400525,8086,4936,13022,0.6209491629549992,1,PassF,10,10
201400543,2014,42,3,SANTA BARBARA,2014-11-04,Santa Maria-Bonita Elementary,0,Measure,T,"To improve facilities in neighborhood elementary schools for student learning and safety, shall Santa Maria-Bonita School District repair/replace leaky roofs, plumbing, electrical, lighting, ventilation; upgrade science labs and education technology; improve safety/security; construct school facilities to relieve overcrowding; and acquire, construct, equip, renovate, sites, facilities; by issuing $45,000,000 in bonds, at legal rates, with independent citizen oversight, mandatory audits, no funding for administrators' salaries/pensions, and all funds dedicated to Santa Maria-Bonita School District K-8 school facilities?",11,GO Bond,10,Education,8085,4936,13021,0.6209200522233316,F,1,PassF,1,201400525,8086,4936,13022,0.6209491629549992,1,PassF,10,10
201400544,2014,49,3,SONOMA,2014-11-04,Santa Rosa Elementary,0,Measure,L,"To improve the quality of elementary education and student safety by repairing/ replacing leaky roofs, repairing deteriorating plumbing/ sewer/ electrical systems, providing updated 21st century classroom technology, upgrading security/ fire alarms, making health, safety and handicapped accessibility improvements, and acquiring, renovating or constructing classrooms, equipment, sites and facilities, shall Santa Rosa Elementary School District issue $54 million in bonds at legal rates, including independent citizens' oversight, annual audits, no funds used for administrators' salaries or taken by the state?",11,GO Bond,10,Education,8103,3797,11900,0.6809243697478992,F,1,PassF,0,201400526,8103,3797,11900,0.6809243697478992,1,PassF,10,10
201400545,2014,49,3,SONOMA,2014-11-04,Santa Rosa High,0,Measure,I,"To improve high school educational quality and student safety by upgrading classrooms and science labs, replacing deteriorating and outdated plumbing, heating, ventilation and air-conditioning systems, providing updated 21st century classroom technology, and acquiring, renovating or constructing classrooms, equipment, sites and facilities, shall Santa Rosa High School District issue $175 million in bonds at legal rates, including independent citizens' oversight, annual audits, no money for administrators' salaries and all funds benefitting local schools (State cannot take the funds)?",11,GO Bond,10,Education,24982,14694,39676,0.6296501663474141,F,1,PassF,0,201400527,24982,14694,39676,0.6296501663474141,1,PassF,10,10
201400546,2014,19,3,LOS ANGELES,2014-11-04,Saugus Union Elementary,0,Measure,EE,"To improve local neighborhood elementary schools, by upgrading instructional technology, science labs libraries to modern academic standards; upgrading classrooms, school safety and security, repairing/replacing deteriorated roofs, lighting, and electrical systems where needed, and reducing water/energy use to save money, shall Saugus Union District issue $148,000,000 in bonds for School Facilities Improvement District No. 2014-1, at legal interest rates, with mandatory audits, independent citizen oversight, no money for administrators, and all funds staying in our community benefiting local children grades K-6?",11,GO Bond,10,Education,11878,8473,20351,0.5836568227605523,F,1,PassF,0,201400528,11878,8473,20351,0.5836568227605523,1,PassF,10,10
201400547,2014,19,3,LOS ANGELES,2014-11-04,Snowline Joint Unified,0,Measure,L,"To upgrade outdated classrooms, science labs, career/vocational educational facilities; improve school security/drinking water/fire safety systems; repair electrical wiring, leaky roofs, plumbing and bathrooms; replace old portables; repair, construct, acquire educational facilities, sites/equipment, shall Snowline Joint Unified School District issue $60,000,000 in bonds at legal rates, requiring independent audits, Independent Citizens' Oversight Committee, no money for administrators' salaries, and requiring all funds be used locally for Snowline schools?",11,GO Bond,10,Education,18,32,50,0.36,F,2,FailF,1,201400529,3399,4040,7439,0.4569162521844334,2,FailF,10,10
201400548,2014,36,3,SAN BERNARDINO,2014-11-04,Snowline Joint Unified,0,Measure,L,"To upgrade outdated classrooms, science labs, career/vocational education facilities; improve school security/drinking water/fire safety systems; repair electrical wiring, leaky roofs, plumbing and bathrooms; replace old portables; repair, construct, acquire educational facilities, sites/equipment, shall Snowline Joint Unified School District issue $60,000,000 in bonds at legal rates, requiring independent audits, Independent Citizens' Oversight Committee, no money for administrators' salaries, and requiring all funds be used locally for Snowline schools?",11,GO Bond,10,Education,3381,4008,7389,0.4575720665854649,F,2,FailF,1,201400529,3399,4040,7439,0.4569162521844334,2,FailF,10,10
201400549,2014,49,3,SONOMA,2014-11-04,Sonoma Community College,0,Measure,H,"To upgrade facilities, prepare students for careers/university transfer, attract quality faculty, keep SRJC current,improve student access, upgrade classrooms/labs/technology for 21st Century science/math skills, modernize career education facilities for vocational engineering, nursing, public safety, agriculture, jobs, meet earthquake/fire codes, acquire, construct/repair classrooms, facilities, sites/equipment, shall Sonoma County Junior College District issue $410,000,000 in bonds at legal rates with citizens' oversight, annual audits?",11,GO Bond,10,Education,64500,39760,104260,0.618645693458661,F,1,PassF,0,201400530,64500,39760,104260,0.618645693458661,1,PassF,10,10
201400550,2014,21,3,MARIN,2014-11-04,Sonoma County Junior College,0,Measure,H,"To upgrade facilities, prepare students for careers/university transfer, attract quality faculty, keep SRJC current, improve student access, upgrade classrooms/ labs/technology for 21st Century science/math skills, modernize career education facilities for vocational engineering, nursing, public safety, agriculture, jobs, meet earthquake/fire codes, acquire, construct/repair classrooms, facilities, sites/equipment, shall Sonoma County Junior College District issue $410,000,000 in bonds at legal rates with citizens’ oversight, annual audits?",11,GO Bond,10,Education,66,59,125,0.528,F,2,FailF,1,201400531,909,532,1441,0.6308119361554476,1,PassF,10,10
201400551,2014,23,3,MENDOCINO,2014-11-04,Sonoma County Junior College,0,Measure,H,"To upgrade facilities, prepare students for careers/university transfer, attract quality faculty, keep SRJC current, improve student access, upgrade classrooms/labs/technology for 21st Century science/math skills, modernize career education facilities for vocational engineering, nursing, public safety, agriculture, jobs, meet earthquake/fire codes, acquire, construct/repair classrooms, facilities, sites/equipment, shall Sonoma County Junior College District issue $410,000,000 in bonds at legal rates with citizens' oversight, auunal audits?",11,GO Bond,10,Education,843,473,1316,0.6405775075987842,F,2,FailT,1,201400531,909,532,1441,0.6308119361554476,1,PassF,10,10
201400552,2014,12,3,HUMBOLDT,2014-11-04,Southern Humboldt Joint Unified,0,Measure,X,"To improve the quality of education with funding that cannot be taken by the State; repair/replace leaky roofs; modernize outdated classrooms, restrooms and school facilities; repair aging plumbing systems; improve student access to computers and modern technology; upgrade electrical systems; and make health/safety improvements; shall the Southern Humboldt Joint Unified School District issue $10,000,000 of bonds at legal rates, have an independent citizens' oversight committee and have NO money used for salaries, with all funds staying local?",11,GO Bond,10,Education,1604,856,2460,0.6520325203252032,F,1,PassF,1,201400532,1632,878,2510,0.650199203187251,1,PassF,10,10
201400553,2014,23,3,MENDOCINO,2014-11-04,Southern Humboldt Joint Unified,0,Measure,X,"To improve the quality of education with funding that cannot be taken by the State; repair/replace leaky roofs; modernize outdated classrooms,
restrooms and school facilities; repair aging plumbing systems; improve student access to computers and modern technology; upgrade electrical
systems; and make health/safety improvements; shall the Southern Humboldt Joint Unified School District issue $10,000,000 of bonds at legal
rates, have an independent citizens' oversight committee and have NO money used for salaries, with all funds staying local?",11,GO Bond,10,Education,28,22,50,0.56,F,1,PassF,1,201400532,1632,878,2510,0.650199203187251,1,PassF,10,10
