MeasID,YEAR,CO#,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,BALQUEST,RECTYPE,RECTYPENAME,RECTOPIC,RECTOPNAME,YES,NO,TOTAL,PERCENT,REQ,OUTCOME,PASSFAIL,Multi_CO,Multi_MeasID,YES_sum,NO_sum,Total_sum,Percent_sum,Outcome_sum,passfail_sum,TYPEREC,TOPICREC
201800527,2018,12,3,HUMBOLDT,2018-11-06,Northern Humboldt Union High,0,M,N,"To improve the quality of education; repair or replace leaky roofs; upgrade inadequate electrical systems; and modernize/renovate outdated classrooms, restrooms and school facilities; shall Northern Humboldt Union High School District issue $24,000,000 of bonds at legal interest rates, generating on average $554,000 annually as long as bonds are outstanding at a rate of approximately 1.9 cents per $100 assessed value, with annual audits, independent citizens’ oversight committee, NO money for salaries and all money staying local?",11,GO Bond,10,Education,13979,5309,19288,0.7247511406055579,F,1.0,PassF,0,201800519,13979,5309,19288,0.7247511406055579,1.0,PassF,10,10
201800528,2018,13,3,IMPERIAL,2018-06-05,Westmorland Union Elementary,0,M,Z,"To construct a new gymnasium, enhance student safety and security, construct and modernize classrooms and support facilities, and provide the local match for State grants, shall the measure of Westmorland Union Elementary School District be adopted authorizing $10,000,000 in bonds at legal rates, raising an average of $656,000 annually to repay issued bonds through final maturity from levies of approximately $0.098 per $100 of assessed valuation, and no money for administrator salaries?",11,GO Bond,10,Education,223,133,356,0.6264044943820225,T,2.0,FailT,0,201800520,223,133,356,0.6264044943820225,2.0,FailT,10,10
201800529,2018,13,3,IMPERIAL,2018-11-06,Brawley Union High,0,M,C,"To improve the quality of education, repair or replace leaky roofs; modernize/renovate classrooms, restrooms and school facilities; and construct a new science/STEM building; shall the Brawley Union High School District issue $18,700,000 of bonds at legal interest rates, generating on average $1,090,000 annually as long as bonds are outstanding at a rate of approximately 3 cents per $100 assessed value, with annual audits, citizens' oversight committee, NO money for salaries and all money staying local?",11,GO Bond,10,Education,3699,2022,5721,0.6465652857891977,F,1.0,PassF,0,201800521,3699,2022,5721,0.6465652857891977,1.0,PassF,10,10
201800530,2018,13,3,IMPERIAL,2018-11-06,Heber Elementary,0,M,A,"To improve the quality of education; modernize outdated classrooms, restrooms and school facilities; upgrade classrooms technology; and make health, safety and security improvements; shall the Heber Elementary School District issue $4,000,000 of bonds at legal interest rates, generating on average $300,000 annually as long as bonds are outstanding at a rate of approximately 3 cents per $100 assessed value, with annual audits, citizens' oversight committee, NO money for salaries and all money staying local?",11,GO Bond,10,Education,784,290,1074,0.7299813780260708,F,1.0,PassF,0,201800522,784,290,1074,0.7299813780260708,1.0,PassF,10,10
201800531,2018,13,3,IMPERIAL,2018-11-06,Holtville Unified,0,M,G,"To improve the quality of education; modernize outdated classrooms, restrooms and school facilities; and construct a new gymnasium/multipurpose room for school and community use; shall Holtville Unified School District issue $10 million of bonds at legal interest rates, generating on average $617,000 annually as long as bonds are outstanding at a rate of approximately 4 cents per $100 assessed value, with annual audits, citizens' oversight committee, NO money for salaries and all money staying local?",11,GO Bond,10,Education,1437,556,1993,0.7210235825388861,F,1.0,PassF,0,201800523,1437,556,1993,0.7210235825388861,1.0,PassF,10,10
201800532,2018,13,3,IMPERIAL,2018-11-06,Westmorland Union Elementary,0,M,B,"To construct a new gymnasium, enhance student safety and security, construct and modernize classrooms and support facilities, an provide the local match for State grants, shall the measure of Westmorland Union Elementary School District be adopted authorizing $10,000,000 in bonds at legal rates, raising an average of $648,000 annually to repay issued bonds through final maturity from levies of approximately $0.091 per $100 of assessed valuation, and no money for administrator salaries?",11,GO Bond,10,Education,297,163,460,0.6456521739130435,T,2.0,FailT,0,201800524,297,163,460,0.6456521739130435,2.0,FailT,10,10
201800533,2018,14,3,INYO,2018-06-05,Lone Pine Unified,0,M,K,"To improve school facilities, upgrade fire alarms and student safety and security, replace old windows, and repair restrooms and other facilities, shall Lone Pine Unified School District issue $6 million in bonds at legal interest rates, projected tax rates of 6% per $100 of taxable value while bonds are outstanding (averaging approximately $400,000 annually), and requiring responsible repayment costs, citizens' oversight and audits to ensure funds are ONLY spent for Lo-Inyo Elementary School and Lone Pine High School, and NOT for any other purpose?",11,GO Bond,10,Education,271,354,625,0.4336,F,2.0,FailF,0,201800525,271,354,625,0.4336,2.0,FailF,10,10
201800534,2018,14,3,INYO,2018-06-05,Owens Valley Unified,0,M,L,"To renovate and upgrade classrooms, repair old facilities, make health, safety and security improvements for students, and improve energy efficiency to reduce operating costs, shall Owens Valley Unified School District issue $4.8 million in bonds at legal interest rates, projected tax rates of 6.0¢ per $100 of taxable value while bonds are outstanding (generating on average approximately $325,000 annually), and requiring audits, citizens' oversight, ALL funds spent on Owens Valley schools and NO money for administrator salaries or pensions?",11,GO Bond,10,Education,126,138,264,0.4772727272727273,F,2.0,FailF,0,201800526,126,138,264,0.4772727272727273,2.0,FailF,10,10
201800535,2018,15,3,KERN,2018-06-05,El Tejon Unified,0,M,D,"To improve the quality of education; make health and safety improvements; modernize outdated classrooms, restrooms and school facilities; and improve student access to modern technology; shall El Tejon Unified School District issue $16,000,000 of bonds at legal rates, averaging $900,000 annually as long as bonds are outstanding at a rate of approximately 5.7 cents per $100 assessed value, with annual audits, an independent citizens' oversight committee, NO money for salaries, and funding that cannot be taken by the State?",11,GO Bond,10,Education,1054,749,1803,0.5845812534664449,F,1.0,PassF,1,201800527,1098,789,1887,0.5818759936406995,1.0,PassF,10,10
201800536,2018,15,3,KERN,2018-06-05,West Kern Community College,0,M,C,"To improve the quality of education at Taft College; upgrade job training, dental hygiene, science/technology facilities; repair roofs; remove asbestos/lead paint; construct/acquire facilities/land sites/equipment to prepare students/veterans for jobs/college transfers shall West Kern Community College District's measure be adopted to issue $50,000,000 in bonds at legal rates, averaging $3,000,000 raised annually for bonds through maturity, rates of approximately 2.5¢/$100 assessed value, with independent audits/citizens' oversight and all funds benefiting students?",11,GO Bond,10,Education,1253,1308,2561,0.4892620070285045,F,2.0,FailF,0,201800528,1253,1308,2561,0.4892620070285045,2.0,FailF,10,10
201800537,2018,15,3,KERN,2018-11-06,Arvin Union Elementary,0,M,G,"To repair or replace aging schools with safe, modernized facilities, improve student safety and security, rehabilitate deteriorated roofs, plumbing and electrical systems, upgrade technology, acquire, construct, repair, and equip schools, and provide access to facilities needed for success, shall Arvin Union School District issue $15,000,000 in bonds at legal rates, levying on average $900,000 annually while bonds are outstanding at 3 cents per $100 of assessed value, with independent citizens' oversight and all money dedicated to Arvin schools?",11,GO Bond,10,Education,1401,500,1901,0.7369805365597054,F,1.0,PassF,0,201800529,1401,500,1901,0.7369805365597054,1.0,PassF,10,10
201800538,2018,15,3,KERN,2018-11-06,Panama-Buena Vista Union,0,M,H,"To improve school safety and security, construct/equip new school facilities to relieve severe overcrowding, and repair/upgrade older classrooms, labs, facilities and instructional technology supporting student achievement/college readiness in math, science, engineering, technology, arts, shall Panama-Buena Vista Union School District issue $90 million in bonds, at legal rates, an estimated 3 cents per $100 assessed value (averaging $18 million annually) for approximately 20 years to improve neighborhood K-8 schools, with citizen oversight and all money locally controlled?",11,GO Bond,10,Education,21711,12879,34590,0.6276669557675629,F,1.0,PassF,0,201800530,21711,12879,34590,0.6276669557675629,1.0,PassF,10,10
201800539,2018,15,3,KERN,2018-11-06,Wasco Union High,0,M,E,"To improve Wasco Union High School by upgrading facilities, including new gymnasium and swimming pool; repairing, constructing, reconstructing and equipping educational facilities to better serve students and community; to qualify for potential State matching funds, shall Wasco Union High School District issue $40,500,000 in bonds repaying an annual average of $2,650,000, at approximately $29.65 per $100,000 of assessed value, while bonds are outstanding, at legal interest rates, with no funding for employee salaries or pensions, and required audits and citizens' oversight?",11,GO Bond,10,Education,1838,1526,3364,0.5463733650416172,F,2.0,FailF,0,201800531,1838,1526,3364,0.5463733650416172,2.0,FailF,10,10
201800540,2018,16,3,KINGS,2018-06-05,Laton Joint Unified,0,M,B,"To improve the quality of education; make health and safety improvements; modernize/construct classrooms, restrooms and school facilities; and improve P.E. fields and facilities; shall Laton Joint Unified School District issue $7,000,000 of bonds at legal rates, averaging $421,000 annually as long as bonds are outstanding at a rate of approximately 6 cents per $100 assessed value, with annual audits, an independent citizens’ oversight committee, NO money for salaries, and funding that cannot be taken by the State?",11,GO Bond,10,Education,34,29,63,0.5396825396825397,F,2.0,FailF,1,201800507,247,189,436,0.5665137614678899,1.0,PassF,10,10
201800541,2018,16,3,KINGS,2018-11-06,Lemoore Union Elementary,0,M,D,"To improve the quality of education by modernizing outdated classrooms, restrooms and school facilities and construct a new elementary school to reduce student overcrowding, shall Lemoore Union Elementary School District issue $26,000,000 of bonds at legal interest rates, generating on average $1,400,000 annually as long as bonds· are outstanding at a rate of approximately 3 cents per $100 assessed value, with annual audits, independent citizens' oversight, NO money for administrator salaries and all money staying local?",11,GO Bond,10,Education,4085,2440,6525,0.6260536398467433,F,1.0,PassF,0,201800532,4085,2440,6525,0.6260536398467433,1.0,PassF,10,10
201800542,2018,17,3,LAKE,2018-11-06,Middletown Unified,0,M,H,"To replace outdated portables and construct permanent 21st century learning environments, modernize existing H classrooms, enhance student safety and security, upgrade school grounds, and improve career technical and ag facilities, shall Middletown Unified School District issue$28,000,000 of bonds with an estimated annual average tax levy of $1,623,000 for 35 years and a projected tax rate of 6 cents per$100 of assessed valuation, with an independent Citizens' Oversight Committee, annual audits, and no money fo administrator salaries?",11,GO Bond,10,Education,2162,1394,3556,0.6079865016872891,F,1.0,PassF,0,201800533,2162,1394,3556,0.6079865016872891,1.0,PassF,10,10
201800543,2018,17,3,LAKE,2018-11-06,Upper Lake Unified,0,M,I,"To construct and modernize class rooms, upgrade career technology education, enhance safety/security, provide 21st I century learning environments at Upper Lake High School, and provide the local match for State grants, shall the measure of Upper Lake Unified School District be adopted authorizing $10,000,000 in bonds at legal rates, averaging$527,000 raised annually to repay bonds through maturity from levies of approximately three cents per $100 of assessed valuation, with citizens oversight and audits, and no money for administrator salaries?",11,GO Bond,10,Education,1626,841,2467,0.6591001216051885,F,1.0,PassF,0,201800534,1626,841,2467,0.6591001216051885,1.0,PassF,10,10
201800544,2018,17,3,LAKE,2018-11-06,Upper Lake Unified,0,M,J,"To construct, modernize and rehabilitate K-8 class rooms, improve access to modern technology, install shade J structures, improve play areas, enhance safety/security, and provide the local match for State grants, shall the measure of Upper Lake Unified School District SFID #1 be adopted authorizing $12,000,000 in bonds at legal rates, averaging $665,000 raised annually to repay bonds through maturity from levies of approximately six cents per $100 of assessed valuation, with citizens oversight and audits, and no money for administrator salaries?",11,GO Bond,10,Education,987,547,1534,0.6434159061277706,F,1.0,PassF,0,201800535,987,547,1534,0.6434159061277706,1.0,PassF,10,10
201800545,2018,19,3,LOS ANGELES,2018-02-27,South Pasadena Unified,0,M,S,"To continue funding advanced programs in math, science, reading, engineering, technology, music, and the arts to meet today's higher academic standards; maintain manageable class sizes to enhance student achievement; and attract and retain highly qualified teachers; shall the South Pasadena Unified School District renew the expiring school parcel tax at the current rate of $386 per parcel for a period of 7 years, with annual inflation adjustments, senior exemptions, independent citizen oversight, and continuing $2.3 million in annual school funding that can't be taken away by the State?",3,Property Tax,10,Education,4082,1026,5108,0.7991386061080658,T,1.0,PassT,0,201800536,4082,1026,5108,0.7991386061080658,1.0,PassT,1,10
201800546,2018,19,3,LOS ANGELES,2018-06-05,Beverly Hills Unified,0,M,BH,"To improve aging Beverly Hills schools, upgrade/replace inefficient heating, cooling/electrical systems, classrooms, libraries/science labs, deteriorating restrooms/leaky roofs, provide modern classroom technology/science equipment, shall this Beverly Hills Unified School District measure be adopted to upgrade, construct/acquire classrooms, facilities,  sites/equipment, and issue $385,000,000 of bonds at legal rates, levy on average 4.4 cents/$100 assessed value, $23,700,000 annually for school repairs while bonds are outstanding, require taxpayer oversight, annual audits/all funds for Beverly Hills schools?",11,GO Bond,10,Education,3630,2344,5974,0.6076330766655507,F,1.0,PassF,0,201800537,3630,2344,5974,0.6076330766655507,1.0,PassF,10,10
201800547,2018,19,3,LOS ANGELES,2018-06-05,Burbank Unified,0,M,Y,"To comply with state law to increase voter participation, Burbank Unified School District is changing its Board elections from odd-numbered years to even-numbered years and will conduct their own elections in conjunction with Los Angeles County’s Election Division. Shall the measure be adopted amending the City of Burbank Charter to clarify that BUSD Board elections will be conducted according to state law election procedures, rather than the City’s election procedures?",20,Charter Amendment,48,Governance: Elections,15999,3414,19413,0.8241384639159326,M,1.0,Pass,0,201800538,15999,3414,19413,0.8241384639159326,1.0,Pass,20,40
201800548,2018,19,3,LOS ANGELES,2018-06-05,Hawthorne Elementary,0,M,HSD,"To repair aging classrooms, ensure student health, safety and achievement and keep pace with technology, upgrade aging plumbing, electrical, lighting, heating/ventilation, safety/security systems, shall this Hawthorne School District measure be adopted to repair, construct, acquire classrooms, sites/equipment, and issue $59,000,000 in bonds, at legal rates, levy on average 3 cents/$100 assessed value ($3,000,000 annually) while bonds are outstanding, require independent audits/oversight, and all money for local schools?",11,GO Bond,10,Education,4076,1422,5498,0.7413604947253547,F,1.0,PassF,0,201800539,4076,1422,5498,0.7413604947253547,1.0,PassF,10,10
201800549,2018,19,3,LOS ANGELES,2018-06-05,Inglewood Unified,0,M,ID,Shall the Inglewood City Charter be amended to: (1) change the City's General Municipal Election date for all elective offices to a Statewide Election date commencing in 2020; (2) extend the terms of office of all affected officials one-time and by one year to transition to the new election date; and (3) change the runoff election date to an established election date?,20,Charter Amendment,48,Governance: Elections,10957,3698,14655,0.7476629136813374,M,1.0,Pass,0,201800540,10957,3698,14655,0.7476629136813374,1.0,Pass,20,40
201800550,2018,19,3,LOS ANGELES,2018-06-05,Little Lake City Elementary,0,M,LL,"To provide upgrades to facilities, keep schools clean, safe and well-maintained, improve classroom technology, maintain up-to-date textbooks, instructional materials in English, math, science, history, continue funding art/music programs and provide local funding that the State can’t take away, shall Little Lake City School District renew, without increasing, its expiring voter approved tax raising $370,000 annually through a $48 per parcel tax for five years with independent oversight, no funds for administrators’ salaries and a senior citizen exemption?",3,Property Tax,10,Education,2689,1302,3991,0.6737659734402406,T,1.0,PassT,0,201800541,2689,1302,3991,0.6737659734402406,1.0,PassT,1,10
201800551,2018,19,3,LOS ANGELES,2018-06-05,Manhattan Beach Unified,0,M,MB,"To maintain quality education, keep Manhattan Beach schools among California’s best, offset severe state funding shortfalls and provide $2,650,000 annually the state cannot take away, to: Attract and retain high-quality teachers; Maintain manageable class sizes; Protect quality math, science, reading, art/music programs, shall Manhattan Beach Unified School District levy $225 per parcel annually, expiring in six years, with senior exemptions, independent oversight/audits, no money for administrators, and all funds staying local?",3,Property Tax,10,Education,7769,3449,11218,0.6925476912105545,T,1.0,PassT,0,201800542,7769,3449,11218,0.6925476912105545,1.0,PassT,1,10
201800552,2018,19,3,LOS ANGELES,2018-06-05,Wiseburn Elementary,0,M,W,"To maintain all K-12 classrooms and labs; upgrade facilities to better prepare students for college and careers; provide 21st century learning technology; and otherwise continue improving our elementary, middle and high schools, shall Wiseburn Unified School District issue $29,000,000 in bonds at legal interest rates, projected tax rates of 1.9¢ per $100 of assessed valuation, estimated levies averaging $2.1 million annually through approximately 2042, citizens’ oversight, audits, NO funds for administrators’ salaries, and ALL funds
benefiting local schools?",11,GO Bond,10,Education,1631,1437,3068,0.5316166883963495,F,2.0,FailF,0,201800543,1631,1437,3068,0.5316166883963495,2.0,FailF,10,10
201800553,2018,19,3,LOS ANGELES,2018-11-06,ABC Unified,0,M,BB,"To improve student safety/campus security/intruder-protection systems, construct and upgrade classrooms, science labs, and school facilities that support college readiness and career training in math, science, engineering, technology, arts, and skilled trades, and keep instructional technology up-to-date, shall ABC Unified School District issue $258,000,000 in bonds at legal rates, levying 5 cents/$100 assessed value for 29 years ($15,500,000) to improve our schools, with citizen oversight, independent audits and all money locally controlled?",11,GO Bond,10,Education,18021,12863,30884,0.583506022535941,F,1.0,PassF,0,201800544,18021,12863,30884,0.583506022535941,1.0,PassF,10,10
201800554,2018,19,3,LOS ANGELES,2018-11-06,Acton-Agua Dulce Unified,0,M,CK,"To relieve student overcrowding and improve the education environment; renovate and/or modernize Acton, Agua-Dulce, Meadowlark and High Desert; finish Vasquez construction projects; provide 21st century learning technology; and to strengthen campus security, shall the Acton-Agua Dulce Unified School District issue $7,500,000 of bonds at legal rates, repayment averaging $523,000 annually while bonds are outstanding, at a rate of approximately $14.70 per $100,000 of assessed value, with annual audits plus independent citizens’ oversight committee and NO money for administrator salaries?",11,GO Bond,10,Education,2103,2903,5006,0.4200958849380743,F,2.0,FailF,0,201800545,2103,2903,5006,0.4200958849380743,2.0,FailF,10,10
201800555,2018,19,3,LOS ANGELES,2018-11-06,Baldwin Park Unified,0,M,AE,"To upgrade classrooms, labs, career training facilities to prepare students for college/careers in math, science, technology, engineering, skilled trades/arts; improve school safety; acquire, construct/repair classrooms, facilities, sites/equipment; repair roofs, plumbing/electrical systems; shall Baldwin Park Unified School District’s measure authorizing $69,000,000 in bonds at legal rates, levying 6 cents/$100 assessed value, averaging $4,200,000 annually while bonds are outstanding, be adopted, with citizen oversight, all money locally controlled?",11,GO Bond,10,Education,10395,2782,13177,0.7888745541473781,F,1.0,PassF,0,201800546,10395,2782,13177,0.7888745541473781,1.0,PassF,10,10
201800556,2018,19,3,LOS ANGELES,2018-11-06,Burbank Unified,0,M,QS,"To attract and retain quality teachers and staff, provide local funding to maintain low class sizes, expand college and career courses, increase mental health support, expand instruction in science, technology, engineering, arts and math programs, shall the Burbank Unified School District levy 10 cents per square foot of improved property annually, providing approximately $9,000,000 in annual local funding the state cannot take away until ended by voters, with senior citizen exemptions and independent oversight/audits?",3,Property Tax,10,Education,25413,14093,39506,0.6432693768035235,T,2.0,FailT,0,201800547,25413,14093,39506,0.6432693768035235,2.0,FailT,1,10
201800557,2018,19,3,LOS ANGELES,2018-11-06,Culver City Unified,0,M,K,"To preserve excellence in core academic programs with locally controlled funds that cannot be taken by the State, attract and retain qualified teachers, maintain smaller class sizes, support math, science, engineering, technology, art and music programs, improve support for students with special needs, and prepare students for college and modern careers, shall Culver City Unified School District levy an education parcel tax of $189 for seven years, raise approximately $2,362,500 annually, with an exemption for seniors, and independent oversight?",3,Property Tax,10,Education,13750,4490,18240,0.7538377192982456,T,1.0,PassT,0,201800548,13750,4490,18240,0.7538377192982456,1.0,PassT,1,10
201800558,2018,19,3,LOS ANGELES,2018-11-06,El Monte Union High,0,M,HS,"To upgrade all neighborhood high schools, attract quality teachers by improving school security, emergency communications/fire safety, classrooms, science, engineering/computer labs; repairing leaky roofs; providing safe drinking water; acquiring, constructing, repairing sites, facilities, equipment, shall El Monte Union High School District’s measure authorizing $190,000,000 in bonds at legal rates, levying 3 cents/$100 assessed value, $9,700,000 annually for local high schools while bonds are outstanding, be approved, requiring independent audits/citizen oversight?",11,GO Bond,10,Education,20006,6993,26999,0.740990407052113,F,1.0,PassF,0,201800549,20006,6993,26999,0.740990407052113,1.0,PassF,10,10
201800559,2018,19,3,LOS ANGELES,2018-11-06,El Segundo Unified,0,M,ES,"To upgrade classrooms, science labs, libraries, career training facilities and instructional technology to support student achievement in science, technology, engineering, arts and math, improve student safety, acquire, construct/repair classrooms, facilities, sites/equipment, repair roofs, plumbing/electrical systems, shall this El Segundo Unified School District measure authorizing $92,000,000 in bonds at legal rates, levying 4.3 cents/$100 assessed value, $5,500,000 annually while bonds are outstanding, be adopted, with independent oversight, no money for administrator salaries, all money staying local?",11,GO Bond,10,Education,4899,2838,7737,0.6331911593640946,F,1.0,PassF,0,201800550,4899,2838,7737,0.6331911593640946,1.0,PassF,10,10
201800560,2018,19,3,LOS ANGELES,2018-11-06,Los Angeles Unified,0,M,EE,"Shall the City Charter be amended to realign the LAUSD Board of Education’s primary election date with the State’s primary election held in March of even-numbered years, and make other related and technical changes to LAUSD election procedures?",20,Charter Amendment,48,Governance: Elections,871699,281569,1153268,0.7558511985071986,M,1.0,Pass,0,201800551,871699,281569,1153268,0.7558511985071986,1.0,Pass,20,40
201800561,2018,19,3,LOS ANGELES,2018-11-06,Lowell Joint Elementary,0,M,LL,"To repair and modernize aging classrooms/school facilities at local elementary/intermediate schools, repair termite damage, dry rot, deteriorating roofs, plumbing, and electrical, improve student safety/security, and upgrade classrooms, science labs, and facilities to support student achievement in math, science, technology, and arts, shall Lowell Joint School District issue $48,000,000 in bonds at legal rates, an estimated 3 cents per $100 assessed valuation ($3,000,000 annually) for approximately 33 years, with citizen oversight and all money locally controlled?",11,GO Bond,10,Education,7664,7386,15050,0.5092358803986711,F,2.0,FailF,1,201800552,10962,8982,19944,0.5496389891696751,2.0,FailF,10,10
201800562,2018,19,3,LOS ANGELES,2018-11-06,Malibu Unified,0,M,M,"To improve, repair, and modernize outdated Malibu classrooms, science labs, libraries, instructional technology and other school facilities; improve school safety/security systems; shall Santa Monica-
Malibu Unified School District’s School Facilities Improvement District No. 2 (Malibu Schools) issue $195 million of bonds at legal interest rates, averaging $10.8 million raised annually to repay issued bonds through final maturity, from levies estimated at three cents per $100 of assessed value, with citizens’ oversight, annual audits, all funds benefitting Malibu schools?",11,GO Bond,10,Education,5382,2194,7576,0.7104012671594508,F,1.0,PassF,0,201800553,5382,2194,7576,0.7104012671594508,1.0,PassF,10,10
201800563,2018,19,3,LOS ANGELES,2018-11-06,Mt. San Antonio Community College,0,M,GO,"To upgrade job training/college transfer/vocational classrooms, science, computer/technology labs, improve student safety, veterans’ career resources, access for disabled students; remove asbestos, replace deteriorating roofs, gas, electrical/sewer lines; acquire, construct, repair sites, facilities, equipment; shall Mt. San Antonio Community College District’s measure authorizing $750,000,000 in bonds, at legal rates, levying 2.5 cents/$100 assessed valuation, $37,000,000 annually while bonds are outstanding, be adopted, requiring annual audits/citizen oversight?",11,GO Bond,10,Education,121406,73048,194454,0.6243430322852705,F,1.0,PassF,0,201800554,121406,73048,194454,0.6243430322852705,1.0,PassF,10,10
201800564,2018,19,3,LOS ANGELES,2018-11-06,Santa Monica Unified,0,M,SMS,"To improve, repair, and modernize outdated Santa Monica classrooms, science labs, libraries, instructional technology and other school facilities; improve school safety/security systems; shall Santa Monica-Malibu Unified School District’s School Facilities Improvement District No. 1 (Santa Monica Schools) issue $485 million of bonds at legal interest rates, averaging $27.4 million raised annually to repay issued bonds through final maturity, from levies estimated at four cents per $100 assessed value, with citizens’ oversight, annual audits, and all funds benefitting Santa Monica schools?",11,GO Bond,10,Education,30052,11649,41701,0.7206541809548932,F,1.0,PassF,0,201800555,30052,11649,41701,0.7206541809548932,1.0,PassF,10,10
201800565,2018,19,3,LOS ANGELES,2018-11-06,Wilsona Elementary,0,M,WE,"To modernize classrooms and support facilities, integrate school facilities with academic programs, increase student access to computers and modern classroom technology, improve student safety, and qualify the District to receive State grants, shall the Wilsona School District issue $6,500,000 in bonds at legal rates, levy an estimated 3 cents/$100 of assessed value, raising an average $351,916 annually while bonds are outstanding, with regular expenditure transparency measures including annual audits, and no money for administrator salaries?",11,GO Bond,10,Education,1257,542,1799,0.6987215119510839,T,1.0,PassT,0,201800556,1257,542,1799,0.6987215119510839,1.0,PassT,10,10
201800566,2018,20,3,MADERA,2018-11-06,Madera Unified,0,M,M,"To maintain student safety, accommodate growing student enrollment, enhance access to technology, improve accessibility for students with disabilities by constructing new school facilities, modernizing outdated classrooms/restrooms/school facilities and improving student safety/security shall Madera Unified School District issue $120,000,000 in bonds at legal rates, generating $6,700,000 annually and levying 5¢ per $100 assessed value while bonds are outstanding, with independent oversight, no money for administrator salaries and all money staying local?",11,GO Bond,10,Education,10050,5778,15828,0.634950720242608,F,1.0,PassF,0,201800557,10050,5778,15828,0.634950720242608,1.0,PassF,10,10
201800567,2018,21,3,MARIN,2018-03-06,Kentfield Elementary,0,M,A,"To ensure quality education and protect $4.5 million in expiring annual local funding that cannot be taken by the State, shall Kentfield School District maintain core academics, including math, science, reading and writing; attract and retain exceptional teachers; and preserve small classes by adding $355 to the current $1,143 per parcel rate and continuing local school funding for 10 years, with senior exemptions, annual inflation adjustments, independent citizens oversight, and all funds for Kentfield students?",3,Property Tax,10,Education,3227,1482,4709,0.6852834996814611,T,1.0,PassT,0,201800558,3227,1482,4709,0.6852834996814611,1.0,PassT,1,10
201800568,2018,21,3,MARIN,2018-05-08,Dixie Elementary,0,M,B,"To maintain quality education and provide approximately $2.6 million in annual local school funding that cannot be taken by the State, shall Dixie Elementary School District: attract and retain qualified teachers; maintain core academics, including math, science, technology, music, reading/writing; keep school libraries open by renewing local school funding at the current $352 rate and adding $118 per parcel for twelve years with senior exemptions, annual inflation adjustments, independent citizen oversight, and all funds for Dixie students?",3,Property Tax,10,Education,4597,1911,6508,0.706361401352182,T,1.0,PassT,0,201800559,4597,1911,6508,0.706361401352182,1.0,PassT,1,10
201800569,2018,21,3,MARIN,2018-06-05,Ross Valley Elementary,0,M,E,"To provide local funding the State cannot take away, preserve high quality education in reading, writing, math, science, educationally sound class sizes, school libraries, art/music instruction, and attract and retain highly-qualified teachers, shall Ross Valley School District renew its existing $621.66 per parcel tax with 3% annual adjustments, raising $4,000,000 annually, for eight years, exemptions for seniors, annual audits and no funds for administrators’ salaries, legal or pension costs?",3,Property Tax,10,Education,7229,2153,9382,0.7705180132167981,T,1.0,PassT,0,201800560,7229,2153,9382,0.7705180132167981,1.0,PassT,1,10
201800570,2018,21,3,MARIN,2018-11-06,Shoreline Unified,0,M,I,"To repair and modernize outdated classrooms and buildings, replace aging portables, upgrade infrastructure, construct new educational facilities, and improve access to technology, shall Shoreline Unified School District issue $19.5 million in bonds at legal interest rates, with projected tax rates of 3.9¢ per $100 of taxable value while bonds are outstanding (generating on average approximately $1.45 million annually for issued bonds), and requiring citizens’ oversight, annual audits and all funds spent to benefit Shoreline students and schools?",11,GO Bond,10,Education,1313,573,1886,0.6961823966065748,F,1.0,PassF,1,201800561,1980,988,2968,0.6671159029649596,1.0,PassF,10,10
201800571,2018,21,3,MARIN,2018-11-06,Tamalpais Union High,0,M,J,"To protect high quality education with local funding that cannot be taken by the State, shall Tamalpais Union High School District attract and retain highly qualified teachers, counselors and staff; provide excellent science, technology, engineering, math, reading /writing instruction; protect art /music programs; and maintain small class sizes by levying $149 per parcel, providing $5.1 million annually for 4 years, with senior exemptions, annual cost of living adjustments, independent citizens’ oversight and all funds for local high school students?",3,Property Tax,10,Education,45775,16092,61867,0.7398936428144245,T,1.0,PassT,0,201800562,45775,16092,61867,0.7398936428144245,1.0,PassT,1,10
201800572,2018,23,3,MENDOCINO,2018-11-06,Round Valley Unified,0,M,K,"To improve the quality of education; construct a gymnasium for school and community use that meets health, safety, and handicapped accessibility requirements; shall Round Valley Unified School District issue $4,500,000 of bonds at legal interest rates, generating on average $272,000 annually as long as bonds are outstanding at a rate of approximately 6 cents per $100 assessed value, with annual audits, independent citizens' oversight, NO money for salaries and all money for local schools?",11,GO Bond,10,Education,386,212,598,0.6454849498327759,F,1.0,PassF,0,201800563,386,212,598,0.6454849498327759,1.0,PassF,10,10
201800573,2018,24,3,MERCED,2018-06-05,Los Banos Unified,0,M,X,"Without raising current tax rates and to repair deteriorating roofs, plumbing, electrical systems, upgrade classrooms/labs/facilities for science, technology, engineering, math, and career training, improve student safety/security, and construct new school facilities to relieve overcrowding, shall Los Banos Unified School District issue $65,000,000 in bonds at legal rates, raising on average 4.3 cents/$100 of assessed value ($3,800,000 annually) for approximately 35 years, to improve local schools, with independent audits, citizen oversight and all funds locally controlled?",11,GO Bond,10,Education,3593,1485,5078,0.7075620322961796,F,1.0,PassF,0,201800564,3593,1485,5078,0.7075620322961796,1.0,PassF,10,10
