MeasID,YEAR,CO,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,BALQUEST,RECTYPE,RECTYPENAME,RECTOPIC,RECTOPNAME,YES,NO,TOTAL,PERCENT,REQ,OUTCOME,PASSFAIL,Multi_CO,Multi_MeasID,YES_sum,NO_sum,Total_sum,Percent_sum,Outcome_sum,Passfail_sum,typerec,topicrec
201600744,2016,35,3,SAN BENITO,2016-11-08,San Benito High,0,M,U,"To improve the quality of local high school education by upgrading science labs and classrooms to help prepare students for college and careers; continue improving school access for students with disabilities; adding classrooms and school facilities to reduce
overcrowding; upgrading aging student facilities; and improving school and earthquake safety, shall the San Benito High School District issue $60 million in bonds, with citizen oversight, annual audits and with NO money for administrator salaries?",11,GO Bond,10,Education,11864,6718,18582,0.6384673339791196,F,1,PassF,1,201600714,11899,6738,18637,0.6384611257176585,1,PassF,10,10
201600807,2016,43,3,SANTA CLARA,2016-11-08,San Benito High,0,M,U,"To improve the quality of local high school education by upgrading science labs and classrooms to help prepare students for college and careers; continue improving school access for students with disabilities; adding classrooms and school facilities to reduce overcrowding; upgrading aging student facilities; and improving school and earthquake safety, shall the San Benito High School District issue $60 million in bonds, with citizen oversight, annual audits and with NO money for administrator salaries?",11,GO Bond,10,Education,35,20,55,0.6363636363636364,F,1,PassF,1,201600714,11899,6738,18637,0.6384611257176585,1,PassF,10,10
201600745,2016,36,3,SAN BERNARDINO,2016-02-02,Lucerne Valley Unified,0,R,1,Shall Dawn Turnbull be recalled (removed) from the office of Governing Board Member?,50,Recall,13,Education: Recall,424,133,557,0.7612208258527827,M,1,Pass,0,201600715,424,133,557,0.7612208258527827,1,Pass,50,10
201600746,2016,36,3,SAN BERNARDINO,2016-11-08,Alta Loma Elementary,0,M,H,"In order to replace or repair deteriorating roofs, plumbing, electrical and air conditioning systems; improve access for students and families with disabilities; improve school safety and security systems; update and modernize classrooms to keep pace with educational technology and support student programs in science, technology, English, arts, and math, shall the Alta Loma School
District issue $58,000,000 in bonds at legal interest rates, with independent citizen oversight, no money for administrators, and all money staying in Alta Loma?",11,GO Bond,10,Education,13495,11029,24524,0.5502772793997717,F,1,PassF,0,201600716,13495,11029,24524,0.5502772793997717,1,PassF,10,10
201600747,2016,36,3,SAN BERNARDINO,2016-11-08,Barstow Unified,0,M,F,"To repair/upgrade aging classrooms, restrooms/fix leaky roofs in order to maintain health/safety, retain/attract quality teachers, remove asbestos/lead paint, upgrade security, outdated plumbing/electrical systems/gas lines, improve technology, computer/science labs, repair, construct, acquire school facilities, sites/equipment, shall Barstow Unified School District issue $39,000,000 in bonds, at legal rates, requiring audits, citizen's oversight, no money for administrators' salaries/pensions, all funds staying local?",11,GO Bond,10,Education,5776,2776,8552,0.6753975678203928,F,1,PassF,0,201600717,5776,2776,8552,0.6753975678203928,1,PassF,10,10
201600748,2016,36,3,SAN BERNARDINO,2016-11-08,Chino Valley Unified,0,M,G,"To upgrade neighborhood schools and retain/attract quality teachers by repairing deteriorating classrooms/restrooms; replacing deteriorating, rusty pipes/ensuring safe drinking water; removing asbestos/lead paint; upgrading fire safety, science/computer labs, wiring, classroom technology; repairing, constructing, acquiring educational facilities, sites, equipment; shall Chino Valley Unified School District issue $750,000,000 in bonds, at legal interest rates, requiring annual audits, independent citizens’ oversight, no
money for administrators’ salaries/pensions, all funds used locally?",11,GO Bond,10,Education,34168,26861,61029,0.5598649822215668,F,1,PassF,0,201600718,34168,26861,61029,0.5598649822215668,1,PassF,10,10
201600749,2016,36,3,SAN BERNARDINO,2016-11-08,Etiwanda Elementary,0,M,I,"To repair/upgrade neighborhood schools, meet safety, academic, technology standards and reduce overcrowding by improving school security, including 9- 1-1 emergency communications, cameras, wiring, smoke alarms/door locks; upgrading classroom computers, water pipes, labs/libraries; acquiring, constructing, equipping and repairing classrooms/sites/facilities, shall Etiwanda School District issue $137,000,000 in bonds at legal rates, with independent audits, citizens’ oversight, no money for administrator salaries/pensions and all funds used locally?",11,GO Bond,10,Education,21387,11427,32814,0.6517644907661364,F,1,PassF,0,201600719,21387,11427,32814,0.6517644907661364,1,PassF,10,10
201600752,2016,36,3,SAN BERNARDINO,2016-11-08,Ontario-Montclair Elementary,0,M,K,"To repair aging classrooms in order to maintain student health/safety and retain/attract quality teachers, remove asbestos/lead paint, repair restrooms/leaky, deteriorating roofs, upgrade disabled access, school security/fire safety, increase water conservation/energy efficiency, improve technology/computer/science labs, repair, construct, acquire/retrofit school facilities, sites/equipment, shall Ontario-Montclair School District issue $150,000,000 in bonds, at legal rates, requiring independent audits, citizens’ oversight, keeping all funds local?",11,GO Bond,10,Education,30996,8644,39640,0.7819374369323915,F,1,PassF,0,201600720,30996,8644,39640,0.7819374369323915,1,PassF,10,10
201600753,2016,37,3,SAN DIEGO,2016-11-08,Bonsall Unified,0,M,DD,"To construct and equip a new high school; install emergency communication systems; reduce traffic hazards for increased student safety; upgrade power/electrical systems; provide health/fitness facilities for student/community use; repair leaky pipes/deteriorating roofs; and replace temporary buildings with permanent classrooms; shall Bonsall Unified School District issue $58 million of bonds with interest rates below legal limits, independent citizen oversight, and all funds spent locally and not taken by the State and spent elsewhere?",11,GO Bond,10,Education,4204,4099,8303,0.5063230157774299,F,2,FailF,0,201600721,4204,4099,8303,0.5063230157774299,2,FailF,10,10
201600754,2016,37,3,SAN DIEGO,2016-11-08,Cajon Valley Union Elementary,0,M,EE,"To increase student access to computers; maintain and upgrade educational technology; keep pace with 21st century technological innovations; implement statewide technology requirements for testing and learning; and significantly reduce borrowing costs, shall Cajon Valley Union School District issue $20,000,000 of shortterm bonds with the interest rates at or below the legal limit, independent citizen oversight, and no money for administrator/teacher salaries, so long as all funds are spent locally and cannot be taken by the State?",11,GO Bond,10,Education,30406,22787,53193,0.571616566089523,F,1,PassF,0,201600722,30406,22787,53193,0.571616566089523,1,PassF,10,10
201600755,2016,37,3,SAN DIEGO,2016-11-08,Cardiff Elementary,0,M,GG,"To improve the quality of education with local funding that cannot be taken by the State; modernize/construct classrooms, restrooms and school facilities; repair/replace roofs; renovate deteriorating plumbing and sewer systems; upgrade inadequate electrical systems; make health, safety, and energy efficiency improvements; and replace portables with permanent classrooms; shall Cardiff Elementary School District issue $22 million of bonds at legal interest rates, have an independent citizens’ oversight committee, and have NO money used for administrative or teacher salaries?",11,GO Bond,10,Education,3994,2063,6057,0.659402344394915,F,1,PassF,0,201600723,3994,2063,6057,0.659402344394915,1,PassF,10,10
201600756,2016,37,3,SAN DIEGO,2016-11-08,Fallbrook Union High,0,M,AA,"Without increasing tax rates, shall Fallbrook Union High School District repair and upgrade aging classrooms and school facilities, including deteriorating roofs, plumbing and electrical systems; improve campus safety/security; upgrade career-training facilities, classrooms, and science labs supporting instruction in math, engineering, technology, science and skilled trades preparing students to be college and career ready; by issuing $45,000,000 in bonds at legal interest rates, with independent citizens oversight, annual audits, no money for administrators, and all funds staying local?",11,GO Bond,10,Education,11279,6145,17424,0.6473255280073462,F,1,PassF,0,201600724,11279,6145,17424,0.6473255280073462,1,PassF,10,10
201600757,2016,37,3,SAN DIEGO,2016-11-08,Grossmont Union High,0,M,BB,"To upgrade East County high school classrooms/labs/facilities; repair aging roofs, plumbing/electrical systems; modernize technology infrastructure; improve student safety/security; replace deteriorated portables; construct new school facilities to accommodate growth; and renovate career-training facilities for instruction in science, technology, engineering, math and skilled trades; shall Grossmont Union High School District issue $128,000,000 in bonds at legal interest rates, with independent citizen oversight, annual audits, no funding for administrator salaries, and all money benefitting East County high schools?",11,GO Bond,10,Education,105700,70458,176158,0.6000295189545749,F,1,PassF,0,201600725,105700,70458,176158,0.6000295189545749,1,PassF,10,10
201600758,2016,37,3,SAN DIEGO,2016-11-08,Grossmont-Cyamaca Community College,0,M,X,"To repair classrooms/ labs, prepare veterans, workers/students for technology, business, science/ other jobs, construct Workforce Training Center, support East County economic development, remove asbestos/lead paint, repair gas, electrical/sewer lines, repair, acquire, construct facilities, sites/ equipment, shall Grossmont-Cuyamaca Community College District issue $348,000,000 in bonds at legal rates, no money for administrators’ salaries, independent audits, citizen oversight, all funds used locally?",11,GO Bond,10,Education,97061,83366,180427,0.5379516369501238,F,2,FailF,0,201600726,97061,83366,180427,0.5379516369501238,2,FailF,10,10
201600759,2016,37,3,SAN DIEGO,2016-11-08,MiraCosta Community College,0,M,MM,"To upgrade classrooms and career training facilities for science, healthcare, technology, advanced manufacturing, other growing local industries, provide job training/placement to Navy/ Marines/ other veterans, improve access to affordable higher education to local students, improve disabled access, repair, construct, acquire classrooms, facilities, sites/equipment, shall MiraCosta Community College District issue $455,000,000 in bonds, at legal rates, subject to local control, requiring annual audits, and independent citizen oversight?",11,GO Bond,10,Education,104493,62992,167485,0.6238946771352658,F,1,PassF,0,201600727,104493,62992,167485,0.6238946771352658,1,PassF,10,10
201600760,2016,37,3,SAN DIEGO,2016-11-08,National Elementary,0,M,HH,"To repair and rebuild aging classrooms and facilities throughout the District; meet handicapped access requirements; increase student access to computers /technology; repair roofs; and improve campus security and student loading zones for increased safety; shall National School District be authorized to issue $30 million of bonds with interest rates below legal limits, annual audits, independent citizens’ oversight, no money for administrative salaries and all funds spent locally and not taken by the State and used elsewhere?",11,GO Bond,10,Education,11772,2386,14158,0.83147337194519,F,1,PassF,0,201600728,11772,2386,14158,0.83147337194519,1,PassF,10,10
201600761,2016,37,3,SAN DIEGO,2016-11-08,Solana Beach Elementary,0,M,JJ,"To replace or upgrade aging, outdated classrooms, science labs, libraries, and school buildings; restore deteriorating roofs, plumbing, and electrical systems; improve student safety and campus security; and, provide students access to educational facilities, science, and technology needed to prepare for high school, college, and careers, and qualify for State grants, shall School Facilities Improvement District No. 2016-1 of the Solana Beach School District issue $105,000,000 in bonds at legal interest rates, with annual audits, a citizen’s oversight committee, and NO money for administrators’ salaries?",11,GO Bond,10,Education,11776,6135,17911,0.6574730612472782,F,1,PassF,0,201600729,11776,6135,17911,0.6574730612472782,1,PassF,10,10
201600762,2016,37,3,SAN DIEGO,2016-11-08,Southwestern Community College,0,M,Z,"To repair/ upgrade local community college campuses, prepare students/ veterans for jobs/ university transfer, repair deteriorating roofs, electrical wiring, gas, water/ sewer lines, remove asbestos/ lead paint, improve energy efficiency/ campus safety/ security, upgrade, acquire, repair, construct classrooms/ labs/ sites/ facilities/ equipment, shall Southwestern Community College District issue $400 million in bonds at legal rates, no money for administrators’ salaries/ pensions, independent audits, citizen oversight, all funds used locally?",11,GO Bond,10,Education,115479,48411,163890,0.7046128500823723,F,1,PassF,0,201600730,115479,48411,163890,0.7046128500823723,1,PassF,10,10
201600763,2016,37,3,SAN DIEGO,2016-11-08,Sweetwater Union High,0,M,CC,Shall the Members of the Sweetwater Union High School District Board of Trustees be limited to two (2) terms of office?,70,Ordinance,12,Education: Districts,131550,23248,154798,0.8498171811005311,M,1,Pass,0,201600731,131550,23248,154798,0.8498171811005311,1,Pass,70,10
201600764,2016,38,3,SAN FRANCISCO,2016-11-08,San Francisco Community College,0,M,B,"To continue providing City College of San Francisco local funds the state cannot take away and offset cuts to prevent layoffs; ensure affordable education for students; maintain core classes in writing, math and science; prepare students for four-year universities, workforce training in careers in nursing, engineering/ technology; provide counselors; keep college libraries open; shall San Francisco Community College District renew its existing annual parcel tax at $99 per parcel for 15 years, requiring annual independent audits and citizen oversight?",3,Property Tax,10,Education,291565,70099,361664,0.806176451070607,T,1,PassT,0,201600732,291565,70099,361664,0.806176451070607,1,PassT,1,10
201600765,2016,38,3,SAN FRANCISCO,2016-11-08,San Francisco Unified,0,M,A,"To repair and rehabilitate San Francisco Unified School District facilities to current accessibility, health, safety, seismic and instructional standards, replace worn-out plumbing, electrical, HVAC, and major building systems, renovate outdated classrooms and training facilities, construct school facilities and replace aging modular classrooms, improve information technology systems and food service preparation systems, shall the San Francisco Unified School District issue bonds in an amount not to exceed $744,250,000 at legal rates, with annual audits, and citizen’s oversight?",11,GO Bond,10,Education,289351,73307,362658,0.797861897435049,F,1,PassF,0,201600733,289351,73307,362658,0.797861897435049,1,PassF,10,10
201600769,2016,39,3,SAN JOAQUIN,2016-11-08,Lodi Unified,0,M,U,"To repair and upgrade aging classrooms in local schools to prepare students for college and careers, retain/attract quality teachers and improve student health/safety by removing mold/asbestos/lead paint, repairing leaky roofs, updating classrooms and acquiring/constructing/modernizing sites/facilities/equipment, shall Lodi Unified School District issue $281,000,000 of bonds at legal interest rates, with citizens’ oversight, annual audits, no money for administrators’ salaries/pensions and all funds staying local?",11,GO Bond,10,Education,36550,19526,56076,0.6517939938654683,F,1,PassF,0,201600734,36550,19526,56076,0.6517939938654683,1,PassF,10,10
201600770,2016,40,3,SAN LUIS OBISPO,2016-11-08,Lucia Mar Unified,0,M,I,"To repair and modernize aging classrooms and facilities with funding that cannot be taken by the State, repair deteriorating roofs, plumbing/ electrical systems, improve student safety and campus security, construct, acquire, repair classrooms, sites, facilities/ equipment, upgrade classrooms/ science labs/ career/ vocational facilities and computer systems to keep pace with technology, shall Lucia Mar Unified School District issue $170,000,000 in bonds at legal rates, with independent audits, citizen oversight, no money for administrator salaries, and all money staying local?",11,GO Bond,10,Education,24656,12934,37590,0.6559191274275074,F,1,PassF,0,201600735,24656,12934,37590,0.6559191274275074,1,PassF,10,10
201600771,2016,40,3,SAN LUIS OBISPO,2016-11-08,Paso Robles Joint Unified,0,M,M,"To repair, acquire, upgrade, equip and construct school classrooms and facilities including science, technology, engineering, arts, and math classrooms; expand career technical education; replace aging portables, fix leaky roofs, repair deteriorating plumbing/ electrical wiring; and improve building earthquake safety, shall the School Facilities Improvement District No.1 of Paso Robles Joint Unified School District be authorized to issue $95,000,000 of bonds with legal interest rates, independent citizens' oversight, annual audits, all funds spent on local schools and not for administrator salaries or taken by the State?",11,GO Bond,10,Education,10343,7623,17966,0.5756985416898586,F,1,PassF,0,201600736,10343,7623,17966,0.5756985416898586,1,PassF,10,10
201600774,2016,41,3,SAN MATEO,2016-05-03,Brisbane Elementary,0,M,B,"Shall Brisbane School District renew its current parcel tax with an inflation increase by levying a special tax of not more than $131 annually per parcel, an estimated $425,000, to provide teachers/instructional aides for reading, music, and art; providing exemptions for senior citizens? Shall the annual appropriation limit be raised between July 1, 2016, to June 30, 2022, in an amount equal to levy of said tax, with funds spent exclusively on Brisbane School District and not used for any other purposes?",3,Property Tax,10,Education,1046,425,1471,0.7110808973487424,T,1,PassT,0,201600737,1046,425,1471,0.7110808973487424,1,PassT,1,10
201600775,2016,41,3,SAN MATEO,2016-05-03,Menlo Park City Elemetary,0,M,A,"To maintain our community commitment to existing small class sizes, high qualify teachers and comprehensive academic programs, and renew the expiring educational special tax, shall the Menlo Park City Elementary School District continue to levy at the current annual rate of $201.38 per parcel, spent only on teachers and educational programs, beginning July 1, 2016, adjusted annually for inflation, with an exemption available to individuals 65 and over?",3,Property Tax,10,Education,3557,2340,5897,0.6031880617263015,T,2,FailT,0,201600738,3557,2340,5897,0.6031880617263015,2,FailT,1,10
201600776,2016,41,3,SAN MATEO,2016-05-03,Menlo Park City Elemetary,0,M,C,"To prepare for future student enrollment increases beyond the current 2,938 students and maintain our community commitment to existing small class sizes, high quality teachers and comprehensive programs, shall the Menlo Park City Elementary School District levy a supplemental special tax of $2.20 per parcel for each additional student to a maximum of 213 students, spent only on teachers and educational programs, beginning July 1, 2016, adjusted annually for inflation, with an exemption available to individuals 65 and over?",3,Property Tax,10,Education,3183,2706,5889,0.5404992358634743,T,2,FailT,0,201600739,3183,2706,5889,0.5404992358634743,2,FailT,1,10
201600777,2016,41,3,SAN MATEO,2016-06-07,Jefferson Union High,0,M,E,"To protect quality education for all students with funds that cannot be taken by the state by: enhancing math, science, reading/writing skills; providing career training, college preparation/21st-century computer instruction; and attracting/retaining qualified teachers, shall Jefferson Union High School District replace its expiring parcel tax at $60 per parcel annually for 10 years, with exemptions, including seniors, independent citizen oversight, no money for administrators and all funds benefitting students in Brisbane, Broadmoor, Coloma, Daly City and Pacifica?",3,Property Tax,10,Education,21917,7639,29556,0.7415414805792394,T,1,PassT,0,201600740,21917,7639,29556,0.7415414805792394,1,PassT,1,10
201600778,2016,41,3,SAN MATEO,2016-06-07,Pacifica Elementary,0,M,D,"Without increasing taxes, to protect approximately $1.3 million annual local funding that cannot be taken by the State, shall Pacifica School District renew expiring local funding, protect quality education in local elementary/middle schools, enhance math, science, history, reading/writing programs, attract/retain qualified teachers, support well-rounded education like art/music programs, computer/technology instruction, libraries and support struggling students, at $118 annually for 10 years, with citizen oversight, senior citizen exemptions, and no funds for administrators?",11,GO Bond,10,Education,9425,2737,12162,0.7749547771748068,T,1,PassT,0,201600741,9425,2737,12162,0.7749547771748068,1,PassT,10,10
201600779,2016,41,3,SAN MATEO,2016-06-07,Ravenswood City Elementary,0,M,H,"To maintain warm, safe, and dry schools; repair aging facilities; upgrade school safety; create student-centered 21st Century classrooms; improve technology, computer and science labs; increase energy efficiency; and repair, construct, acquire, and retrofit school facilities, sites, and equipment; shall the Ravenswood City School District issue $26 million in bonds, at legal rates, requiring independent audits and a citizens' oversight committee to ensure funds are only spent on local school facilities?",11,GO Bond,10,Education,3394,521,3915,0.8669220945083014,F,1,PassF,0,201600742,3394,521,3915,0.8669220945083014,1,PassF,10,10
201600780,2016,41,3,SAN MATEO,2016-11-08,Jefferson Elementary,0,M,T,"To maintain and enhance quality education with local funding the State cannot take away by protecting core academics in math, science, technology, reading and writing; attracting and retaining high quality teachers; supporting students struggling to read at grade level; and providing after-school/homework programs, shall Jefferson 'Elementary School District levy $68 per parcel annually, for nine years, exempting seniors, with independent citizens' oversight, no money for administrators and all funds for our community's elementary and middle schools?",3,Property Tax,10,Education,19060,5837,24897,0.7655540828212234,T,1,PassT,0,201600743,19060,5837,24897,0.7655540828212234,1,PassT,1,10
201600781,2016,41,3,SAN MATEO,2016-11-08,Redwood City Elementary,0,M,U,"To maintain quality education for local elementary and middle school students, with funds that cannot be taken by the State, enhance reading, writing. Math, and science skills; attract and retain qualified teachers; and support arts and music programs; shall the REdwood City Elementary School District renew its educational parcel tax at $85, providing $1,900,000 annually for 14 years, exempting seniors, with independent citizen oversight, annual reports to the community, no money for administrators and all money benefitting local schools?",3,Property Tax,10,Education,30053,7602,37655,0.798114460231045,T,1,PassT,0,201600744,30053,7602,37655,0.798114460231045,1,PassT,1,10
201600782,2016,41,3,SAN MATEO,2016-11-08,Bayshore Elementary,0,M,S,"To improve the quality of education at local schools with funding that cannot be taken by the state; finish construction of a new school; improve student access to modern technology; construct classrooms, restrooms and school facilities that meet all health, safety and handicapped accessibility (ADA) requirements; shall the Bayshore Elementary School District isse $7,000,000 of bonds at legal interest rates, with annual audits, independent citizens' oversight and NO money used for administrative salaries?",11,GO Bond,10,Education,1225,274,1499,0.8172114743162108,F,1,PassF,0,201600745,1225,274,1499,0.8172114743162108,1,PassF,10,10
201600783,2016,41,3,SAN MATEO,2016-11-08,Burlingame Elementary,0,M,M,"To update schools and provide access for students with disabilities, remove lead paint/asbestos, fix leaky roofd, update classrooms, libraries, labs/facilities to meet current earthquake, fire/safety codes, replace old portable classrooms, upgrade science labs, shall Burlingame Elementary School District issue $56,000,000 in bonds, at legal rates, that cannot be taken by the State, to renovate, construct/acquire local neighborhood schools, sites, equipment/facilities, with independent audits, citizens' oversight, no money for administrators, all money staying local?",11,GO Bond,10,Education,10706,3675,14381,0.7444544885612961,F,1,PassF,0,201600746,10706,3675,14381,0.7444544885612961,1,PassF,10,10
201600784,2016,42,3,SANTA BARBARA,2016-06-07,Cuyama Joint Unified,0,M,Q,"To improve the quality of education with funding that cannot be taken by the State; repair/replace leaky roofs; make health, safety and security improvements; upgrade inadequate electrical systems; improve student access to computers and modern technology; and modernize 50-year old classrooms, restrooms and buildings; shall the Cuyama Joint Unified School District issue $6,000,000 of bonds at legal interest rates, with annual audits, an independent citizens’ oversight committee, and NO money for teacher or administrative salaries?",11,GO Bond,10,Education,171,63,234,0.7307692307692307,F,1,PassF,1,201600747,195,67,262,0.7442748091603053,1,PassF,10,10
201600858,2016,56,3,VENTURA,2016-06-07,Cuyama Joint Unified,0,M,Q,"To improve the quality of education with funding that cannot be taken by the State; repair / replace leaky roofs; make health, safety and security improvements; upgrade inadequate electrical systems; improve student access to computers and modern technology; and modernize 50-year old classrooms, restrooms and buildings; shall the Cuyama Joint Unified School District issue $6,000,000 of bonds at legal interest rates, with annual audits, an independent citizens’ oversight committee, and NO money for teacher or administrative salaries?",11,GO Bond,10,Education,24,4,28,0.8571428571428571,F,1,PassF,1,201600747,195,67,262,0.7442748091603053,1,PassF,10,10
201600785,2016,42,3,SANTA BARBARA,2016-11-08,Guadalupe Union Elementary,0,M,M2016,"To improve the quality of education with funding that cannot be taken by the State; repair or replace leaky roofs; upgrade inadequate electrical systems; replace deteriorating plumbing systems; construct a new gymnasium for school and community use; and make health, safety and handicapped accessibility improvements, shall Guadalupe Elementary School District issue $5.8 million of bonds at legal interest rates, annual audits, have an independent citizens’ oversight committee and NO money for teacher or administrative salaries?",11,GO Bond,10,Education,1316,318,1634,0.8053855569155447,F,1,PassF,0,201600748,1316,318,1634,0.8053855569155447,1,PassF,10,10
201600786,2016,42,3,SANTA BARBARA,2016-11-08,Guadalupe Union Elementary,0,M,N2016,"To improve the quality of education with funding that cannot be taken by the State; modernize, upgrade, and renovate outdated classrooms, restrooms and school facilities; construct new classrooms to reduce student overcrowding and replace temporary portable classrooms; and improve student access to computers and modern technology, shall Guadalupe Elementary School District issue $5.65 million of bonds at legal interest rates, annual audits, have an independent citizens' oversight committee and NO money for teacher or administrative salaries?",11,GO Bond,10,Education,1294,345,1639,0.7895057962172056,F,1,PassF,0,201600749,1294,345,1639,0.7895057962172056,1,PassF,10,10
201600787,2016,42,3,SANTA BARBARA,2016-11-08,Lompoc Unified,0,M,L2016,"To improve the quality of education with funding that cannot be taken by the State; repair or replace leaky roofs; upgrade inadequate electrical systems; construct/modernize classrooms, restrooms and school facilities; repair/replace outdated heating, ventilation and air-conditioning systems; and make health, safety and handicapped accessibility improvements; shall the Lompoc Unified School District issue $65,000,000 of bonds at legal interest rates, annual audits, have an independent citizens’ oversight committee and NO money for teacher or administrative salaries?",11,GO Bond,10,Education,10723,7598,18321,0.5852846460346051,F,1,PassF,0,201600750,10723,7598,18321,0.5852846460346051,1,PassF,10,10
201600788,2016,42,3,SANTA BARBARA,2016-11-08,Orcutt Union Elementary,0,M,G2016,"To repair/upgrade Orcutt/Los Alamos elementary/secondary schools, including deteriorated roofs, plumbing, and electrical systems, improve student safety/security and disabled access, keep schools well-maintained, acquire, renovate, construct classrooms/facilities/ equipment and technology infrastructure to support programs in science, math, reading and arts, replace aging portables with modem classrooms, shall Orcutt Union School District issue $60 million in bonds at legal rates, with citizens' oversight, annual audits, no funds for administrators, and all funds benefiting local schools",11,GO Bond,10,Education,10495,7676,18171,0.5775686533487425,F,1,PassF,0,201600751,10495,7676,18171,0.5775686533487425,1,PassF,10,10
201600789,2016,42,3,SANTA BARBARA,2016-11-08,Santa Barbara Unified,0,M,I2016,"To repair/upgrade junior and high schools and prepare students for college/careers by repairing deteriorating classrooms, vocational/ career education facilities, restrooms, plumbing, leaky roofs, asbestos/lead paint, upgrading school safety, heating/air conditioning, updating technology, wiring, science labs, ensuring safe drinking water, repairing, constructing and acquiring classrooms, sites, facilities/equipment, shall Santa Barbara Unified School District issue $135,000,000 in bonds at legal rates, requiring audits, citizens' oversight, all funds for District schools?",11,GO Bond,10,Education,59818,26678,86496,0.6915695523492416,F,1,PassF,0,201600752,59818,26678,86496,0.6915695523492416,1,PassF,10,10
201600790,2016,42,3,SANTA BARBARA,2016-11-08,Santa Barbara Unified,0,M,J2016,"To repair/upgrade local Santa Barbara elementary schools and support students by repairing/replacing deteriorating classrooms, libraries, restrooms, plumbing, leaky roofs, portables, removing asbestos/ lead paint, ensuring safe drinking water, updating classroom technology/ science labs, acquiring, constructing classrooms/facilities/equipment, shall Santa Barbara Unified School District issue $58,000,000 in bonds at legal rates, requiring audits/citizen oversight, all funds for local Santa Barbara elementary schools?",11,GO Bond,10,Education,26553,10665,37218,0.7134451072061906,F,1,PassF,0,201600753,26553,10665,37218,0.7134451072061906,1,PassF,10,10
201600791,2016,42,3,SANTA BARBARA,2016-11-08,Santa Maria Joint Union High,0,M,H2016,"To repair/upgrade Orcutt/Los Alamos elementary/secondary schools, including deteriorated roofs, plumbing, and electrical systems, improve student safety/security and disabled access, keep schools well-maintained, acquire, renovate, construct classrooms/facilities/ equipment and technology infrastructure to support programs in science, math, reading and arts, replace aging portables with modem classrooms, shall Orcutt Union School District issue $60 million in bonds at legal rates, with citizens' oversight, annual audits, no funds for administrators, and all funds benefiting local schools?",11,GO Bond,10,Education,23818,17754,41572,0.5729337053786202,F,1,PassF,0,201600754,23818,17754,41572,0.5729337053786202,1,PassF,10,10
201600792,2016,42,3,SANTA BARBARA,2016-11-08,Santa Ynez Valley Union High,0,M,K2016,"To reconstruct critical i nfrastructure beyond its useful life including replacing corroded underground pipes, outdated roofs, and heating and air conditioning systems; upgrading fire alarm and emergency communication systems; and renovating aging restrooms and school facilities; shall Santa Ynez Valley Union High School District be authorized to issue $14,700,000 of bonds, with local citizen oversight and audits, rates below legal limits, no money for administrator salaries, and all funds spent on District projects and not taken by the State and spent elsewhere?",11,GO Bond,10,Education,6285,4688,10973,0.5727695251982138,F,1,PassF,0,201600755,6285,4688,10973,0.5727695251982138,1,PassF,10,10
201600793,2016,43,3,SANTA CLARA,2016-05-03,Los Gatos-Saratoga Joint Union High,0,M,A,"To provide stable funding for local high schools, maintain outstanding core academic programs and high quality science, math, technology and engineering courses, attract and retain highly qualified teachers, and provide programs that help students prepare for college and careers, shall Los Gatos-Saratoga Union High School District renew its expiring education parcel tax at $49 per year for
eight years, with citizen oversight, and exemption for seniors, no funds for administrator’s salaries, and every dollar benefiting local high schools?",3,Property Tax,10,Education,8379,3413,11792,0.7105664857530529,T,1,PassT,1,201600756,9185,3845,13030,0.704911742133538,1,PassT,1,10
201600809,2016,44,3,SANTA CRUZ,2016-05-03,Los Gatos-Saratoga Joint Union High,0,M,A,"To provide stable funding for local high schools, maintain outstanding core academic programs and high quality science, math, technology and engineering courses, attract and retain highly qualified teachers, and provide programs that help students prepare for college and careers, shall Los Gatos- Saratoga Union High School District renew its expiring education parcel tax at $49 per year for eight years, with citizen oversight, an exemption for seniors, no funds for administrator’s salaries, and every dollar benefiting local high schools?",3,Property Tax,10,Education,806,432,1238,0.6510500807754442,T,2,FailT,1,201600756,9185,3845,13030,0.704911742133538,1,PassT,1,10
201600794,2016,43,3,SANTA CLARA,2016-06-07,Lakeside Joint Elementary,0,M,J,"To preserve quality education for all students in Lakeside Joint School District, maintain specialized training for teachers, provide comprehensive science programs, update classroom technology, and protect quality academic programs for elementary and middle school students, shall the Lakeside Joint School District be authorized to implement an annual education parcel tax of $820 for ten years, with citizens’ oversight, exemptions available for senior citizens, no funds for administrators’ salaries, every dollar spent on students and cannot be taken away by the State?",3,Property Tax,10,Education,198,104,302,0.6556291390728477,T,2,FailT,1,201600757,603,321,924,0.6525974025974026,2,FailT,1,10
201600810,2016,44,3,SANTA CRUZ,2016-06-07,Lakeside Joint Elementary,0,M,J,"To preserve quality education for all students in Lakeside Joint School District, maintain specialized training for teachers, provide comprehensive science programs, update classroom technology, and protect quality academic programs for elementary and middle school students, shall the Lakeside Joint School District be authorized to implement an annual education parcel tax of $820 for ten years, with citizens’ oversight, exemptions available for senior citizens, no funds for administrators’ salaries, every dollar spent on students and cannot be taken away by the State?",3,Property Tax,10,Education,405,217,622,0.6511254019292605,T,2,FailT,1,201600757,603,321,924,0.6525974025974026,2,FailT,1,10
