RecordID,RaceID,CO,JUR,CNTYNAME,YEAR,DATE,PLACE,CSD,OFFICE,RECODE_OFFICE,RECODE_OFFNAME,AREA,TERM,VOTE#,LAST,FIRST,BALDESIG,INCUMB,NUM_INC,CAND#,VOTES,WRITEIN,SUMVOTES,TOTVOTES,PERCENT,ELECTED,RACEID,RVOTES,RUNOFF,CHECKRUNOFF,Multi_RaceID,Multi_CandID,Multi_CO,Indivtotal_votes,Multitotal_votes,Totalwritein_votes,Newtotvotes,Rindivto,Newelected
201101300,20111299,21,3,MARIN,2011,2011-11-08,Ross Valley Elementary,0,School Board Member,3,School Board Member,,Full,3,Bauer,Annelise C.,Appointed Incumbent,N,2,5,3777,38,13628,13666,0.27715,1,1299,2.0,0,0,201100332,201101291,0,3777,13628,38,13666,2.0,1
201101301,20111299,21,3,MARIN,2011,2011-11-08,Ross Valley Elementary,0,School Board Member,3,School Board Member,,Full,3,Dettmer,Hadley,Parent,Y,1,5,3130,38,13628,13666,0.229674,1,1299,3.0,0,0,201100332,201101292,0,3130,13628,38,13666,3.0,1
201101302,20111299,21,3,MARIN,2011,2011-11-08,Ross Valley Elementary,0,School Board Member,3,School Board Member,,Full,3,Hughes,Trevor,Retired Physician,N,2,5,2313,38,13628,13666,0.169724,2,1299,4.0,0,0,201100332,201101293,0,2313,13628,38,13666,4.0,2
201101303,20111299,21,3,MARIN,2011,2011-11-08,Ross Valley Elementary,0,School Board Member,3,School Board Member,,Full,3,Peacock,Elizabeth,No Ballot Designation,N,2,5,423,38,13628,13666,0.031039,2,1299,5.0,0,0,201100332,201101294,0,423,13628,38,13666,5.0,2
201101304,20111304,23,3,MENDOCINO,2011,2011-11-08,Anderson Valley Unified,0,School Board Member,3,School Board Member,,Full,3,Anderson,Ben,No Ballot Designation,N,2,5,448,0,1805,1805,0.248199,1,1304,1.0,0,0,201100333,201101295,0,448,1805,0,1805,1.0,1
201101305,20111304,23,3,MENDOCINO,2011,2011-11-08,Anderson Valley Unified,0,School Board Member,3,School Board Member,,Full,3,Browning,Dick,Incumbent,Y,1,5,383,0,1805,1805,0.212188,1,1304,2.0,0,0,201100333,201101296,0,383,1805,0,1805,2.0,1
201101306,20111304,23,3,MENDOCINO,2011,2011-11-08,Anderson Valley Unified,0,School Board Member,3,School Board Member,,Full,3,Bradford,Martha F.,Incumbent,Y,1,5,364,0,1805,1805,0.201662,1,1304,3.0,0,0,201100333,201101297,0,364,1805,0,1805,3.0,1
201101307,20111304,23,3,MENDOCINO,2011,2011-11-08,Anderson Valley Unified,0,School Board Member,3,School Board Member,,Full,3,Harris,Don,Public Relations,N,2,5,307,0,1805,1805,0.170083,2,1304,4.0,0,0,201100333,201101298,0,307,1805,0,1805,4.0,2
201101308,20111304,23,3,MENDOCINO,2011,2011-11-08,Anderson Valley Unified,0,School Board Member,3,School Board Member,,Full,3,Pardini,Ernest D.,No Ballot Designation,N,2,5,303,0,1805,1805,0.167867,2,1304,5.0,0,0,201100333,201101299,0,303,1805,0,1805,5.0,2
201101309,20111309,23,3,MENDOCINO,2011,2011-11-08,Arena Union Elementary,0,School Board Member,3,School Board Member,,Full,3,Gardiner,Bob,Farmer,N,2,4,600,0,2181,2181,0.275103,1,1309,1.0,0,0,201100334,201101300,0,600,2181,0,2181,1.0,1
201101310,20111309,23,3,MENDOCINO,2011,2011-11-08,Arena Union Elementary,0,School Board Member,3,School Board Member,,Full,3,De Wilder,Jim,Incumbent,Y,1,4,574,0,2181,2181,0.263182,1,1309,2.0,0,0,201100334,201101301,0,574,2181,0,2181,2.0,1
201101311,20111309,23,3,MENDOCINO,2011,2011-11-08,Arena Union Elementary,0,School Board Member,3,School Board Member,,Full,3,Miles,Ron,Appointed Incumbent,N,2,4,572,0,2181,2181,0.262265,1,1309,3.0,0,0,201100334,201101302,0,572,2181,0,2181,3.0,1
201101312,20111309,23,3,MENDOCINO,2011,2011-11-08,Arena Union Elementary,0,School Board Member,3,School Board Member,,Full,3,Rush,"Suzanne ""Susan""",Business Administrator,N,2,4,435,0,2181,2181,0.19945,2,1309,4.0,0,0,201100334,201101303,0,435,2181,0,2181,4.0,2
201101313,20111313,23,3,MENDOCINO,2011,2011-11-08,Mendocino County Office of Education,0,School Board Member,3,School Board Member,1,Short,1,Schraeder,Camille,Non-Profit Director,N,2,2,1697,0,2865,2865,0.592321,1,1313,1.0,0,0,201100335,201101304,0,1697,2865,0,2865,1.0,1
201101314,20111313,23,3,MENDOCINO,2011,2011-11-08,Mendocino County Office of Education,0,School Board Member,3,School Board Member,1,Short,1,Samples-Cline,Regina L.,Appointed Incumbent,N,2,2,1168,0,2865,2865,0.407679,2,1313,2.0,0,0,201100335,201101305,0,1168,2865,0,2865,2.0,2
201101315,20111315,23,3,MENDOCINO,2011,2011-11-08,Mendocino Unified,0,School Board Member,3,School Board Member,3,Full,1,Schaeffer,Michael,Incumbent,Y,1,2,1029,0,1720,1720,0.598256,1,1315,1.0,0,0,201100336,201101306,0,1029,1720,0,1720,1.0,1
201101316,20111315,23,3,MENDOCINO,2011,2011-11-08,Mendocino Unified,0,School Board Member,3,School Board Member,3,Full,1,Gagnon,Jim,"Parent, Systems Analyst",N,2,2,691,0,1720,1720,0.401744,2,1315,2.0,0,0,201100336,201101307,0,691,1720,0,1720,2.0,2
201101317,20111317,23,3,MENDOCINO,2011,2011-11-08,Mendocino-Lake Community College,0,School Board Member,3,School Board Member,7,Full,1,Geck,David,Appointed Incumbent,N,2,2,4873,0,8880,8880,0.277747,1,1317,1.0,1,0,201100246,201100975,1,6977,25120,0,25120,1.0,1
201101318,20111317,23,3,MENDOCINO,2011,2011-11-08,Mendocino-Lake Community College,0,School Board Member,3,School Board Member,7,Full,1,Tippit,Derek,Retired Military,N,2,2,4007,0,8880,8880,0.222253,2,1317,2.0,1,0,201100246,201100976,1,5583,25120,0,25120,2.0,2
201101319,20111319,23,3,MENDOCINO,2011,2011-11-08,Potter Valley Community Unified,0,School Board Member,3,School Board Member,,Full,3,Blundell,Clay,Incumbent,Y,1,5,316,0,1313,1313,0.24067,1,1319,1.0,0,0,201100337,201101308,0,316,1313,0,1313,1.0,1
201101320,20111319,23,3,MENDOCINO,2011,2011-11-08,Potter Valley Community Unified,0,School Board Member,3,School Board Member,,Full,3,Preffer,Sandy,Retired School Bus Driver,N,2,5,301,0,1313,1313,0.229246,1,1319,2.0,0,0,201100337,201101309,0,301,1313,0,1313,2.0,1
201101321,20111319,23,3,MENDOCINO,2011,2011-11-08,Potter Valley Community Unified,0,School Board Member,3,School Board Member,,Full,3,Johnson,Diane I.,Teacher,N,2,5,283,0,1313,1313,0.215537,1,1319,3.0,0,0,201100337,201101310,0,283,1313,0,1313,3.0,1
201101322,20111319,23,3,MENDOCINO,2011,2011-11-08,Potter Valley Community Unified,0,School Board Member,3,School Board Member,,Full,3,Odneal,Ronnie,Incumbent,Y,1,5,240,0,1313,1313,0.182788,2,1319,4.0,0,0,201100337,201101311,0,240,1313,0,1313,4.0,2
201101323,20111319,23,3,MENDOCINO,2011,2011-11-08,Potter Valley Community Unified,0,School Board Member,3,School Board Member,,Full,3,Smith,Tammie J.,Parent/Community Member,N,2,5,173,0,1313,1313,0.131759,2,1319,5.0,0,0,201100337,201101312,0,173,1313,0,1313,5.0,2
201101324,20111324,23,3,MENDOCINO,2011,2011-11-08,Ukiah Unified,0,School Board Member,3,School Board Member,C,Full,3,Monpere,Gail,Retired Teacher,N,2,4,4018,0,13741,13741,0.29241,1,1324,1.0,0,0,201100338,201101313,0,4018,13741,0,13741,1.0,1
201101325,20111324,23,3,MENDOCINO,2011,2011-11-08,Ukiah Unified,0,School Board Member,3,School Board Member,C,Full,3,Van Sant,Megan,Program Administrator/Parent,N,2,4,3856,0,13741,13741,0.28062,1,1324,2.0,0,0,201100338,201101314,0,3856,13741,0,13741,2.0,1
201101326,20111324,23,3,MENDOCINO,2011,2011-11-08,Ukiah Unified,0,School Board Member,3,School Board Member,C,Full,3,Molgaard,Anne C.,Parent/Executive Director,N,2,4,3796,0,13741,13741,0.276254,1,1324,3.0,0,0,201100338,201101315,0,3796,13741,0,13741,3.0,1
201101327,20111324,23,3,MENDOCINO,2011,2011-11-08,Ukiah Unified,0,School Board Member,3,School Board Member,C,Full,3,Johnston,David,Incumbent,Y,1,4,2071,0,13741,13741,0.150717,2,1324,4.0,0,0,201100338,201101316,0,2071,13741,0,13741,4.0,2
201101328,20111328,23,3,MENDOCINO,2011,2011-11-08,Willits Unified,0,School Board Member,3,School Board Member,,Full,2,Kikrpatrick,Robert K.,Incumbent,Y,1,3,1644,0,4445,4445,0.369854,1,1328,1.0,0,0,201100339,201101317,0,1644,4445,0,4445,1.0,1
201101329,20111328,23,3,MENDOCINO,2011,2011-11-08,Willits Unified,0,School Board Member,3,School Board Member,,Full,2,Rodriguez,Saprina,Preschool Teacher/Parent,N,2,3,1469,0,4445,4445,0.330484,1,1328,2.0,0,0,201100339,201101318,0,1469,4445,0,4445,2.0,1
201101330,20111328,23,3,MENDOCINO,2011,2011-11-08,Willits Unified,0,School Board Member,3,School Board Member,,Full,2,Bashore,R. Wayne,Appointed Incumbent,N,2,3,1332,0,4445,4445,0.299663,2,1328,3.0,0,0,201100339,201101319,0,1332,4445,0,4445,3.0,2
201101331,20111331,24,3,MERCED,2011,2011-11-08,Turlock Joint Unified,0,School Board Member,3,School Board Member,,Full,4,Lima,Frank M.,Incumbent,Y,1,6,30,0,129,129,0.112599,1,1331,1.0,0,0,201100340,201101320,1,3852,34210,38,34248,1.0,1
201101332,20111331,24,3,MERCED,2011,2011-11-08,Turlock Joint Unified,0,School Board Member,3,School Board Member,,Full,4,Hamilton,Eileen,Incumbent,Y,1,6,29,0,129,129,0.111049,1,1331,2.0,0,0,201100340,201101321,1,3799,34210,38,34248,2.0,1
201101333,20111331,24,3,MERCED,2011,2011-11-08,Turlock Joint Unified,0,School Board Member,3,School Board Member,,Full,4,Welch,Grady L.,Parole Agent,N,2,6,26,0,129,129,0.086027,1,1331,3.0,0,0,201100340,201101322,1,2943,34210,38,34248,3.0,1
201101334,20111331,24,3,MERCED,2011,2011-11-08,Turlock Joint Unified,0,School Board Member,3,School Board Member,,Full,4,Grewal,Harinder,Senior Agricultural Inspector,N,2,6,17,0,129,129,0.077843,2,1331,4.5,0,0,201100340,201101323,1,2663,34210,38,34248,4.0,1
201101335,20111331,24,3,MERCED,2011,2011-11-08,Turlock Joint Unified,0,School Board Member,3,School Board Member,,Full,4,Johnson,Andrew,Administrative Analyst,N,2,6,17,0,129,129,0.070915,2,1331,4.5,0,0,201100340,201101324,1,2426,34210,38,34248,5.0,2
201101336,20111331,24,3,MERCED,2011,2011-11-08,Turlock Joint Unified,0,School Board Member,3,School Board Member,,Full,4,Galvez,Miguel A.,Real Estate Agent,N,2,6,10,0,129,129,0.041567,2,1331,6.0,0,0,201100340,201101325,1,1422,34210,38,34248,6.0,2
201101337,20111337,27,3,MONTEREY,2011,2011-11-08,Carmel Unified,0,School Board Member,3,School Board Member,,Full,3,Patel,Rita A.,Small Business Owner,N,2,5,3260,0,10884,10884,0.299522,1,1337,1.0,0,0,201100341,201101326,0,3260,10884,0,10884,1.0,1
201101338,20111337,27,3,MONTEREY,2011,2011-11-08,Carmel Unified,0,School Board Member,3,School Board Member,,Full,3,Steck,Annette Y.,Incumbent,Y,1,5,2588,0,10884,10884,0.23778,1,1337,2.0,0,0,201100341,201101327,0,2588,10884,0,10884,2.0,1
201101339,20111337,27,3,MONTEREY,2011,2011-11-08,Carmel Unified,0,School Board Member,3,School Board Member,,Full,3,Kreitman,Richard,Financial Advisor,N,2,5,2152,0,10884,10884,0.197721,1,1337,3.0,0,0,201100341,201101328,0,2152,10884,0,10884,3.0,1
201101340,20111337,27,3,MONTEREY,2011,2011-11-08,Carmel Unified,0,School Board Member,3,School Board Member,,Full,3,Peitso,Mary,Paralegal/Parent,N,2,5,1496,0,10884,10884,0.137449,2,1337,4.0,0,0,201100341,201101329,0,1496,10884,0,10884,4.0,2
201101341,20111337,27,3,MONTEREY,2011,2011-11-08,Carmel Unified,0,School Board Member,3,School Board Member,,Full,3,Leatherberry,Bill,Corporate Attorney,N,2,5,1388,0,10884,10884,0.127527,2,1337,5.0,0,0,201100341,201101330,0,1388,10884,0,10884,5.0,2
201101342,20111342,27,3,MONTEREY,2011,2011-11-08,Chualar Union Elementary,0,School Board Member,3,School Board Member,3,Full,1,Moreno,Rosabella,Preschool Teacher,N,2,2,36,0,68,68,0.529412,1,1342,1.0,0,0,201100342,201101331,0,36,68,0,68,1.0,1
201101343,20111342,27,3,MONTEREY,2011,2011-11-08,Chualar Union Elementary,0,School Board Member,3,School Board Member,3,Full,1,Rangel,Esperanza G.,Dental Office Clerk,N,2,2,32,0,68,68,0.470588,2,1342,2.0,0,0,201100342,201101332,0,32,68,0,68,2.0,2
201101344,20111344,27,3,MONTEREY,2011,2011-11-08,Greenfield Union Elementary,0,School Board Member,3,School Board Member,,Full,2,Salvagno,Arthur,Incumbent,Y,1,3,527,0,1122,1122,0.469697,1,1344,1.0,0,0,201100343,201101333,0,527,1122,0,1122,1.0,1
201101345,20111344,27,3,MONTEREY,2011,2011-11-08,Greenfield Union Elementary,0,School Board Member,3,School Board Member,,Full,2,Conle,Laura C.,Farm Workers Organizer,N,2,3,355,0,1122,1122,0.316399,1,1344,2.0,0,0,201100343,201101334,0,355,1122,0,1122,2.0,1
201101346,20111344,27,3,MONTEREY,2011,2011-11-08,Greenfield Union Elementary,0,School Board Member,3,School Board Member,,Full,2,Roller,Jeremiah W.,No Ballot Designation,N,2,3,240,0,1122,1122,0.213904,2,1344,3.0,0,0,201100343,201101335,0,240,1122,0,1122,3.0,2
201101347,20111347,27,3,MONTEREY,2011,2011-11-08,Hartnell Community College,0,School Board Member,3,School Board Member,1,Full,1,Pruneda,Demetrio,Retired School Teacher,N,2,2,1578,0,2903,2903,0.543576,1,1347,1.0,0,0,201100344,201101336,0,1578,2903,0,2903,1.0,1
201101348,20111347,27,3,MONTEREY,2011,2011-11-08,Hartnell Community College,0,School Board Member,3,School Board Member,1,Full,1,Osorio,Manuel M.,NMCUSD Board Member,N,2,2,1325,0,2903,2903,0.456424,2,1347,2.0,0,0,201100344,201101337,0,1325,2903,0,2903,2.0,2
201101349,20111349,27,3,MONTEREY,2011,2011-11-08,Hartnell Community College,0,School Board Member,3,School Board Member,2,Full,1,Freeman,Bill,Hartnell College Trustee,Y,1,2,1391,0,2323,2323,0.598795,1,1349,1.0,0,0,201100345,201101338,0,1391,2323,0,2323,1.0,1
201101350,20111349,27,3,MONTEREY,2011,2011-11-08,Hartnell Community College,0,School Board Member,3,School Board Member,2,Full,1,"Gray, Jr.",Johnny J.,Information Technology Manager,N,2,2,932,0,2323,2323,0.401205,2,1349,2.0,0,0,201100345,201101339,0,932,2323,0,2323,2.0,2
201101351,20111351,27,3,MONTEREY,2011,2011-11-08,Hartnell Community College,0,School Board Member,3,School Board Member,4,Full,1,Gonzalez-Castro,Elia,Incumbent,Y,1,3,502,0,1479,1479,0.339419,1,1351,1.0,1,0,201100346,201101340,0,502,1479,0,1479,1.0,1
201101352,20111351,27,3,MONTEREY,2011,2011-11-08,Hartnell Community College,0,School Board Member,3,School Board Member,4,Full,1,Garcia,Rafael,Mortgage Consultant,N,2,3,493,0,1479,1479,0.333333,2,1351,2.0,1,0,201100346,201101341,0,493,1479,0,1479,2.0,2
201101353,20111351,27,3,MONTEREY,2011,2011-11-08,Hartnell Community College,0,School Board Member,3,School Board Member,4,Full,1,Fickas,Rosemary Y.,Parent/Financial Clerk,N,2,3,484,0,1479,1479,0.327248,2,1351,3.0,0,0,201100346,201101342,0,484,1479,0,1479,3.0,2
201101354,20111354,27,3,MONTEREY,2011,2011-11-08,King City Union Elementary,0,School Board Member,3,School Board Member,,Full,2,Muncy-Silva,Michelle,Parent/Teacher,N,2,3,542,0,1298,1298,0.417565,1,1354,1.0,0,0,201100347,201101343,0,542,1298,0,1298,1.0,1
201101355,20111354,27,3,MONTEREY,2011,2011-11-08,King City Union Elementary,0,School Board Member,3,School Board Member,,Full,2,Munoz,Tige,Parent/Teacher,N,2,3,459,0,1298,1298,0.353621,1,1354,2.0,0,0,201100347,201101344,0,459,1298,0,1298,2.0,1
201101356,20111354,27,3,MONTEREY,2011,2011-11-08,King City Union Elementary,0,School Board Member,3,School Board Member,,Full,2,Vargas,Ana B.,Outreach/Publicity Coordinator,N,2,3,297,0,1298,1298,0.228814,2,1354,3.0,0,0,201100347,201101345,0,297,1298,0,1298,3.0,2
201101357,20111357,27,3,MONTEREY,2011,2011-11-08,Monterey County Office of Education,0,School Board Member,3,School Board Member,4,Full,1,Estrada,Francisco J.,Retired Teacher,N,2,2,1453,0,2713,2713,0.535569,1,1357,1.0,0,0,201100348,201101346,0,1453,2713,0,2713,1.0,1
201101358,20111357,27,3,MONTEREY,2011,2011-11-08,Monterey County Office of Education,0,School Board Member,3,School Board Member,4,Full,1,Higgins,Brian,Businessman/Foundation VP,N,2,2,1260,0,2713,2713,0.464431,2,1357,2.0,0,0,201100348,201101347,0,1260,2713,0,2713,2.0,2
201101359,20111359,27,3,MONTEREY,2011,2011-11-08,Monterey County Office of Education,0,School Board Member,3,School Board Member,5,Full,1,Panziera,Ron,Incumbent,Y,1,2,2353,0,3622,3622,0.325473,1,1359,1.0,1,0,201100349,201101348,1,2374,7294,0,7294,1.0,1
201101360,20111359,27,3,MONTEREY,2011,2011-11-08,Monterey County Office of Education,0,School Board Member,3,School Board Member,5,Full,1,Acosta,Tony,Community Outreach Specialist,N,2,2,1269,0,3622,3622,0.174527,2,1359,2.0,1,0,201100349,201101349,1,1273,7294,0,7294,2.0,2
201101361,20111361,27,3,MONTEREY,2011,2011-11-08,Monterey Peninsula Community College,0,School Board Member,3,School Board Member,3,Full,1,Johnson,Rick,Non-Profit Executive Director,N,2,2,1230,0,2346,2346,0.524297,1,1361,1.0,0,0,201100350,201101350,0,1230,2346,0,2346,1.0,1
201101362,20111361,27,3,MONTEREY,2011,2011-11-08,Monterey Peninsula Community College,0,School Board Member,3,School Board Member,3,Full,1,Savukinas,Robert,College Administrator/Faculty,N,2,2,1116,0,2346,2346,0.475703,2,1361,2.0,0,0,201100350,201101351,0,1116,2346,0,2346,2.0,2
201101363,20111363,27,3,MONTEREY,2011,2011-11-08,Monterey Peninsula Unified,0,School Board Member,3,School Board Member,1,Full,1,Creasey,Diane J.,Registered Nurse/Trustee,Y,1,2,952,0,1761,1761,0.540602,1,1363,1.0,0,0,201100351,201101352,0,952,1761,0,1761,1.0,1
201101364,20111363,27,3,MONTEREY,2011,2011-11-08,Monterey Peninsula Unified,0,School Board Member,3,School Board Member,1,Full,1,Jennings,Tom,Fire Security Technician,N,2,2,809,0,1761,1761,0.459398,2,1363,2.0,0,0,201100351,201101353,0,809,1761,0,1761,2.0,2
201101365,20111365,27,3,MONTEREY,2011,2011-11-08,Monterey Peninsula Unified,0,School Board Member,3,School Board Member,3,Full,1,Hill,Jon,Human Resources Analyst,N,2,2,1461,0,2832,2832,0.51589,1,1365,1.0,0,0,201100352,201101354,0,1461,2832,0,2832,1.0,1
201101366,20111365,27,3,MONTEREY,2011,2011-11-08,Monterey Peninsula Unified,0,School Board Member,3,School Board Member,3,Full,1,Glenn,Richard G.,Attorney/Project Manager,Y,1,2,1371,0,2832,2832,0.48411,2,1365,2.0,0,0,201100352,201101355,0,1371,2832,0,2832,2.0,2
201101367,20111367,27,3,MONTEREY,2011,2011-11-08,North Monterey County Unified,0,School Board Member,3,School Board Member,,Full,3,Deckelmann,Mike,Teacher,N,2,5,1722,0,5355,5355,0.321569,1,1367,1.0,0,0,201100353,201101356,0,1722,5355,0,5355,1.0,1
201101368,20111367,27,3,MONTEREY,2011,2011-11-08,North Monterey County Unified,0,School Board Member,3,School Board Member,,Full,3,Skidgel-Clarke,Jennifer,Agriculture Education Specialist,N,2,5,1117,0,5355,5355,0.20859,1,1367,2.0,0,0,201100353,201101357,0,1117,5355,0,5355,2.0,1
201101369,20111367,27,3,MONTEREY,2011,2011-11-08,North Monterey County Unified,0,School Board Member,3,School Board Member,,Full,3,De Amaral,Gary S.,Incumbent,Y,1,5,1055,0,5355,5355,0.197012,1,1367,3.0,0,0,201100353,201101358,0,1055,5355,0,5355,3.0,1
201101370,20111367,27,3,MONTEREY,2011,2011-11-08,North Monterey County Unified,0,School Board Member,3,School Board Member,,Full,3,Jimenez,Diana,Social Services Manager,Y,1,5,894,0,5355,5355,0.166947,2,1367,4.0,0,0,201100353,201101359,0,894,5355,0,5355,4.0,2
201101371,20111367,27,3,MONTEREY,2011,2011-11-08,North Monterey County Unified,0,School Board Member,3,School Board Member,,Full,3,Munoz,Jessica,Parent,N,2,5,567,0,5355,5355,0.105882,2,1367,5.0,0,0,201100353,201101360,0,567,5355,0,5355,5.0,2
201101372,20111372,27,3,MONTEREY,2011,2011-11-08,Salinas City Elementary,0,School Board Member,3,School Board Member,4,Full,1,Lee,Daniel J.H.,Teacher/Business Owner,N,2,2,1152,0,2036,2036,0.565815,1,1372,1.0,0,0,201100354,201101361,0,1152,2036,0,2036,1.0,1
201101373,20111372,27,3,MONTEREY,2011,2011-11-08,Salinas City Elementary,0,School Board Member,3,School Board Member,4,Full,1,Eggers,Robert M.,Retired Police Commander,N,2,2,884,0,2036,2036,0.434185,2,1372,2.0,0,0,201100354,201101362,0,884,2036,0,2036,2.0,2
201101374,20111374,27,3,MONTEREY,2011,2011-11-08,San Antonio Union Elementary,0,School Board Member,3,School Board Member,,Full,2,Wilkins,Staci,Parent,N,2,3,164,0,364,364,0.450549,1,1374,1.0,0,0,201100355,201101363,0,164,364,0,364,1.0,1
201101375,20111374,27,3,MONTEREY,2011,2011-11-08,San Antonio Union Elementary,0,School Board Member,3,School Board Member,,Full,2,Arganbright,Don,Incumbent,Y,1,3,115,0,364,364,0.315934,1,1374,2.0,0,0,201100355,201101364,0,115,364,0,364,2.0,1
201101376,20111374,27,3,MONTEREY,2011,2011-11-08,San Antonio Union Elementary,0,School Board Member,3,School Board Member,,Full,2,Folks,Dennalee D.,Medical Budget Analyst,N,2,3,85,0,364,364,0.233516,2,1374,3.0,0,0,201100355,201101365,0,85,364,0,364,3.0,2
201101377,20111377,27,3,MONTEREY,2011,2011-11-08,Santa Rita Union Elementary,0,School Board Member,3,School Board Member,,Full,2,Spencer,Thomas J.,Incumbent,Y,1,3,722,0,2013,2013,0.358669,1,1377,1.0,0,0,201100356,201101366,0,722,2013,0,2013,1.0,1
201101378,20111377,27,3,MONTEREY,2011,2011-11-08,Santa Rita Union Elementary,0,School Board Member,3,School Board Member,,Full,2,Alexander,Patricia A.,Incumbent,Y,1,3,675,0,2013,2013,0.33532,1,1377,2.0,0,0,201100356,201101367,0,675,2013,0,2013,2.0,1
201101379,20111377,27,3,MONTEREY,2011,2011-11-08,Santa Rita Union Elementary,0,School Board Member,3,School Board Member,,Full,2,Ochoa,Mariana V.,Human Resources Director,N,2,3,616,0,2013,2013,0.306011,2,1377,3.0,0,0,201100356,201101368,0,616,2013,0,2013,3.0,2
201101380,20111380,27,3,MONTEREY,2011,2011-11-08,Soledad Unified,0,School Board Member,3,School Board Member,,Full,3,Berlanga,Marie,Board Member,Y,1,4,545,0,1920,1920,0.283854,1,1380,1.0,0,0,201100357,201101369,0,545,1920,0,1920,1.0,1
201101381,20111380,27,3,MONTEREY,2011,2011-11-08,Soledad Unified,0,School Board Member,3,School Board Member,,Full,3,Ledesma,Gloria V.,Realtor-Broker/Businesswoman,N,2,4,480,0,1920,1920,0.25,1,1380,2.0,0,0,201100357,201101370,0,480,1920,0,1920,2.0,1
201101382,20111380,27,3,MONTEREY,2011,2011-11-08,Soledad Unified,0,School Board Member,3,School Board Member,,Full,3,Barrera,Fabian M.,Parent/Law Enforcement,N,2,4,478,0,1920,1920,0.248958,1,1380,3.0,0,0,201100357,201101371,0,478,1920,0,1920,3.0,1
201101383,20111380,27,3,MONTEREY,2011,2011-11-08,Soledad Unified,0,School Board Member,3,School Board Member,,Full,3,Amaya,Albert O.,Incumbent,Y,1,4,417,0,1920,1920,0.217188,2,1380,4.0,0,0,201100357,201101372,0,417,1920,0,1920,4.0,2
201101384,20111384,33,3,RIVERSIDE,2011,2011-11-08,Alvord Unified,0,School Board Member,3,School Board Member,,Full,2,Wilson,Carolyn,Incumbent,Y,1,4,2783,0,8114,8114,0.342987,1,1384,1.0,0,0,201100358,201101373,0,2783,8114,0,8114,1.0,1
201101385,20111384,33,3,RIVERSIDE,2011,2011-11-08,Alvord Unified,0,School Board Member,3,School Board Member,,Full,2,"Johnson, II",Ben,Incumbent,Y,1,4,2228,0,8114,8114,0.274587,1,1384,2.0,0,0,201100358,201101374,0,2228,8114,0,8114,2.0,1
201101386,20111384,33,3,RIVERSIDE,2011,2011-11-08,Alvord Unified,0,School Board Member,3,School Board Member,,Full,2,Jones,R. Scott,Businessman/Private Investigator,N,2,4,1848,0,8114,8114,0.227754,2,1384,3.0,0,0,201100358,201101375,0,1848,8114,0,8114,3.0,2
201101387,20111384,33,3,RIVERSIDE,2011,2011-11-08,Alvord Unified,0,School Board Member,3,School Board Member,,Full,2,Wandro,Donna K.,Parent,N,2,4,1255,0,8114,8114,0.154671,2,1384,4.0,0,0,201100358,201101376,0,1255,8114,0,8114,4.0,2
201101388,20111388,33,3,RIVERSIDE,2011,2011-11-08,Banning Unified,0,School Board Member,3,School Board Member,,Full,3,Ellis,Larry,Retired Science Teacher,N,2,7,2331,0,9512,9512,0.245059,1,1388,1.0,0,0,201100359,201101377,0,2331,9512,0,9512,1.0,1
201101389,20111388,33,3,RIVERSIDE,2011,2011-11-08,Banning Unified,0,School Board Member,3,School Board Member,,Full,3,Curtis,"Ray ""Coach""",Retired Administrator,N,2,7,2113,0,9512,9512,0.22214,1,1388,2.0,0,0,201100359,201101378,0,2113,9512,0,9512,2.0,1
201101390,20111388,33,3,RIVERSIDE,2011,2011-11-08,Banning Unified,0,School Board Member,3,School Board Member,,Full,3,Cassadas,"Alejandro ""Alex""",Child Care Worker,N,2,7,1537,0,9512,9512,0.161585,1,1388,3.0,0,0,201100359,201101379,0,1537,9512,0,9512,3.0,1
201101391,20111388,33,3,RIVERSIDE,2011,2011-11-08,Banning Unified,0,School Board Member,3,School Board Member,,Full,3,Dukes,Deborah A.,Incumbent,Y,1,7,1507,0,9512,9512,0.158431,2,1388,4.0,0,0,201100359,201101380,0,1507,9512,0,9512,4.0,2
201101392,20111388,33,3,RIVERSIDE,2011,2011-11-08,Banning Unified,0,School Board Member,3,School Board Member,,Full,3,Vanden Heuvel,"David ""Mr. Van""",Retired Teacher,N,2,7,938,0,9512,9512,0.098612,2,1388,5.0,0,0,201100359,201101381,0,938,9512,0,9512,5.0,2
201101393,20111388,33,3,RIVERSIDE,2011,2011-11-08,Banning Unified,0,School Board Member,3,School Board Member,,Full,3,Israel,Maxine,Parent,N,2,7,688,0,9512,9512,0.07233,2,1388,6.0,0,0,201100359,201101382,0,688,9512,0,9512,6.0,2
201101394,20111388,33,3,RIVERSIDE,2011,2011-11-08,Banning Unified,0,School Board Member,3,School Board Member,,Full,3,Andrade,Alfredo,Para Educator,N,2,7,398,0,9512,9512,0.041842,2,1388,7.0,0,0,201100359,201101383,0,398,9512,0,9512,7.0,2
201101395,20111395,33,3,RIVERSIDE,2011,2011-11-08,Menifee Union Elementary,0,School Board Member,3,School Board Member,,Full,2,O'Donnell,"Robert ""Bob""",Incumbent,Y,1,5,2948,0,10028,10028,0.293977,1,1395,1.0,0,0,201100360,201101384,0,2948,10028,0,10028,1.0,1
