RecordID,RACEID,CO#,JUR,CNTYNAME,YEAR,DATE,PLACE,CSD,OFFICE,RECODE_OFFICE,RECODE_OFFNAME,AREA,TERM,VOTE#,LAST,First,BALDESIG,INC,NUM_INC,CAND#,VOTES,WRITEIN,VOTES_sum,TOTVOTES,PERCENT,ELECTED,RVOTES,RUNOFF,CHECKRUNOFF,Multi_RaceID,Multi_CandID,Multi_CO,Indivtotal_votes,Multitotal_votes,Total_writein,Newtotvotes,Rindivto,Newelected
201805222,1798,30,3,ORANGE,2018,2018-11-06,Lowell Joint Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,4,Full,1,Evangelista,Esther,Parent,N,2,2,572,0,1380,1380,0.4144927536231884,2,2.0,0,0,201801646,201804711,1,669,3164,0,3164,2.0,2
201804736,1658,19,3,LOS ANGELES,2018,2018-11-06,Lowell Joint Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,4,Full,1,Shaw,Karen,Educator/Parent,N,2,2,105,0,202,202,0.5198019801980198,1,1.0,0,0,201801646,201804712,1,913,3164,0,3164,1.0,1
201805223,1798,30,3,ORANGE,2018,2018-11-06,Lowell Joint Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,4,Full,1,Shaw,Karen,Educator/Parent,N,2,2,808,0,1380,1380,0.5855072463768116,1,1.0,0,0,201801646,201804712,1,913,3164,0,3164,1.0,1
201804737,1659,19,3,LOS ANGELES,2018,2018-11-06,Lynwood Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Jones,Raymond,Court Visitation Monitor,N,2,4,1998,0,17551,17551,0.11383966725542705,2,4.0,0,0,201801647,201804713,0,1998,17551,0,17551,4.0,2
201804738,1659,19,3,LOS ANGELES,2018,2018-11-06,Lynwood Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Morales,Alfonso,Attorney/Board President,Y,1,4,4691,0,17551,17551,0.2672782177653695,1,2.0,0,0,201801647,201804714,0,4691,17551,0,17551,2.0,1
201804739,1659,19,3,LOS ANGELES,2018,2018-11-06,Lynwood Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Renteria,Alma-Delia,Teacher/Governing Board Member,Y,1,4,6843,0,17551,17551,0.3898923138282719,1,1.0,0,0,201801647,201804715,0,6843,17551,0,17551,1.0,1
201804740,1659,19,3,LOS ANGELES,2018,2018-11-06,Lynwood Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Sanchez,Maricruz,Parent/Parent Partner,N,2,4,4019,0,17551,17551,0.22898980115093157,2,3.0,0,0,201801647,201804716,0,4019,17551,0,17551,3.0,2
201804741,1660,19,3,LOS ANGELES,2018,2018-11-06,Monrovia Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Holt,Christian,Financial Advisor,N,2,4,2834,0,21037,21037,0.13471502590673576,2,4.0,0,0,201801648,201804717,0,2834,21037,0,21037,4.0,2
201804742,1660,19,3,LOS ANGELES,2018,2018-11-06,Monrovia Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Lockerbie,Selene,Parent,N,2,4,6066,0,21037,21037,0.2883490992061606,1,2.0,0,0,201801648,201804718,0,6066,21037,0,21037,2.0,1
201804743,1660,19,3,LOS ANGELES,2018,2018-11-06,Monrovia Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Travanti,Martiza,Parent/Senior Analyst,N,2,4,6354,0,21037,21037,0.3020392641536341,1,1.0,0,0,201801648,201804719,0,6354,21037,0,21037,1.0,1
201804744,1660,19,3,LOS ANGELES,2018,2018-11-06,Monrovia Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Williams,Terrence,School Board President,Y,1,4,5783,0,21037,21037,0.2748966107334696,2,3.0,0,0,201801648,201804720,0,5783,21037,0,21037,3.0,2
201804745,1661,19,3,LOS ANGELES,2018,2018-11-06,Montebello Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Chavez,Art,Commercial Sales Manager,N,2,11,5794,0,76847,76847,0.07539656720496571,2,8.0,0,0,201801649,201804721,0,5794,76847,0,76847,8.0,2
201804746,1661,19,3,LOS ANGELES,2018,2018-11-06,Montebello Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Gardea,Francine,Education Commissioner,N,2,11,3164,0,76847,76847,0.04117271981990189,2,10.0,0,0,201801649,201804722,0,3164,76847,0,76847,10.0,2
201804747,1661,19,3,LOS ANGELES,2018,2018-11-06,Montebello Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Gutierrez,Jennifer,College Prep Assistant,N,2,11,10566,0,76847,76847,0.13749398154775072,1,2.0,0,0,201801649,201804723,0,10566,76847,0,76847,2.0,1
201804748,1661,19,3,LOS ANGELES,2018,2018-11-06,Montebello Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Lopez,Michael,Retired Educator,N,2,11,3474,0,76847,76847,0.04520670943563184,2,9.0,0,0,201801649,201804724,0,3474,76847,0,76847,9.0,2
201804749,1661,19,3,LOS ANGELES,2018,2018-11-06,Montebello Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Morales,Frank,Retired Electrician,N,2,11,2104,0,76847,76847,0.02737907790805106,2,11.0,0,0,201801649,201804725,0,2104,76847,0,76847,11.0,2
201804750,1661,19,3,LOS ANGELES,2018,2018-11-06,Montebello Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Moreno,Miki,Retired Teacher,N,2,11,6132,0,76847,76847,0.07979491717308418,2,7.0,0,0,201801649,201804726,0,6132,76847,0,76847,7.0,2
201804751,1661,19,3,LOS ANGELES,2018,2018-11-06,Montebello Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Narumi,Leonard,Retired Educator,N,2,11,8925,0,76847,76847,0.11613986232383827,2,4.0,0,0,201801649,201804727,0,8925,76847,0,76847,4.0,2
201804752,1661,19,3,LOS ANGELES,2018,2018-11-06,Montebello Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Pell,Cleve,"Retired Educator, MUSD",N,2,11,7315,0,76847,76847,0.09518914206149882,2,5.0,0,0,201801649,201804728,0,7315,76847,0,76847,5.0,2
201804753,1661,19,3,LOS ANGELES,2018,2018-11-06,Montebello Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Ramirez,Alejandro,Teacher,N,2,11,9981,0,76847,76847,0.12988145275677646,1,3.0,0,0,201801649,201804729,0,9981,76847,0,76847,3.0,1
201804754,1661,19,3,LOS ANGELES,2018,2018-11-06,Montebello Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Saucillo-Valencia,Sonia,Parent/Student Advocate,N,2,11,7064,0,76847,76847,0.09192291175973037,2,6.0,0,0,201801649,201804730,0,7064,76847,0,76847,6.0,2
201804755,1661,19,3,LOS ANGELES,2018,2018-11-06,Montebello Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Uribe,Marisol,Educator,N,2,11,12328,0,76847,76847,0.16042265800877067,1,1.0,0,0,201801649,201804731,0,12328,76847,0,76847,1.0,1
201804756,1662,19,3,LOS ANGELES,2018,2018-11-06,Mountain View Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Carranza,Adam,Substitute Teacher/Board member,Y,1,6,2743,0,14844,14844,0.18478846672056048,1,3.0,0,0,201801650,201804732,0,2743,14844,0,14844,3.0,1
201804757,1662,19,3,LOS ANGELES,2018,2018-11-06,Mountain View Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Sifuentes,Veronica,Governing School Board Member,Y,1,6,3110,0,14844,14844,0.2095122608461331,1,2.0,0,0,201801650,201804733,0,3110,14844,0,14844,2.0,1
201804758,1662,19,3,LOS ANGELES,2018,2018-11-06,Mountain View Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Valencia,Patricia,Health Fitness Educator,N,2,6,2113,0,14844,14844,0.14234707625976825,2,5.0,0,0,201801650,201804734,0,2113,14844,0,14844,5.0,2
201804759,1662,19,3,LOS ANGELES,2018,2018-11-06,Mountain View Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Vasquez,Penny Sue,Contractor/Business Owner,N,2,6,1253,0,14844,14844,0.08441120991646456,2,6.0,0,0,201801650,201804735,0,1253,14844,0,14844,6.0,2
201804760,1662,19,3,LOS ANGELES,2018,2018-11-06,Mountain View Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Wu,Cindy,Educator/El Monte City Commissioner,N,2,6,3182,0,14844,14844,0.21436270547022365,1,1.0,0,0,201801650,201804736,0,3182,14844,0,14844,1.0,1
201804761,1662,19,3,LOS ANGELES,2018,2018-11-06,Mountain View Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Zamorano,Irma,Parent/Youth Advocate,N,2,6,2443,0,14844,14844,0.1645782807868499,2,4.0,0,0,201801650,201804737,0,2443,14844,0,14844,4.0,2
201804762,1663,19,3,LOS ANGELES,2018,2018-11-06,Mt. San Antonio Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Brown,Michael,Accountant/Professor/Parent,N,2,4,5021,0,28635,28635,0.1753448576916361,2,3.0,0,0,201801651,201804738,0,5021,28635,0,28635,3.0,2
201804763,1663,19,3,LOS ANGELES,2018,2018-11-06,Mt. San Antonio Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Chow,Gary,"Appointed Trustee, Mr. San Antonio College",Y,1,4,13126,0,28635,28635,0.45839008206740006,1,1.0,1,0,201801651,201804739,0,13126,28635,0,28635,1.0,1
201804764,1663,19,3,LOS ANGELES,2018,2018-11-06,Mt. San Antonio Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Collins,Mansfield,Attorney,N,2,4,2727,0,28635,28635,0.09523310633839707,2,4.0,0,0,201801651,201804740,0,2727,28635,0,28635,4.0,2
201804765,1663,19,3,LOS ANGELES,2018,2018-11-06,Mt. San Antonio Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Luevan,Ruth,High School Teacher,N,2,4,7761,0,28635,28635,0.2710319539025668,2,2.0,1,0,201801651,201804741,0,7761,28635,0,28635,2.0,2
201804766,1664,19,3,LOS ANGELES,2018,2018-11-06,Newhall Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Guardado,Liz,Homemaker,N,2,3,1005,0,5399,5399,0.1861455825152806,2,3.0,0,0,201801652,201804742,0,1005,5399,0,5399,3.0,2
201804767,1664,19,3,LOS ANGELES,2018,2018-11-06,Newhall Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Heath,Larry,Retired School Principal,N,2,3,1787,0,5399,5399,0.3309872198555288,2,2.0,1,0,201801652,201804743,0,1787,5399,0,5399,2.0,2
201804768,1664,19,3,LOS ANGELES,2018,2018-11-06,Newhall Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Rose,Donna,Retired Assistant Superintendent,N,2,3,2607,0,5399,5399,0.4828671976291906,1,1.0,1,0,201801652,201804744,0,2607,5399,0,5399,1.0,1
201804769,1665,19,3,LOS ANGELES,2018,2018-11-06,Norwalk-La Mirada Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,4,Adams,Darryl,Teacher/Board Member,N,2,6,12585,0,73190,73190,0.17194971990709113,1,3.0,0,0,201801653,201804745,0,12585,73190,0,73190,3.0,1
201804770,1665,19,3,LOS ANGELES,2018,2018-11-06,Norwalk-La Mirada Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,4,Amezcua,Norma,Appointed Governing Board member,Y,1,6,11094,0,73190,73190,0.15157808443776472,2,5.0,0,0,201801653,201804746,0,11094,73190,0,73190,5.0,2
201804771,1665,19,3,LOS ANGELES,2018,2018-11-06,Norwalk-La Mirada Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,4,Cazares,Jude,Teacher/Appointed Board member,N,2,6,13039,0,73190,73190,0.17815275310834813,1,2.0,0,0,201801653,201804747,0,13039,73190,0,73190,2.0,1
201804772,1665,19,3,LOS ANGELES,2018,2018-11-06,Norwalk-La Mirada Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,4,Rivera,Miguel,Educator,N,2,6,9677,0,73190,73190,0.13221751605410575,2,6.0,0,0,201801653,201804748,0,9677,73190,0,73190,6.0,2
201804773,1665,19,3,LOS ANGELES,2018,2018-11-06,Norwalk-La Mirada Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,4,Tirado,Jorge,Parent/Engineer,N,2,6,11686,0,73190,73190,0.15966662112310426,1,4.0,0,0,201801653,201804749,0,11686,73190,0,73190,4.0,1
201804774,1665,19,3,LOS ANGELES,2018,2018-11-06,Norwalk-La Mirada Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,4,Valencia,Ana,Teacher/Board Member,Y,1,6,15109,0,73190,73190,0.20643530536958601,1,1.0,0,0,201801653,201804750,0,15109,73190,0,73190,1.0,1
201804775,1666,19,3,LOS ANGELES,2018,2018-11-06,Palmdale Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Markov,Dave,Substitute Teacher,N,2,6,4709,0,55744,55744,0.08447545924225029,2,6.0,0,0,201801654,201804751,0,4709,55744,0,55744,6.0,2
201804776,1666,19,3,LOS ANGELES,2018,2018-11-06,Palmdale Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Payne,Vajezatha,Licensed Psychotherapist,N,2,6,5625,0,55744,55744,0.10090772101033295,2,5.0,0,0,201801654,201804752,0,5625,55744,0,55744,5.0,2
201804777,1666,19,3,LOS ANGELES,2018,2018-11-06,Palmdale Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Ricks,Joyce E.,Incumbent,Y,1,6,7246,0,55744,55744,0.12998708381171067,2,4.0,0,0,201801654,201804753,0,7246,55744,0,55744,4.0,2
201804778,1666,19,3,LOS ANGELES,2018,2018-11-06,Palmdale Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Smith,Nancy,"Governing Board Member, Palmdale School District",Y,1,6,14146,0,55744,55744,0.25376722158438575,1,1.0,0,0,201801654,201804754,0,14146,55744,0,55744,1.0,1
201804779,1666,19,3,LOS ANGELES,2018,2018-11-06,Palmdale Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Velador,Ralph,"Appointed Governing Board member, Palmdale School District",Y,1,6,12066,0,55744,55744,0.21645378874856486,1,2.0,0,0,201801654,201804755,0,12066,55744,0,55744,2.0,1
201804780,1666,19,3,LOS ANGELES,2018,2018-11-06,Palmdale Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Zulu,Simone,Retired Pre-school Teacher,N,2,6,11952,0,55744,55744,0.21440872560275545,1,3.0,0,0,201801654,201804756,0,11952,55744,0,55744,3.0,1
201804781,1667,19,3,LOS ANGELES,2018,2018-11-06,Palos Verdes Peninsula Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Brach,Matthew,Managing Director/Parent,N,2,4,11648,0,50439,50439,0.23093241341025794,1,3.0,0,0,201801655,201804757,0,11648,50439,0,50439,3.0,1
201804782,1667,19,3,LOS ANGELES,2018,2018-11-06,Palos Verdes Peninsula Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Crawford,Megan,Teacher,N,2,4,14264,0,50439,50439,0.2827970419714903,1,1.0,0,0,201801655,201804758,0,14264,50439,0,50439,1.0,1
201804783,1667,19,3,LOS ANGELES,2018,2018-11-06,Palos Verdes Peninsula Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Hahn,Jeannie,Therapist/Parent,N,2,4,11541,0,50439,50439,0.22881103907690478,2,4.0,0,0,201801655,201804759,0,11541,50439,0,50439,4.0,2
201804784,1667,19,3,LOS ANGELES,2018,2018-11-06,Palos Verdes Peninsula Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Phillips,Rick,Appointed Incumbent,Y,1,4,12986,0,50439,50439,0.257459505541347,1,2.0,0,0,201801655,201804760,0,12986,50439,0,50439,2.0,1
201804785,1668,19,3,LOS ANGELES,2018,2018-11-06,Paramount Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Anderson,Alicia,Incumbent,Y,1,10,3943,0,32931,32931,0.11973520391120829,2,5.0,0,0,201801656,201804761,0,3943,32931,0,32931,5.0,2
201804786,1668,19,3,LOS ANGELES,2018,2018-11-06,Paramount Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Cerda,Gerald,Veteran,N,2,10,1561,0,32931,32931,0.04740214387659045,2,8.0,0,0,201801656,201804762,0,1561,32931,0,32931,8.0,2
201804787,1668,19,3,LOS ANGELES,2018,2018-11-06,Paramount Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Collins,Barbara,Public Servant,N,2,10,1436,0,32931,32931,0.04360632838358993,2,9.0,0,0,201801656,201804763,0,1436,32931,0,32931,9.0,2
201804788,1668,19,3,LOS ANGELES,2018,2018-11-06,Paramount Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Collins,Kennedy,Public Servant,N,2,10,1142,0,32931,32931,0.03467857034405272,2,10.0,0,0,201801656,201804764,0,1142,32931,0,32931,10.0,2
201804789,1668,19,3,LOS ANGELES,2018,2018-11-06,Paramount Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Cuarenta,Yesenia,Elementary School Teacher,N,2,10,5941,0,32931,32931,0.18040751875132854,1,1.0,0,0,201801656,201804765,0,5941,32931,0,32931,1.0,1
201804790,1668,19,3,LOS ANGELES,2018,2018-11-06,Paramount Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,De Leon,Sonia,Educator,N,2,10,5298,0,32931,32931,0.16088184385533388,1,2.0,0,0,201801656,201804766,0,5298,32931,0,32931,2.0,1
201804791,1668,19,3,LOS ANGELES,2018,2018-11-06,Paramount Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Gomez,Carmen,University Administrative Coordinator,N,2,10,4415,0,32931,32931,0.13406820321277824,1,3.0,0,0,201801656,201804767,0,4415,32931,0,32931,3.0,1
201804792,1668,19,3,LOS ANGELES,2018,2018-11-06,Paramount Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Huezo,Sara,Community Advocate/Parent,N,2,10,2127,0,32931,32931,0.06458959642889678,2,7.0,0,0,201801656,201804768,0,2127,32931,0,32931,7.0,2
201804793,1668,19,3,LOS ANGELES,2018,2018-11-06,Paramount Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Parga,Guillermo,Entertainment Production Supervisor,N,2,10,2666,0,32931,32931,0.08095715283471501,2,6.0,0,0,201801656,201804769,0,2666,32931,0,32931,6.0,2
201804794,1668,19,3,LOS ANGELES,2018,2018-11-06,Paramount Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Weisenburger,Gordon,Teacher/Coach,N,2,10,4402,0,32931,32931,0.13367343840150617,2,4.0,0,0,201801656,201804770,0,4402,32931,0,32931,4.0,2
201804795,1669,19,3,LOS ANGELES,2018,2018-11-06,Rio Hondo Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,1,Full,1,Garcia,Norma,"Governing Board Member, Rio Hondo Community College Trustee",Y,1,2,6885,0,10586,10586,0.6503873039863971,1,1.0,0,0,201801657,201804771,0,6885,10586,0,10586,1.0,1
201804796,1669,19,3,LOS ANGELES,2018,2018-11-06,Rio Hondo Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,1,Full,1,Siegrist,David,Bilingual Teacher,N,2,2,3701,0,10586,10586,0.3496126960136029,2,2.0,0,0,201801657,201804772,0,3701,10586,0,10586,2.0,2
201804797,1670,19,3,LOS ANGELES,2018,2018-11-06,Rio Hondo Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,3,Full,1,Lomeli,Rosaelva,Science Teacher,N,2,2,8665,0,14774,14774,0.5865033166373359,1,1.0,0,0,201801658,201804773,0,8665,14774,0,14774,1.0,1
201804798,1670,19,3,LOS ANGELES,2018,2018-11-06,Rio Hondo Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,3,Full,1,Pacheco,Mary Ann,Incumbent,Y,1,2,6109,0,14774,14774,0.41349668336266415,2,2.0,0,0,201801658,201804774,0,6109,14774,0,14774,2.0,2
201804799,1671,19,3,LOS ANGELES,2018,2018-11-06,Rio Hondo Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,5,Full,1,Logas,Dylan,Instructional Assistant,N,2,3,4606,0,23191,23191,0.19861153033504378,2,3.0,0,0,201801659,201804775,0,4606,23191,0,23191,3.0,2
201804800,1671,19,3,LOS ANGELES,2018,2018-11-06,Rio Hondo Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,5,Full,1,Shapiro,Madeline,Incumbent,Y,1,3,8601,0,23191,23191,0.37087663317666336,2,2.0,1,0,201801659,201804776,0,8601,23191,0,23191,2.0,2
201804801,1671,19,3,LOS ANGELES,2018,2018-11-06,Rio Hondo Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,5,Full,1,Valladares,Oscar S.,Mental Health Administrator,N,2,3,9984,0,23191,23191,0.4305118364882929,1,1.0,1,0,201801659,201804777,0,9984,23191,0,23191,1.0,1
201804802,1672,19,3,LOS ANGELES,2018,2018-11-06,Rosemead Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Armenta,Nancy,"Governing Board Member, Rosemead School District",Y,1,6,2631,0,10034,10034,0.2622084911301575,1,1.0,0,0,201801660,201804778,0,2631,10034,0,10034,1.0,1
201804803,1672,19,3,LOS ANGELES,2018,2018-11-06,Rosemead Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Benitez,Diane,Parent/Homemaker,N,2,6,1503,0,10034,10034,0.14979071158062587,1,3.0,0,0,201801660,201804779,0,1503,10034,0,10034,3.0,1
201804804,1672,19,3,LOS ANGELES,2018,2018-11-06,Rosemead Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Cantu,Cindy,Research Analyst/Entrepreneur,N,2,6,1326,0,10034,10034,0.13215068766194937,2,5.0,0,0,201801660,201804780,0,1326,10034,0,10034,5.0,2
201804805,1672,19,3,LOS ANGELES,2018,2018-11-06,Rosemead Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Nguyen,Qui Dang,Retired Financial Planner,N,2,6,1500,0,10034,10034,0.1494917281243771,2,4.0,0,0,201801660,201804781,0,1500,10034,0,10034,4.0,2
201804806,1672,19,3,LOS ANGELES,2018,2018-11-06,Rosemead Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Quintanilla,John,"Governing Board Member, Rosemead School District",Y,1,6,2426,0,10034,10034,0.24177795495315926,1,2.0,0,0,201801660,201804782,0,2426,10034,0,10034,2.0,1
201804807,1672,19,3,LOS ANGELES,2018,2018-11-06,Rosemead Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Stimpson,Joshua,Realtor,N,2,6,648,0,10034,10034,0.06458042654973091,2,6.0,0,0,201801660,201804783,0,648,10034,0,10034,6.0,2
201804808,1673,19,3,LOS ANGELES,2018,2018-11-06,San Marino Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Barberie,Corey,Financial Controller/Parent,N,2,7,1899,0,13011,13011,0.1459534240258243,1,3.0,0,0,201801661,201804784,0,1899,13011,0,13011,3.0,1
201804809,1673,19,3,LOS ANGELES,2018,2018-11-06,San Marino Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Chang,Joseph,Incumbent,Y,1,7,2944,0,13011,13011,0.2262700791637845,1,1.0,0,0,201801661,201804785,0,2944,13011,0,13011,1.0,1
201804810,1673,19,3,LOS ANGELES,2018,2018-11-06,San Marino Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Chon,Jane A.,Policy Analyst/Evaluator,N,2,7,1770,0,13011,13011,0.13603873645376988,2,5.0,0,0,201801661,201804786,0,1770,13011,0,13011,5.0,2
201804811,1673,19,3,LOS ANGELES,2018,2018-11-06,San Marino Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Gabriel,John,Consultant,N,2,7,677,0,13011,13011,0.05203289524248712,2,7.0,0,0,201801661,201804787,0,677,13011,0,13011,7.0,2
201804812,1673,19,3,LOS ANGELES,2018,2018-11-06,San Marino Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Killackey,Michael,Parent/Business Owner,N,2,7,1802,0,13011,13011,0.13849819383598494,2,4.0,0,0,201801661,201804788,0,1802,13011,0,13011,4.0,2
201804813,1673,19,3,LOS ANGELES,2018,2018-11-06,San Marino Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Ryan,Shelley,Governing Board Member,Y,1,7,2328,0,13011,13011,0.1789255245561448,1,2.0,0,0,201801661,201804789,0,2328,13011,0,13011,2.0,1
201804814,1673,19,3,LOS ANGELES,2018,2018-11-06,San Marino Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Sommers,Steven,Educator,N,2,7,1591,0,13011,13011,0.12228114672200446,2,6.0,0,0,201801661,201804790,0,1591,13011,0,13011,6.0,2
201804815,1674,19,3,LOS ANGELES,2018,2018-11-06,Santa Clarita Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,5,Full,1,Bjorkman,Ann-Marie,Non-Profit Organization President,N,2,2,5882,0,13111,13111,0.44863092060102205,2,2.0,0,0,201801662,201804791,0,5882,13111,0,13111,2.0,2
201804816,1674,19,3,LOS ANGELES,2018,2018-11-06,Santa Clarita Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,5,Full,1,Mac Gregor,Joan,Santa Clarita Community College Trustee,Y,1,2,7229,0,13111,13111,0.551369079398978,1,1.0,0,0,201801662,201804792,0,7229,13111,0,13111,1.0,1
