RecordID,RACEID,CO#,JUR,CNTYNAME,YEAR,DATE,PLACE,CSD,OFFICE,RECODE_OFFICE,RECODE_OFFNAME,AREA,TERM,VOTE#,LAST,First,BALDESIG,INC,NUM_INC,CAND#,VOTES,WRITEIN,SUMVOTES,TOTVOTES,PERCENT,ELECTED,RVOTES,RUNOFF,CHECKRUNOFF,Multi_RaceID,Multi_CandID,Multi_CO,Indivtotal_votes,Multitotal_votes,Total_writein,Newtotvotes,Rindivto,Newelected
202000530,212,37,1,SAN DIEGO,2020,2020-11-03 00:00:00,San Diego,0,"MEMBER, Fallbrook CPA",4,DIRECTOR,,Full,8,Loge,"James ""Jim""",No Ballot Designation,Y,1,11,5623,0,89858,89858,0.06257650960404193,2,9.0,0,0,202000212,202000533,0,5623,89858,0,89858,9.0,2
202000535,212,37,1,SAN DIEGO,2020,2020-11-03 00:00:00,San Diego,0,"MEMBER, Fallbrook CPA",4,DIRECTOR,,Full,8,Wood,Jack F.,Incumbent,Y,1,11,8296,0,89858,89858,0.09232344365554541,1,5.0,0,0,202000212,202000538,0,8296,89858,0,89858,5.0,1
202000632,241,41,1,SAN MATEO,2020,2020-11-03 00:00:00,San Mateo,0,"MEMBER, Midcoast CC",4,DIRECTOR,,Full,3,Haggerty,Dan,Incumbent,Y,1,4,3516,0,11851,11851,0.2966838241498608,1,1.0,0,0,202000241,202000635,0,3516,11851,0,11851,1.0,1
202000832,322,56,1,VENTURA,2020,2020-11-03 00:00:00,Ventura,0,"MEMBER, Oak Park MAC",4,DIRECTOR,,Full,2,Chandra,Seema,Appointed Incumbent,Y,1,3,3672,0,11052,11052,0.3322475570032573,1,2.0,0,0,202000322,202000835,0,3672,11052,0,11052,2.0,1
202000833,322,56,1,VENTURA,2020,2020-11-03 00:00:00,Ventura,0,"MEMBER, Oak Park MAC",4,DIRECTOR,,Full,2,Nye,Jane M.,Appointed Incumbent,Y,1,3,4155,0,11052,11052,0.3759500542888165,1,1.0,0,0,202000322,202000836,0,4155,11052,0,11052,1.0,1
202000536,213,37,1,SAN DIEGO,2020,2020-11-03 00:00:00,San Diego,0,"MEMBER, Ramona CPA",4,DIRECTOR,,Full,8,Brean,Torry,Incumbent,Y,1,11,8310,0,81250,81250,0.10227692307692307,1,4.0,0,0,202000213,202000539,0,8310,81250,0,81250,4.0,1
202000537,213,37,1,SAN DIEGO,2020,2020-11-03 00:00:00,San Diego,0,"MEMBER, Ramona CPA",4,DIRECTOR,,Full,8,Cooper,James M.,No Ballot Designation,Y,1,11,4975,0,81250,81250,0.06123076923076923,2,10.0,0,0,202000213,202000540,0,4975,81250,0,81250,10.0,2
202000539,213,37,1,SAN DIEGO,2020,2020-11-03 00:00:00,San Diego,0,"MEMBER, Ramona CPA",4,DIRECTOR,,Full,8,Lynch,Casey,Incumbent,Y,1,11,7421,0,81250,81250,0.09133538461538461,1,6.0,0,0,202000213,202000542,0,7421,81250,0,81250,6.0,1
202000836,323,56,1,VENTURA,2020,2020-11-03 00:00:00,Ventura,0,"MEMBER, Santa Rosa Valley MAC",4,DIRECTOR,,Full,3,Allison,Rosemary,Ventura County Realtor,Y,1,4,1484,0,3893,3893,0.3811970202928333,1,1.0,0,0,202000323,202000839,0,1484,3893,0,3893,1.0,1
202000837,323,56,1,VENTURA,2020,2020-11-03 00:00:00,Ventura,0,"MEMBER, Santa Rosa Valley MAC",4,DIRECTOR,,Full,3,Cannon,Kevin,Incumbent,Y,1,4,896,0,3893,3893,0.2301566914975597,1,2.0,0,0,202000323,202000840,0,896,3893,0,3893,2.0,1
202003542,1129,43,2,SANTA CLARA,2020,2020-03-03 00:00:00,Santa Clara,0,POLICE CHIEF,6,OTHER CITY,,Short,1,Nikolai,Pat,Police Lieutenant,Y,1,1,19564,0,19564,19564,1.0,1,1.0,0,0,202001128,202003539,0,19564,19564,0,19564,1.0,1
202003651,1154,43,2,SANTA CLARA,2020,2020-11-03 00:00:00,Santa Clara,0,POLICE CHIEF,6,OTHER CITY,,Full,1,Nikolai,Pat,Incumbent,Y,1,1,33880,0,33880,33880,1.0,1,1.0,0,0,202001153,202003648,0,33880,33880,0,33880,1.0,1
202000993,343,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Berkeley,0,RENT CONTROL BOARD,6,OTHER CITY,,Full,5,Mendonca,Mari,Appointed Incumbent,Y,1,12,22031,318,234886,235204,0.0936676247002602,1,5.0,0,0,202000343,202000996,0,22031,234886,318,235204,5.0,1
202000997,343,1,2,ALAMEDA,2020,2020-11-03 00:00:00,Berkeley,0,RENT CONTROL BOARD,6,OTHER CITY,,Full,5,Simon-Weisberg,Leah,Rent Stabilization Board Commissioner,Y,1,12,31924,318,234886,235204,0.13572898420094898,1,1.0,0,0,202000343,202001000,0,31924,234886,318,235204,1.0,1
202002103,652,19,2,LOS ANGELES,2020,2020-11-03 00:00:00,Santa Monica,0,RENT CONTROL BOARD,6,OTHER CITY,,Full,2,Foster,Anastasia,Rent Control Board Commissioner,Y,1,4,11644,0,73812,73812,0.1577521270254159,2,3.0,0,0,202000652,202002102,0,11644,73812,0,73812,3.0,2
202002106,652,19,2,LOS ANGELES,2020,2020-11-03 00:00:00,Santa Monica,0,RENT CONTROL BOARD,6,OTHER CITY,,Full,2,Torosis,Caroline,Rent Control Board Commissioner,Y,1,4,26555,0,73812,73812,0.3597653498076194,1,1.0,0,0,202000652,202002105,0,26555,73812,0,73812,1.0,1
202004087,1315,1,3,ALAMEDA,2020,2020-03-03 00:00:00,Alameda County Office of Education,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Childress,Amber,"Member, Board of Education, 2nd Trustee Area",Y,1,2,24662,0,50853,50853,0.48496647198788667,2,2.0,0,0,202001314,202004079,0,24662,50853,0,50853,2.0,2
202004098,1317,1,3,ALAMEDA,2020,2020-11-03 00:00:00,Alameda City Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Williams,Jennifer,"Governing Board Member, Alameda Unified School District Board of Education",Y,1,7,20047,230,91433,91663,0.2187032935862889,1,1.0,0,0,202001316,202004090,0,20047,91433,230,91663,1.0,1
202004110,1320,1,3,ALAMEDA,2020,2020-11-03 00:00:00,Castro Valley Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Lee,Monica R.,Incumbent,Y,1,6,9552,165,57234,57399,0.16641404902524434,2,4.0,0,0,202001319,202004102,0,9552,57234,165,57399,4.0,2
202004112,1320,1,3,ALAMEDA,2020,2020-11-03 00:00:00,Castro Valley Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Whitaker,Lavender,Castro Valley Unified School District Governing Board Member,Y,1,6,11486,165,57234,57399,0.20010801581909093,1,2.0,0,0,202001319,202004104,0,11486,57234,165,57399,2.0,1
202004118,1323,1,3,ALAMEDA,2020,2020-11-03 00:00:00,Dublin Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,4,Full,1,Blackman,Gabi,Dublin USD Governing Board Member Area-4,Y,1,2,3865,8,5371,5379,0.7185350436884179,1,1.0,0,0,202001322,202004110,0,3865,5371,8,5379,1.0,1
202004128,1327,1,3,ALAMEDA,2020,2020-11-03 00:00:00,Hayward Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Carlson,Robert,Incumbent,Y,1,8,10583,343,148623,148966,0.07104305680490851,2,8.0,0,0,202001326,202004120,0,10583,148623,343,148966,8.0,2
202004133,1327,1,3,ALAMEDA,2020,2020-11-03 00:00:00,Hayward Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Reynoso,Luis,Hayward Unified School District Governing Board Member,Y,1,8,21642,343,148623,148966,0.145281473624854,1,3.0,0,0,202001326,202004125,0,21642,148623,343,148966,3.0,1
202004137,1328,1,3,ALAMEDA,2020,2020-11-03 00:00:00,Livermore Valley Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Rogge,"Charles ""Chuck""",Livermore Valley JUSD Trustee,Y,1,5,12170,157,69793,69950,0.17398141529664046,2,3.0,0,0,202001327,202004129,1,12223,139962,157,140119,3.0,2
202004287,1371,7,3,CONTRA COSTA,2020,2020-11-03 00:00:00,Livermore Valley Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Rogge,"Charles ""Chuck""",Livermore Valley JUSD Trustee,Y,1,5,53,0,188,188,0.28191489361702127,1,1.0,0,0,202001327,202004129,1,12223,139962,157,140119,3.0,2
202004149,1332,1,3,ALAMEDA,2020,2020-11-03 00:00:00,Newark Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Zhang,Bowen,Appointed Governing Board Member Newark Unified School District,Y,1,4,10855,178,35892,36070,0.30094261158857777,1,1.0,0,0,202001331,202004141,0,10855,35892,178,36070,1.0,1
202004169,1338,1,3,ALAMEDA,2020,2020-11-03 00:00:00,Ohlone Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,3,Bonaccorsi,Greg,Incumbent,Y,1,5,39778,304,151970,152274,0.26122647333096916,1,1.0,0,0,202001337,202004161,0,39778,151970,304,152274,1.0,1
202004175,1339,1,3,ALAMEDA,2020,2020-11-03 00:00:00,Peralta Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,1,Full,1,Withrow,Bill,Peralta Colleges Trustee,Y,1,2,21666,171,38671,38842,0.5577982596158797,1,1.0,0,0,202001338,202004167,0,21666,38671,171,38842,1.0,1
202004179,1340,1,3,ALAMEDA,2020,2020-11-03 00:00:00,Piedmont City Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Smegal,Cory,Incumbent,Y,1,5,5140,53,17001,17054,0.30139556702239945,1,1.0,0,0,202001339,202004171,0,5140,17001,53,17054,1.0,1
202004182,1341,1,3,ALAMEDA,2020,2020-11-03 00:00:00,Pleasanton Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Maher,Steve,"Trustee, Pleasanton Unified School District",Y,1,5,26247,208,86797,87005,0.30167231768289177,1,1.0,0,0,202001340,202004174,0,26247,86797,208,87005,1.0,1
202004185,1341,1,3,ALAMEDA,2020,2020-11-03 00:00:00,Pleasanton Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Yee,Jamie,Incumbent,Y,1,5,14741,208,86797,87005,0.16942704442273432,2,4.0,0,0,202001340,202004177,0,14741,86797,208,87005,4.0,2
202004186,1342,1,3,ALAMEDA,2020,2020-11-03 00:00:00,San Joaquin Delta Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,6,Full,1,Brown,Teresa R.,Incumbent,Y,1,2,51,0,94,94,0.5425531914893617,1,1.0,0,0,202001341,202004178,1,24684,98014,157,98171,1.0,1
202006148,1983,39,3,SAN JOAQUIN,2020,2020-11-03 00:00:00,San Joaquin Delta Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,6,Full,1,Brown,Teresa R.,Incumbent,Y,1,2,24633,157,48913,49070,0.5019971469329529,1,1.0,0,0,202001341,202004178,1,24684,98014,157,98171,1.0,1
202004189,1343,1,3,ALAMEDA,2020,2020-11-03 00:00:00,San Leandro Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,5,Full,1,Prola,Diana,San Leandro USD Governing Boardmember District 5,Y,1,2,20084,88,27879,27967,0.7181320842421425,1,1.0,0,0,202001342,202004181,0,20084,27879,88,27967,1.0,1
202004190,1344,3,3,AMADOR,2020,2020-11-03 00:00:00,Amador County Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,4,Full,1,Ross,Susan,"Incumbent, Retired Teacher",Y,1,2,1524,20,3750,3770,0.4042440318302387,2,2.0,0,0,202001343,202004182,0,1524,3750,20,3770,2.0,2
202004194,1346,4,3,BUTTE,2020,2020-11-03 00:00:00,Butte County Office of Education,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Short,1,Roughton,Alastair,Appointed Incumbent,Y,1,2,7738,0,18986,18986,0.4075634678183925,2,2.0,0,0,202001345,202004186,0,7738,18986,0,18986,2.0,2
202004196,1347,4,3,BUTTE,2020,2020-11-03 00:00:00,Chico Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Griffin,"Elizabeth ""Liz""",Incumbent,Y,1,6,13231,0,91377,91377,0.14479573634503212,2,4.0,0,0,202001346,202004188,0,13231,91377,0,91377,4.0,2
202004197,1347,4,3,BUTTE,2020,2020-11-03 00:00:00,Chico Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Hovey,Linda,Incumbent,Y,1,6,10283,0,91377,91377,0.11253378859012662,2,5.0,0,0,202001346,202004189,0,10283,91377,0,91377,5.0,2
202004202,1348,4,3,BUTTE,2020,2020-11-03 00:00:00,Durham Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Horn,Kathryn J.,Incumbent,Y,1,5,998,0,6229,6229,0.16021833360089902,2,5.0,0,0,202001347,202004194,0,998,6229,0,6229,5.0,2
202004204,1348,4,3,BUTTE,2020,2020-11-03 00:00:00,Durham Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,McLaughlin,Ed,Farmer,Y,1,5,1515,0,6229,6229,0.24321720982501205,1,1.0,0,0,202001347,202004196,0,1515,6229,0,6229,1.0,1
202004205,1348,4,3,BUTTE,2020,2020-11-03 00:00:00,Durham Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Thorpe,Matthew J.,Business Owner,Y,1,5,1289,0,6229,6229,0.2069353026167924,1,2.0,0,0,202001347,202004197,0,1289,6229,0,6229,2.0,1
202004207,1349,4,3,BUTTE,2020,2020-11-03 00:00:00,Gridley Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,1,Full,1,Sannar,Lena,Incumbent,Y,1,2,1745,0,4500,4500,0.3877777777777778,2,2.0,0,0,202001348,202004199,0,1745,4500,0,4500,2.0,2
202004208,1350,4,3,BUTTE,2020,2020-11-03 00:00:00,Marysville Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,4,Full,1,Allison,Paul,Incumbent,Y,1,3,51,0,164,164,0.31097560975609756,2,2.0,1,0,202001349,202004200,1,1895,14422,0,14422,3.0,2
202006807,2203,58,3,YUBA,2020,2020-11-03 00:00:00,Marysville Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,4,Full,1,Allison,Paul,Incumbent,Y,1,3,1844,0,7047,7047,0.2616716333191429,2,3.0,0,0,202001349,202004200,1,1895,14422,0,14422,3.0,2
202004212,1351,4,3,BUTTE,2020,2020-11-03 00:00:00,Oroville City Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Barnes,K. Sandra,Incumbent,Y,1,6,4611,0,25034,25034,0.18418950227690342,1,2.0,0,0,202001350,202004204,0,4611,25034,0,25034,2.0,1
202004213,1351,4,3,BUTTE,2020,2020-11-03 00:00:00,Oroville City Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Dyce,Art,Incumbent/Grand Parent/Retired,Y,1,6,3006,0,25034,25034,0.12007669569385636,2,6.0,0,0,202001350,202004205,0,3006,25034,0,25034,6.0,2
202004214,1351,4,3,BUTTE,2020,2020-11-03 00:00:00,Oroville City Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Grover,Mark,Appointed Incumbent,Y,1,6,3495,0,25034,25034,0.13961013022289687,2,5.0,0,0,202001350,202004206,0,3495,25034,0,25034,5.0,2
202004219,1352,4,3,BUTTE,2020,2020-11-03 00:00:00,Thermalito Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Meyer,Richard L.,Appointed Incumbent,Y,1,3,1815,0,5035,5035,0.36047666335650447,1,1.0,0,0,202001351,202004211,0,1815,5035,0,5035,1.0,1
202004222,1354,5,3,CALAVERAS,2020,2020-11-03 00:00:00,Mark Twain Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Bateman,Diane Larayne,Incumbent,Y,1,5,2106,36,10375,10411,0.2022860436077226,1,3.0,0,0,202001353,202004214,0,2106,10375,36,10411,3.0,1
202004223,1354,5,3,CALAVERAS,2020,2020-11-03 00:00:00,Mark Twain Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Eltringham,Jennifer,Incumbent,Y,1,5,2254,36,10375,10411,0.21650177696666986,1,2.0,0,0,202001353,202004215,0,2254,10375,36,10411,2.0,1
202004226,1354,5,3,CALAVERAS,2020,2020-11-03 00:00:00,Mark Twain Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Rollings,"Margaret ""Maggie""",Incumbent,Y,1,5,2023,36,10375,10411,0.1943137066564211,2,4.0,0,0,202001353,202004218,0,2023,10375,36,10411,4.0,2
202004227,1355,5,3,CALAVERAS,2020,2020-11-03 00:00:00,San Joaquin Delta Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,5,Full,1,Castellanos,Stephan,Incumbent,Y,1,3,3318,81,11558,11639,0.2850760374602629,2,3.0,0,0,202001354,202004219,1,12875,105837,249,106086,2.0,2
202005744,1848,34,3,SACRAMENTO,2020,2020-11-03 00:00:00,San Joaquin Delta Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,5,Full,1,Castellanos,Stephan,Incumbent,Y,1,3,2159,0,6878,6878,0.31389938935737133,2,2.0,1,0,202001354,202004219,1,12875,105837,249,106086,2.0,2
202006145,1982,39,3,SAN JOAQUIN,2020,2020-11-03 00:00:00,San Joaquin Delta Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,5,Full,1,Castellanos,Stephan,Incumbent,Y,1,3,7398,168,21110,21278,0.3476830529185074,2,2.0,1,0,202001354,202004219,1,12875,105837,249,106086,2.0,2
202005745,1848,34,3,SACRAMENTO,2020,2020-11-03 00:00:00,San Joaquin Delta Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,5,Full,1,Garcia,Kathleen A.,Stockton Unified School District Board Trustee,Y,1,3,2974,0,6878,6878,0.43239313753998254,1,1.0,1,0,202001354,202004220,1,15615,105837,249,106086,1.0,1
202004230,1356,6,3,COLUSA,2020,2020-11-03 00:00:00,Colusa County Office of Education,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,4,Full,1,Burnham,Lynn Bowen,Business Owner,Y,1,2,649,0,1558,1558,0.4165596919127086,2,2.0,0,0,202001355,202004222,0,649,1558,0,1558,2.0,2
202004232,1357,6,3,COLUSA,2020,2020-11-03 00:00:00,Colusa Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Griffith-Garcia,Kelli,Incumbent,Y,1,4,1639,0,6688,6688,0.2450657894736842,1,3.0,0,0,202001356,202004224,0,1639,6688,0,6688,3.0,1
202004233,1357,6,3,COLUSA,2020,2020-11-03 00:00:00,Colusa Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Ortiz,Melissa Yerxa,Incumbent,Y,1,4,1669,0,6688,6688,0.24955143540669855,1,2.0,0,0,202001356,202004225,0,1669,6688,0,6688,2.0,1
202004234,1357,6,3,COLUSA,2020,2020-11-03 00:00:00,Colusa Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Phenicie,Michael W.,Incumbent,Y,1,4,1354,0,6688,6688,0.20245215311004786,2,4.0,0,0,202001356,202004226,0,1354,6688,0,6688,4.0,2
202004238,1358,6,3,COLUSA,2020,2020-11-03 00:00:00,Pierce Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,"Gomez, Sr.",Abel,Incumbent,Y,1,5,1070,0,4247,4247,0.2519425476807158,1,2.0,0,0,202001357,202004230,1,1259,10400,0,10400,3.0,1
202006781,2192,57,3,YOLO,2020,2020-11-03 00:00:00,Pierce Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,"Gomez, Sr.",Abel,Incumbent,Y,1,5,189,0,953,953,0.19832109129066108,1,3.0,0,0,202001357,202004230,1,1259,10400,0,10400,3.0,1
202004239,1358,6,3,COLUSA,2020,2020-11-03 00:00:00,Pierce Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,"Green, Jr.",George,Incumbent,Y,1,5,1093,0,4247,4247,0.2573581351542265,1,1.0,0,0,202001357,202004231,1,1275,10400,0,10400,2.0,1
202006782,2192,57,3,YOLO,2020,2020-11-03 00:00:00,Pierce Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,"Green, Jr.",George,Incumbent,Y,1,5,182,0,953,953,0.19097586568730326,2,4.0,0,0,202001357,202004231,1,1275,10400,0,10400,2.0,1
202004243,1359,6,3,COLUSA,2020,2020-11-03 00:00:00,Williams Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Lopez,Alejandra,Appointed Incumbent,Y,1,4,541,0,3417,3417,0.15832601697395376,2,4.0,0,0,202001358,202004235,0,541,3417,0,3417,4.0,2
202004246,1360,7,3,CONTRA COSTA,2020,2020-11-03 00:00:00,Acalanes Union High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Connelly,Kristin Braun,Governing Board Member,Y,1,4,37876,0,101719,101719,0.37235914627552374,1,1.0,0,0,202001359,202004238,0,37876,101719,0,101719,1.0,1
202004249,1361,7,3,CONTRA COSTA,2020,2020-11-03 00:00:00,Antioch Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,1,Full,1,Gibson-Gray,Diane,Trustee,Y,1,4,2171,0,7485,7485,0.29004676018704073,2,2.0,1,0,202001360,202004241,0,2171,7485,0,7485,2.0,2
202004254,1362,7,3,CONTRA COSTA,2020,2020-11-03 00:00:00,Antioch Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,3,Full,1,Sawyer-White,Crystal,Incumbent,Y,1,3,2870,0,9205,9205,0.311787072243346,2,2.0,1,0,202001361,202004246,0,2870,9205,0,9205,2.0,2
202004257,1363,7,3,CONTRA COSTA,2020,2020-11-03 00:00:00,Brentwood Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Lind,Blythe,Appointed Incumbent,Y,1,4,11997,0,50346,50346,0.2382910260993922,2,3.0,0,0,202001362,202004249,0,11997,50346,0,50346,3.0,2
202004258,1363,7,3,CONTRA COSTA,2020,2020-11-03 00:00:00,Brentwood Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Sanabria,Carlos P.,Incumbent,Y,1,4,10405,0,50346,50346,0.20666984467485003,2,4.0,0,0,202001362,202004250,0,10405,50346,0,50346,4.0,2
202004260,1364,7,3,CONTRA COSTA,2020,2020-11-03 00:00:00,Contra Costa Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Gordon,Vicki,Educator/Board Member,Y,1,3,40414,0,112065,112065,0.36062999152277697,2,2.0,1,0,202001363,202004252,0,40414,112065,0,112065,2.0,2
202004263,1365,7,3,CONTRA COSTA,2020,2020-11-03 00:00:00,Contra Costa Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,5,Full,1,Enholm,Greg,Retired Professor/Board Member,Y,1,2,37939,0,85971,85971,0.44129997324679254,2,2.0,0,0,202001364,202004255,0,37939,85971,0,85971,2.0,2
202004265,1366,7,3,CONTRA COSTA,2020,2020-11-03 00:00:00,Contra Costa County Office of Education,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,1,Full,1,Alleyne,Fatima,Incumbent,Y,1,2,41494,0,83399,83399,0.4975359416779578,2,2.0,0,0,202001365,202004257,0,41494,83399,0,83399,2.0,2
202004267,1367,7,3,CONTRA COSTA,2020,2020-11-03 00:00:00,Contra Costa County Office of Education,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,3,Full,1,Chavez,Vikki,Education Trustee/Professor,Y,1,2,44176,0,94206,94206,0.46892979215761205,2,2.0,0,0,202001366,202004259,0,44176,94206,0,94206,2.0,2
202004272,1368,7,3,CONTRA COSTA,2020,2020-11-03 00:00:00,John Swett Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Ramos,Marina,Incumbent,Y,1,8,2299,0,15202,15202,0.1512301013024602,1,3.0,0,0,202001367,202004264,0,2299,15202,0,15202,3.0,1
202004273,1368,7,3,CONTRA COSTA,2020,2020-11-03 00:00:00,John Swett Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Reinhart,Shane,Incumbent,Y,1,8,1806,0,15202,15202,0.11880015787396395,2,5.0,0,0,202001367,202004265,0,1806,15202,0,15202,5.0,2
202004276,1368,7,3,CONTRA COSTA,2020,2020-11-03 00:00:00,John Swett Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Vargen-Kotchevar,Barbara,Incumbent,Y,1,8,1459,0,15202,15202,0.09597421391922116,2,7.0,0,0,202001367,202004268,0,1459,15202,0,15202,7.0,2
202004277,1369,7,3,CONTRA COSTA,2020,2020-11-03 00:00:00,Knightsen Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Baldocchi Jr.,Thomas E.,Incumbent,Y,1,4,1069,0,3986,3986,0.2681886603110888,1,1.0,0,0,202001368,202004269,0,1069,3986,0,3986,1.0,1
202004283,1370,7,3,CONTRA COSTA,2020,2020-11-03 00:00:00,Liberty Union High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Mendrek,Yolanda C Peña,Retired Teacher and School Administrator,Y,1,4,26887,0,89540,89540,0.30027920482465936,1,1.0,0,0,202001369,202004275,0,26887,89540,0,89540,1.0,1
202004284,1370,7,3,CONTRA COSTA,2020,2020-11-03 00:00:00,Liberty Union High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Valverde,Raymond,High School Educator,Y,1,4,18471,0,89540,89540,0.206287692651329,2,3.0,0,0,202001369,202004276,0,18471,89540,0,89540,3.0,2
202004291,1372,7,3,CONTRA COSTA,2020,2020-11-03 00:00:00,Martinez Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,1,Full,1,Wright,Jonathan T.,"Board Member, Martinez Unified School District",Y,1,2,1742,0,3133,3133,0.5560165975103735,1,1.0,0,0,202001370,202004278,0,1742,3133,0,3133,1.0,1
202004293,1373,7,3,CONTRA COSTA,2020,2020-11-03 00:00:00,Martinez Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,McLaughlin,Kathi,"Board Member, Martinez Unified School District",Y,1,2,876,0,2333,2333,0.37548221174453494,2,2.0,0,0,202001371,202004280,0,876,2333,0,2333,2.0,2
