RecordID,RaceID,CO,JUR,CNTYNAME,YEAR,DATE,PLACE,CSD,OFFICE,RECODE_OFFICE,RECODE_OFFNAME,AREA,TERM,VOTE#,LAST,FIRST,BALDESIG,INC,NUM_INC,CAND#,VOTES,WRITEIN,VOTES_sum,TOTVOTES,Percent,elected,RACEID,RVOTES,runoff,checkrunoff,Multi_RaceID,Multi_CandID,Multi_CO,indivtotal_votes,multitotal_votes,total_writein,newtotvotes,Rindivto,newelected
201404761,20141581,35,3,SAN BENITO,2014,2014-11-04,Panoche Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Short,1,Williams,Richard,School Board Member,N,2,2,24,0,56,56,0.42857142857142855,2,1581,2.0,0,0,201401562,201404688,0,24,56,0,56,2.0,2
201404762,20141582,35,3,SAN BENITO,2014,2014-11-04,San Benito High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Robeldo,Juan,Retired Educator,Y,1,6,6354,53,24373,24426,0.26013264554163595,1,1582,1.0,0,0,201401563,201404689,1,6354,42524,53,42577,1.0,1
201404763,20141582,35,3,SAN BENITO,2014,2014-11-04,San Benito High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Tiffany,Bill,Incumbent,Y,1,6,5586,53,24373,24426,0.22869073937607468,1,1582,2.0,0,0,201401563,201404690,1,5607,42524,53,42577,2.0,1
201404764,20141582,35,3,SAN BENITO,2014,2014-11-04,San Benito High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,De Lay,Steve,Retired Educator,Y,1,6,4085,53,24373,24426,0.16723982641447638,1,1582,3.0,0,0,201401563,201404691,1,4105,42524,53,42577,3.0,1
201404765,20141582,35,3,SAN BENITO,2014,2014-11-04,San Benito High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Encinias,Mary,Retired School Teacher,N,2,6,3593,53,24373,24426,0.14709735527716367,2,1582,4.0,0,0,201401563,201404692,1,3598,42524,53,42577,4.0,2
201404766,20141582,35,3,SAN BENITO,2014,2014-11-04,San Benito High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Coile,Jennifer,Grantwriter/Project Manager,N,2,6,3353,53,24373,24426,0.13727175960042579,2,1582,5.0,0,0,201401563,201404693,1,3363,42524,53,42577,5.0,2
201404767,20141582,35,3,SAN BENITO,2014,2014-11-04,San Benito High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Curtis,Roger,Technical Writer,N,2,6,1402,53,24373,24426,0.05739785474494391,2,1582,6.0,0,0,201401563,201404694,1,1404,42524,53,42577,6.0,2
201404768,20141583,35,3,SAN BENITO,2014,2014-11-04,Southside Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Gilbert,Scott,Incumbent,Y,1,4,390,3,1230,1233,0.31630170316301703,1,1583,1.0,0,0,201401564,201404695,0,390,1230,3,1233,1.0,1
201404769,20141583,35,3,SAN BENITO,2014,2014-11-04,Southside Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Bell,Nikki,Elementary Teacher,N,2,4,389,3,1230,1233,0.31549067315490675,1,1583,2.0,0,0,201401564,201404696,0,389,1230,3,1233,2.0,1
201404770,20141583,35,3,SAN BENITO,2014,2014-11-04,Southside Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Martinez,Veronica,Manager,Y,1,4,227,3,1230,1233,0.18410381184103813,1,1583,3.0,0,0,201401564,201404697,0,227,1230,3,1233,3.0,1
201404771,20141583,35,3,SAN BENITO,2014,2014-11-04,Southside Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Hernandez,Martin D.,Senior Digital Technician,N,2,4,224,3,1230,1233,0.1816707218167072,2,1583,4.0,0,0,201401564,201404698,0,224,1230,3,1233,4.0,2
201404772,20141584,36,3,SAN BERNARDINO,2014,2014-11-04,Adelanto Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Jones,Debra S.,"Governing Board Member, Adelanto Elementary School District",Y,1,13,1771,0,8867,8867,0.1997293334837036,1,1584,1.0,0,0,201401565,201404699,0,1771,8867,0,8867,1.0,1
201404773,20141584,36,3,SAN BERNARDINO,2014,2014-11-04,Adelanto Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Hughes,Jayson,Teacher,N,2,13,1108,0,8867,8867,0.12495770835682869,1,1584,2.0,0,0,201401565,201404700,0,1108,8867,0,8867,2.0,1
201404774,20141584,36,3,SAN BERNARDINO,2014,2014-11-04,Adelanto Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Glasper,Evelyn,"Governing Board Member, Victor Valley Union High School District",N,2,13,984,0,8867,8867,0.11097327168151573,1,1584,3.0,0,0,201401565,201404701,0,984,8867,0,8867,3.0,1
201404775,20141584,36,3,SAN BERNARDINO,2014,2014-11-04,Adelanto Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Eckes,Holly,Medical Assistant/Mother,N,2,13,853,0,8867,8867,0.09619939100033834,2,1584,4.0,0,0,201401565,201404702,0,853,8867,0,8867,4.0,2
201404776,20141584,36,3,SAN BERNARDINO,2014,2014-11-04,Adelanto Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Garcia,Lisa Marie,Appointed Incumbent,Y,1,13,742,0,8867,8867,0.08368106462163077,2,1584,5.0,0,0,201401565,201404703,0,742,8867,0,8867,5.0,2
201404777,20141584,36,3,SAN BERNARDINO,2014,2014-11-04,Adelanto Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Barnett,Lawrence,Father,N,2,13,722,0,8867,8867,0.08142551031916094,2,1584,6.0,0,0,201401565,201404704,0,722,8867,0,8867,6.0,2
201404778,20141584,36,3,SAN BERNARDINO,2014,2014-11-04,Adelanto Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Mendoza,Carlos,No Ballot Designation,N,2,13,482,0,8867,8867,0.05435885868952295,2,1584,7.0,0,0,201401565,201404705,0,482,8867,0,8867,7.0,2
201404779,20141584,36,3,SAN BERNARDINO,2014,2014-11-04,Adelanto Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Cole,Viawanda,Mother,N,2,13,479,0,8867,8867,0.05402052554415247,2,1584,8.0,0,0,201401565,201404706,0,479,8867,0,8867,8.0,2
201404780,20141584,36,3,SAN BERNARDINO,2014,2014-11-04,Adelanto Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Diaz,Doreen,Mother,N,2,13,462,0,8867,8867,0.05210330438705312,2,1584,9.0,0,0,201401565,201404707,0,462,8867,0,8867,9.0,2
201404781,20141584,36,3,SAN BERNARDINO,2014,2014-11-04,Adelanto Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Washington,H.C.,Realtor,N,2,13,430,0,8867,8867,0.04849441750310139,2,1584,10.0,0,0,201401565,201404708,0,430,8867,0,8867,10.0,2
201404782,20141584,36,3,SAN BERNARDINO,2014,2014-11-04,Adelanto Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Wright,Amber N.,Community Volunteer,N,2,13,389,0,8867,8867,0.04387053118303824,2,1584,11.0,0,0,201401565,201404709,0,389,8867,0,8867,11.0,2
201404783,20141584,36,3,SAN BERNARDINO,2014,2014-11-04,Adelanto Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Turner,Christine,Incumbent,Y,1,13,340,0,8867,8867,0.03834442314198715,2,1584,12.0,0,0,201401565,201404710,0,340,8867,0,8867,12.0,2
201404784,20141584,36,3,SAN BERNARDINO,2014,2014-11-04,Adelanto Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Delvillar,Bartola,No Ballot Designation,N,2,13,105,0,8867,8867,0.01184166008796662,2,1584,13.0,0,0,201401565,201404711,0,105,8867,0,8867,13.0,2
201404785,20141585,36,3,SAN BERNARDINO,2014,2014-11-04,Alta Loma Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Davies,Rebecca A.,"Board Member, Alta Loma School District",Y,1,4,6946,0,24155,24155,0.2875595114883047,1,1585,1.0,0,0,201401566,201404712,0,6946,24155,0,24155,1.0,1
201404786,20141585,36,3,SAN BERNARDINO,2014,2014-11-04,Alta Loma Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Payzant,Caryn,"Board Member, Alta Loma School District",Y,1,4,6159,0,24155,24155,0.2549782653694887,1,1585,2.0,0,0,201401566,201404713,0,6159,24155,0,24155,2.0,1
201404787,20141585,36,3,SAN BERNARDINO,2014,2014-11-04,Alta Loma Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Oerly,Sandie,"Board Member, Alta Loma School District",Y,1,4,6076,0,24155,24155,0.2515421237838957,1,1585,3.0,0,0,201401566,201404714,0,6076,24155,0,24155,3.0,1
201404788,20141585,36,3,SAN BERNARDINO,2014,2014-11-04,Alta Loma Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Nelson,John,Father/Investment Manager,N,2,4,4974,0,24155,24155,0.2059200993583109,2,1585,4.0,0,0,201401566,201404715,0,4974,24155,0,24155,4.0,2
201404789,20141586,36,3,SAN BERNARDINO,2014,2014-11-04,Apple Valley Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Lawrence,Lisa,Incumbent,Y,1,5,8199,0,33870,33870,0.24207263064658988,1,1586,1.0,0,0,201401567,201404716,0,8199,33870,0,33870,1.0,1
201404790,20141586,36,3,SAN BERNARDINO,2014,2014-11-04,Apple Valley Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Sauers,Richard,Incumbent,Y,1,5,7413,0,33870,33870,0.21886625332152349,1,1586,2.0,0,0,201401567,201404717,0,7413,33870,0,33870,2.0,1
201404791,20141586,36,3,SAN BERNARDINO,2014,2014-11-04,Apple Valley Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,So,Wilson F.,Incumbent,Y,1,5,7402,0,33870,33870,0.2185414821375849,1,1586,3.0,0,0,201401567,201404718,0,7402,33870,0,33870,3.0,1
201404792,20141586,36,3,SAN BERNARDINO,2014,2014-11-04,Apple Valley Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Donnell,Daniel A.,Correctional Officer,N,2,5,5909,0,33870,33870,0.1744611750811928,2,1586,4.0,0,0,201401567,201404719,0,5909,33870,0,33870,4.0,2
201404793,20141586,36,3,SAN BERNARDINO,2014,2014-11-04,Apple Valley Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Gregg,"David ""Wes""",School Employee,N,2,5,4947,0,33870,33870,0.14605845881310894,2,1586,5.0,0,0,201401567,201404720,0,4947,33870,0,33870,5.0,2
201404794,20141587,36,3,SAN BERNARDINO,2014,2014-11-04,Bear Valley Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Foulkes,Steve,Asset Manager/Businessman,N,2,3,2755,0,6316,6316,0.4361937935402153,1,1587,1.0,0,0,201401568,201404721,0,2755,6316,0,6316,1.0,1
201404795,20141587,36,3,SAN BERNARDINO,2014,2014-11-04,Bear Valley Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Turney,Kenneth D.,Incumbent,Y,1,3,2313,0,6316,6316,0.3662127929069031,1,1587,2.0,0,0,201401568,201404722,0,2313,6316,0,6316,2.0,1
201404796,20141587,36,3,SAN BERNARDINO,2014,2014-11-04,Bear Valley Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Goepp,John,No Ballot Designation,N,2,3,1248,0,6316,6316,0.19759341355288157,2,1587,3.0,0,0,201401568,201404723,0,1248,6316,0,6316,3.0,2
201404797,20141588,36,3,SAN BERNARDINO,2014,2014-11-04,Central Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Rich,Barbara M.,"Governing Board Member, Central School District",Y,1,5,3082,0,11505,11505,0.26788352890047806,1,1588,1.0,0,0,201401569,201404724,0,3082,11505,0,11505,1.0,1
201404798,20141588,36,3,SAN BERNARDINO,2014,2014-11-04,Central Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Jackson,Hugh M.,Educator/Board Member,Y,1,5,2915,0,11505,11505,0.25336810082572797,1,1588,2.0,0,0,201401569,201404725,0,2915,11505,0,11505,2.0,1
201404799,20141588,36,3,SAN BERNARDINO,2014,2014-11-04,Central Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Henry,Stacy C.,Special Investigator/Father,N,2,5,2421,0,11505,11505,0.21043024771838334,1,1588,3.0,0,0,201401569,201404726,0,2421,11505,0,11505,3.0,1
201404800,20141588,36,3,SAN BERNARDINO,2014,2014-11-04,Central Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Sepulveda-Burchit,Kristie Renee,Governing Board Member,Y,1,5,2349,0,11505,11505,0.20417209908735331,2,1588,4.0,0,0,201401569,201404727,0,2349,11505,0,11505,4.0,2
201404801,20141588,36,3,SAN BERNARDINO,2014,2014-11-04,Central Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Aquino,Melissa,No Ballot Designation,N,2,5,738,0,11505,11505,0.06414602346805737,2,1588,5.0,0,0,201401569,201404728,0,738,11505,0,11505,5.0,2
201404802,20141589,36,3,SAN BERNARDINO,2014,2014-11-04,Chaffey Joint Union High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Uhalley,Charles J.,"Board Member, Chaffey Joint Union High School District",Y,1,9,19433,0,110543,110543,0.1757958441511448,1,1589,1.0,0,0,201401570,201404729,0,19433,110543,0,110543,1.0,1
201404803,20141589,36,3,SAN BERNARDINO,2014,2014-11-04,Chaffey Joint Union High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Bustamonte,Arthur,"Board Member, Chaffey Joint Union High School District",Y,1,9,16894,0,110543,110543,0.15282740652958576,1,1589,2.0,0,0,201401570,201404730,0,16894,110543,0,110543,2.0,1
201404804,20141589,36,3,SAN BERNARDINO,2014,2014-11-04,Chaffey Joint Union High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Rhinehart,John,Retired Educator,N,2,9,15741,0,110543,110543,0.1423970762508707,1,1589,3.0,0,0,201401570,201404731,0,15741,110543,0,110543,3.0,1
201404805,20141589,36,3,SAN BERNARDINO,2014,2014-11-04,Chaffey Joint Union High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Estrada,Josie,"Board Member, Chaffey Joint Union High School District",Y,1,9,14599,0,110543,110543,0.1320662547605909,2,1589,4.0,0,0,201401570,201404732,0,14599,110543,0,110543,4.0,2
201404806,20141589,36,3,SAN BERNARDINO,2014,2014-11-04,Chaffey Joint Union High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Zendejas,Gil,Local Businessman/Father,N,2,9,10334,0,110543,110543,0.09348398360818867,2,1589,5.0,0,0,201401570,201404733,0,10334,110543,0,110543,5.0,2
201404807,20141589,36,3,SAN BERNARDINO,2014,2014-11-04,Chaffey Joint Union High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Garcia,J. Steve,School District Administrator,N,2,9,10066,0,110543,110543,0.09105958767176574,2,1589,6.0,0,0,201401570,201404734,0,10066,110543,0,110543,6.0,2
201404808,20141589,36,3,SAN BERNARDINO,2014,2014-11-04,Chaffey Joint Union High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Arellano,Sharon,Mother,N,2,9,8658,0,110543,110543,0.07832246275205124,2,1589,7.0,0,0,201401570,201404735,0,8658,110543,0,110543,7.0,2
201404809,20141589,36,3,SAN BERNARDINO,2014,2014-11-04,Chaffey Joint Union High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Lucido,Darla,Mother,N,2,9,8541,0,110543,110543,0.07726405109323974,2,1589,8.0,0,0,201401570,201404736,0,8541,110543,0,110543,8.0,2
201404810,20141589,36,3,SAN BERNARDINO,2014,2014-11-04,Chaffey Joint Union High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Espinosa,Kathy,Retired Administrative Secretary,N,2,9,6277,0,110543,110543,0.05678333318256244,2,1589,9.0,0,0,201401570,201404737,0,6277,110543,0,110543,9.0,2
201404811,20141590,36,3,SAN BERNARDINO,2014,2014-11-04,Chino Valley Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Orozco,"Sylvia ""Cervantez""","Governing Board Member, Chino Valley Unified School District",Y,1,5,11341,0,41775,41775,0.27147815679233994,1,1590,1.0,0,0,201401571,201404738,0,11341,41775,0,41775,1.0,1
201404812,20141590,36,3,SAN BERNARDINO,2014,2014-11-04,Chino Valley Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Feix,Pamela S.,Retired Educatior,N,2,5,10031,0,41775,41775,0.24011968880909634,1,1590,2.0,0,0,201401571,201404739,0,10031,41775,0,41775,2.0,1
201404813,20141590,36,3,SAN BERNARDINO,2014,2014-11-04,Chino Valley Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Blanchard,Brandon,Planning Commissioner,N,2,5,8240,0,41775,41775,0.197247157390784,2,1590,3.0,0,0,201401571,201404740,0,8240,41775,0,41775,3.0,2
201404814,20141590,36,3,SAN BERNARDINO,2014,2014-11-04,Chino Valley Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Lee,Josh,Regional Transportation Planner,N,2,5,6335,0,41775,41775,0.1516457211250748,2,1590,4.0,0,0,201401571,201404741,0,6335,41775,0,41775,4.0,2
201404815,20141590,36,3,SAN BERNARDINO,2014,2014-11-04,Chino Valley Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Nava,Roman G.,Small Business Owner,N,2,5,5828,0,41775,41775,0.13950927588270498,2,1590,5.0,0,0,201401571,201404742,0,5828,41775,0,41775,5.0,2
201404816,20141591,36,3,SAN BERNARDINO,2014,2014-11-04,Colton Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,2,Flores,Dan,Incumbent,Y,1,3,5907,0,13683,13683,0.43170357377768037,1,1591,1.0,0,0,201401520,201404544,1,5974,27664,0,27664,1.0,1
201404817,20141591,36,3,SAN BERNARDINO,2014,2014-11-04,Colton Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,2,Tabera,Pilar,Incumbent,Y,1,3,4513,0,13683,13683,0.3298253307023314,1,1591,2.0,0,0,201401520,201404546,1,4552,27664,0,27664,2.0,1
201404818,20141591,36,3,SAN BERNARDINO,2014,2014-11-04,Colton Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,2,Rodriguez,Juan,Career Transition Specialist,N,2,3,3263,0,13683,13683,0.2384710955199883,2,1591,3.0,0,0,201401520,201404545,1,3306,27664,0,27664,3.0,2
201404819,20141592,36,3,SAN BERNARDINO,2014,2014-11-04,Colton Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,3,Short,1,Taylor,Kent,Superintendent of Schools,N,2,3,4468,0,10857,10857,0.41153173068066684,1,1592,1.0,1,0,201401521,201404547,1,4525,21958,0,21958,1.0,1
201404820,20141592,36,3,SAN BERNARDINO,2014,2014-11-04,Colton Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,3,Short,1,Sandoval,Francine,Clinical Social Worker,N,2,3,4251,0,10857,10857,0.39154462558717884,2,1592,2.0,1,0,201401521,201404548,1,4286,21958,0,21958,2.0,2
201404821,20141592,36,3,SAN BERNARDINO,2014,2014-11-04,Colton Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,3,Short,1,Araiza,Jennifer,Executive Director,N,2,3,2138,0,10857,10857,0.19692364373215437,2,1592,3.0,0,0,201401521,201404549,1,2168,21958,0,21958,3.0,2
201404822,20141593,36,3,SAN BERNARDINO,2014,2014-11-04,Cucamonga Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Strong Reed,Yolanda,"Governing Board Member, Cucamonga School District",Y,1,6,1181,0,4948,4948,0.23868229587712209,1,1593,1.0,0,0,201401572,201404743,0,1181,4948,0,4948,1.0,1
201404823,20141593,36,3,SAN BERNARDINO,2014,2014-11-04,Cucamonga Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Hendison,Laura,Incumbent,Y,1,6,922,0,4948,4948,0.18633791430881164,1,1593,2.0,0,0,201401572,201404744,0,922,4948,0,4948,2.0,1
201404824,20141593,36,3,SAN BERNARDINO,2014,2014-11-04,Cucamonga Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Cowles,Henry J.,Public School Educator,N,2,6,909,0,4948,4948,0.18371059013742927,1,1593,3.0,0,0,201401572,201404745,0,909,4948,0,4948,3.0,1
201404825,20141593,36,3,SAN BERNARDINO,2014,2014-11-04,Cucamonga Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Farooqi,Naseem,Businessman/Children's Advocate,N,2,6,846,0,4948,4948,0.1709781729991916,2,1593,4.0,0,0,201401572,201404746,0,846,4948,0,4948,4.0,2
201404826,20141593,36,3,SAN BERNARDINO,2014,2014-11-04,Cucamonga Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Kelly,Michael E.,Business Consultant,N,2,6,546,0,4948,4948,0.11034761519805983,2,1593,5.0,0,0,201401572,201404747,0,546,4948,0,4948,5.0,2
201404827,20141593,36,3,SAN BERNARDINO,2014,2014-11-04,Cucamonga Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Rangel,Ysrael D.,Independent Contractor/Student,N,2,6,544,0,4948,4948,0.10994341147938562,2,1593,6.0,0,0,201401572,201404748,0,544,4948,0,4948,6.0,2
201404828,20141594,36,3,SAN BERNARDINO,2014,2014-11-04,Etiwanda Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Solorio,Cecilia,"Member, Board of Trustees Etiwanda School District",Y,1,6,6042,0,26799,26799,0.22545617373782606,1,1594,1.0,0,0,201401573,201404749,0,6042,26799,0,26799,1.0,1
201404829,20141594,36,3,SAN BERNARDINO,2014,2014-11-04,Etiwanda Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Taylor,Mondi M.,"Governing Board Member, Etiwanda School District",Y,1,6,5460,0,26799,26799,0.2037389454830404,1,1594,2.0,0,0,201401573,201404750,0,5460,26799,0,26799,2.0,1
201404830,20141594,36,3,SAN BERNARDINO,2014,2014-11-04,Etiwanda Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Cadman,Brynna,"Governing Board Member, Etiwanda School District",Y,1,6,5335,0,26799,26799,0.1990745923355349,1,1594,3.0,0,0,201401573,201404751,0,5335,26799,0,26799,3.0,1
201404831,20141594,36,3,SAN BERNARDINO,2014,2014-11-04,Etiwanda Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Garcia,Robert,Teacher,N,2,6,3878,0,26799,26799,0.14470689204821074,2,1594,4.0,0,0,201401573,201404752,0,3878,26799,0,26799,4.0,2
201404832,20141594,36,3,SAN BERNARDINO,2014,2014-11-04,Etiwanda Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Evans,Chad J.,Retired Marine/Father,N,2,6,3756,0,26799,26799,0.1401544833762454,2,1594,5.0,0,0,201401573,201404753,0,3756,26799,0,26799,5.0,2
201404833,20141594,36,3,SAN BERNARDINO,2014,2014-11-04,Etiwanda Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Georgiou,Taline,Adjunct Professor,N,2,6,2328,0,26799,26799,0.0868689130191425,2,1594,6.0,0,0,201401573,201404754,0,2328,26799,0,26799,6.0,2
201404834,20141595,36,3,SAN BERNARDINO,2014,2014-11-04,Fontana Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Slowik,Matt,College Access Coordinator,N,2,8,5443,0,29079,29079,0.18717975171085663,1,1595,1.0,0,0,201401574,201404755,0,5443,29079,0,29079,1.0,1
201404835,20141595,36,3,SAN BERNARDINO,2014,2014-11-04,Fontana Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Armendarez,Jesse,Father/Small Businessman,N,2,8,4730,0,29079,29079,0.1626603390763094,1,1595,2.0,0,0,201401574,201404756,0,4730,29079,0,29079,2.0,1
201404836,20141595,36,3,SAN BERNARDINO,2014,2014-11-04,Fontana Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Sandoval,Mary B.,Academic Programs Administrator,N,2,8,4643,0,29079,29079,0.1596684892878022,1,1595,3.0,0,0,201401574,201404757,0,4643,29079,0,29079,3.0,1
201404837,20141595,36,3,SAN BERNARDINO,2014,2014-11-04,Fontana Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,O'Brien,Shannon,Incumbent,Y,1,8,4371,0,29079,29079,0.15031466006396368,2,1595,4.0,0,0,201401574,201404758,0,4371,29079,0,29079,4.0,2
201404838,20141595,36,3,SAN BERNARDINO,2014,2014-11-04,Fontana Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Blackmon-Balogun,Ayanna,Educator/Board Member,Y,1,8,3963,0,29079,29079,0.13628391622820593,2,1595,5.0,0,0,201401574,201404759,0,3963,29079,0,29079,5.0,2
201404839,20141595,36,3,SAN BERNARDINO,2014,2014-11-04,Fontana Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Enriquez,Socorro,Mother,N,2,8,2818,0,29079,29079,0.09690842188520926,2,1595,6.0,0,0,201401574,201404760,0,2818,29079,0,29079,6.0,2
201404840,20141595,36,3,SAN BERNARDINO,2014,2014-11-04,Fontana Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Gongora,Kareem,Community Program Specialist,N,2,8,1780,0,29079,29079,0.06121255889129613,2,1595,7.0,0,0,201401574,201404761,0,1780,29079,0,29079,7.0,2
