RecordID,RaceID,CO,JUR,CNTYNAME,YEAR,DATE,PLACE,CSD,OFFICE,RECODE_OFFICE,RECODE_OFFNAME,AREA,TERM,VOTE#,LAST,FIRST,BALDESIG,INC,NUM_INC,CAND#,VOTES,WRITEIN,SUMVOTES,TOTVOTES,PERCENT,ELECTED,RACEID,RVOTES,RUNOFF,CHECKRUNOFF,Multi_RaceID,Multi_CandID,Multi_CO,Indivtotal_votes,Multitotal_votes,Total_writein,Newtotvotes,Rindivto,Newelected
201301298,201300332,19,3,LOS ANGELES,2013,2013-11-05,Lancaster Elementary,0,School Board Member,3,School Board Member,,Full,3,Rosario,John Michael,Sale Representative,N,2,6,850,0,11759,11759,0.07228505825325282,2,332,6.0,0,0,201300331,201301293,0,850,11759,0,11759,6.0,2
201301299,201300333,19,3,LOS ANGELES,2013,2013-11-05,Las Virgenes Unified,0,School Board Member,3,School Board Member,,Full,3,Stein,Lesli,Incumbent,Y,1,5,3236,0,3236,3236,1.0,1,333,1.0,0,0,201300332,201301294,0,3236,3236,0,3236,1.0,1
201301300,201300333,19,3,LOS ANGELES,2013,2013-11-05,Las Virgenes Unified,0,School Board Member,3,School Board Member,,Full,3,Cutbill,Angela,Community Volunteer,N,2,5,2884,0,9577,9577,0.30113814346872714,1,334,1.0,0,0,201300332,201301295,0,2884,9577,0,9577,1.0,1
201301301,201300333,19,3,LOS ANGELES,2013,2013-11-05,Las Virgenes Unified,0,School Board Member,3,School Board Member,,Full,3,Ammon,Mary Jo,Library Clerk,N,2,5,2330,0,9577,9577,0.24329121854442937,1,334,2.0,0,0,201300332,201301296,0,2330,9577,0,9577,2.0,1
201301302,201300333,19,3,LOS ANGELES,2013,2013-11-05,Las Virgenes Unified,0,School Board Member,3,School Board Member,,Full,3,Lawrence,Dallas,Teacher/Father/Businessman,N,2,5,2195,0,9577,9577,0.22919494622533151,1,334,3.0,0,0,201300332,201301297,0,2195,9577,0,9577,3.0,1
201301303,201300333,19,3,LOS ANGELES,2013,2013-11-05,Las Virgenes Unified,0,School Board Member,3,School Board Member,,Full,3,Pearl,Ray,Nonprofit Executive Director,N,2,5,2168,0,9577,9577,0.22637569176151195,2,334,4.0,0,0,201300332,201301298,0,2168,9577,0,9577,4.0,2
201301304,201300334,19,3,LOS ANGELES,2013,2013-11-05,Lennox Elementary,0,School Board Member,3,School Board Member,,Full,3,Hernandez Jr.,Sergio,Teacher/School Administrator,N,2,7,443,0,2040,2040,0.21715686274509804,1,335,1.0,0,0,201300333,201301299,0,443,2040,0,2040,1.0,1
201301305,201300334,19,3,LOS ANGELES,2013,2013-11-05,Lennox Elementary,0,School Board Member,3,School Board Member,,Full,3,Thomas Allen,Shannon,Parent,N,2,7,377,0,2040,2040,0.18480392156862746,1,335,2.0,0,0,201300333,201301300,0,377,2040,0,2040,2.0,1
201301306,201300334,19,3,LOS ANGELES,2013,2013-11-05,Lennox Elementary,0,School Board Member,3,School Board Member,,Full,3,Navarro,Juan Pablo,Governing Board Member,Y,1,7,353,0,2040,2040,0.1730392156862745,1,335,3.0,0,0,201300333,201301301,0,353,2040,0,2040,3.0,1
201301307,201300334,19,3,LOS ANGELES,2013,2013-11-05,Lennox Elementary,0,School Board Member,3,School Board Member,,Full,3,Cruz,Marisol,Child Counselor,Y,1,7,316,0,2040,2040,0.15490196078431373,2,335,4.0,0,0,201300333,201301302,0,316,2040,0,2040,4.0,2
201301308,201300334,19,3,LOS ANGELES,2013,2013-11-05,Lennox Elementary,0,School Board Member,3,School Board Member,,Full,3,Saldana,Sonia,Incumbent,Y,1,7,257,0,2040,2040,0.12598039215686274,2,335,5.0,0,0,201300333,201301303,0,257,2040,0,2040,5.0,2
201301309,201300334,19,3,LOS ANGELES,2013,2013-11-05,Lennox Elementary,0,School Board Member,3,School Board Member,,Full,3,Hernandez,Martin,No Ballot Designation,N,2,7,172,0,2040,2040,0.08431372549019608,2,335,6.0,0,0,201300333,201301304,0,172,2040,0,2040,6.0,2
201301310,201300334,19,3,LOS ANGELES,2013,2013-11-05,Lennox Elementary,0,School Board Member,3,School Board Member,,Full,3,Blanco,Manuel,Community Organizer,N,2,7,122,0,2040,2040,0.05980392156862745,2,335,7.0,0,0,201300333,201301305,0,122,2040,0,2040,7.0,2
201301311,201300335,19,3,LOS ANGELES,2013,2013-11-05,Little Lake City Elementary,0,School Board Member,3,School Board Member,,Full,2,Zamora,Hilda,"Governing Board Member, Little Lake City
School District",Y,1,3,1458,0,3584,3584,0.4068080357142857,1,336,1.0,0,0,201300334,201301306,0,1458,3584,0,3584,1.0,1
201301312,201300335,19,3,LOS ANGELES,2013,2013-11-05,Little Lake City Elementary,0,School Board Member,3,School Board Member,,Full,2,Buchanan,George,Governing Board Member,Y,1,3,1067,0,3584,3584,0.29771205357142855,1,336,2.0,0,0,201300334,201301307,0,1067,3584,0,3584,2.0,1
201301313,201300335,19,3,LOS ANGELES,2013,2013-11-05,Little Lake City Elementary,0,School Board Member,3,School Board Member,,Full,2,Sandoval,Dora,Student/Parent,N,2,3,1059,0,3584,3584,0.2954799107142857,2,336,3.0,0,0,201300334,201301308,0,1059,3584,0,3584,3.0,2
201301314,201300336,19,3,LOS ANGELES,2013,2013-11-05,Lynwood Unified,0,School Board Member,3,School Board Member,,Full,2,Renteria,Alama-Delia,Teacher,N,2,6,1164,0,4973,4973,0.23406394530464508,1,337,1.0,0,0,201300335,201301309,0,1164,4973,0,4973,1.0,1
201301315,201300336,19,3,LOS ANGELES,2013,2013-11-05,Lynwood Unified,0,School Board Member,3,School Board Member,,Full,2,Morales,Alfonso,Attorney/Board Member,Y,1,6,1016,0,4973,4973,0.20430323748240498,1,337,2.0,0,0,201300335,201301310,0,1016,4973,0,4973,2.0,1
201301316,201300336,19,3,LOS ANGELES,2013,2013-11-05,Lynwood Unified,0,School Board Member,3,School Board Member,,Full,2,George,Linda,Retired Teacher,N,2,6,967,0,4973,4973,0.19445003016287954,2,337,3.0,0,0,201300335,201301311,0,967,4973,0,4973,3.0,2
201301317,201300336,19,3,LOS ANGELES,2013,2013-11-05,Lynwood Unified,0,School Board Member,3,School Board Member,,Full,2,Ramos,Arturo,Business Professional/Parent,N,2,6,926,0,4973,4973,0.1862055097526644,2,337,4.0,0,0,201300335,201301312,0,926,4973,0,4973,4.0,2
201301318,201300336,19,3,LOS ANGELES,2013,2013-11-05,Lynwood Unified,0,School Board Member,3,School Board Member,,Full,2,Jacinto,Edwin,Realtor/Businessman/Parent,N,2,6,685,0,4973,4973,0.13774381660969234,2,337,5.0,0,0,201300335,201301313,0,685,4973,0,4973,5.0,2
201301319,201300336,19,3,LOS ANGELES,2013,2013-11-05,Lynwood Unified,0,School Board Member,3,School Board Member,,Full,2,Becerra,"Alejandra ""Aly""",Anthropologist,N,2,6,215,0,4973,4973,0.04323346068771365,2,337,6.0,0,0,201300335,201301314,0,215,4973,0,4973,6.0,2
201301320,201300337,19,3,LOS ANGELES,2013,2013-11-05,Manhattan Beach Unified,0,School Board Member,3,School Board Member,,Full,3,Rosenberg,Ellen,Incumbent,Y,1,4,3391,0,11344,11344,0.29892454160789844,1,338,1.0,0,0,201300336,201301315,0,3391,11344,0,11344,1.0,1
201301321,201300337,19,3,LOS ANGELES,2013,2013-11-05,Manhattan Beach Unified,0,School Board Member,3,School Board Member,,Full,3,Cochran,Jennifer,Community Volunteer,N,2,4,3062,0,11344,11344,0.26992242595204513,1,338,2.0,0,0,201300336,201301316,0,3062,11344,0,11344,2.0,1
201301322,201300337,19,3,LOS ANGELES,2013,2013-11-05,Manhattan Beach Unified,0,School Board Member,3,School Board Member,,Full,3,Cronin-Hurst,Christine,Retired Financial Analyst,N,2,4,2643,0,11344,11344,0.23298660084626235,1,338,3.0,0,0,201300336,201301317,0,2643,11344,0,11344,3.0,1
201301323,201300337,19,3,LOS ANGELES,2013,2013-11-05,Manhattan Beach Unified,0,School Board Member,3,School Board Member,,Full,3,Paralusz,Kathleen,Planning Commissioner/Attorney,N,2,4,2248,0,11344,11344,0.19816643159379407,2,338,4.0,0,0,201300336,201301318,0,2248,11344,0,11344,4.0,2
201301324,201300338,19,3,LOS ANGELES,2013,2013-11-05,Monrovia Unified,0,School Board Member,3,School Board Member,,Full,2,Williams,Terrence,Parent/Local Businessowner,N,2,4,1313,0,3832,3832,0.34264091858037576,1,339,1.0,0,0,201300337,201301319,0,1313,3832,0,3832,1.0,1
201301325,201300338,19,3,LOS ANGELES,2013,2013-11-05,Monrovia Unified,0,School Board Member,3,School Board Member,,Full,2,Zucco,Alexandra,Incumbent,Y,1,4,1071,0,3832,3832,0.2794885177453027,1,339,2.0,0,0,201300337,201301320,0,1071,3832,0,3832,2.0,1
201301326,201300338,19,3,LOS ANGELES,2013,2013-11-05,Monrovia Unified,0,School Board Member,3,School Board Member,,Full,2,Yuille,Ruhiyyih,Speech Pathologist/Teacher,N,2,4,875,0,3832,3832,0.22834029227557412,2,339,3.0,0,0,201300337,201301321,0,875,3832,0,3832,3.0,2
201301327,201300338,19,3,LOS ANGELES,2013,2013-11-05,Monrovia Unified,0,School Board Member,3,School Board Member,,Full,2,Pomrehn,Scott,Parent,N,2,4,573,0,3832,3832,0.1495302713987474,2,339,4.0,0,0,201300337,201301322,0,573,3832,0,3832,4.0,2
201301328,201300339,19,3,LOS ANGELES,2013,2013-11-05,Montebello Unified,0,School Board Member,3,School Board Member,,Full,3,Chacon,Hector,School Board Member,Y,1,6,4440,0,19004,19004,0.23363502420543045,1,340,1.0,0,0,201300338,201301323,0,4440,19004,0,19004,1.0,1
201301329,201300339,19,3,LOS ANGELES,2013,2013-11-05,Montebello Unified,0,School Board Member,3,School Board Member,,Full,3,Cardenas,Benjamin,Appointed School Boardmember,N,2,6,4305,0,19004,19004,0.22653125657756262,1,340,2.0,0,0,201300338,201301324,0,4305,19004,0,19004,2.0,1
201301330,201300339,19,3,LOS ANGELES,2013,2013-11-05,Montebello Unified,0,School Board Member,3,School Board Member,,Full,3,Cupchoy,Lani,Community Educator/Historian,N,2,6,3717,0,19004,19004,0.19559040202062725,1,340,3.0,0,0,201300338,201301325,0,3717,19004,0,19004,3.0,1
201301331,201300339,19,3,LOS ANGELES,2013,2013-11-05,Montebello Unified,0,School Board Member,3,School Board Member,,Full,3,Guzman,Gerri,Governing Board Member,Y,1,6,3635,0,19004,19004,0.19127552094295938,2,340,4.0,0,0,201300338,201301326,0,3635,19004,0,19004,4.0,2
201301332,201300339,19,3,LOS ANGELES,2013,2013-11-05,Montebello Unified,0,School Board Member,3,School Board Member,,Full,3,Saucillo-Valencia,Sonia,Domestic Engineer,N,2,6,1642,0,19004,19004,0.08640286255525152,2,340,5.0,0,0,201300338,201301327,0,1642,19004,0,19004,5.0,2
201301333,201300339,19,3,LOS ANGELES,2013,2013-11-05,Montebello Unified,0,School Board Member,3,School Board Member,,Full,3,Morales,Frank,Retired Electrician,N,2,6,1265,0,19004,19004,0.06656493369816881,2,340,6.0,0,0,201300338,201301328,0,1265,19004,0,19004,6.0,2
201301334,201300340,19,3,LOS ANGELES,2013,2013-11-05,Montebello Unified,0,School Board Member,3,School Board Member,,Short,1,Cisneros,Edgar,County Supervisor's Deputy,N,2,3,3614,0,7815,7815,0.4624440179142674,1,341,1.0,1,0,201300339,201301329,0,3614,7815,0,7815,1.0,1
201301335,201300340,19,3,LOS ANGELES,2013,2013-11-05,Montebello Unified,0,School Board Member,3,School Board Member,,Short,1,Montoya,Paul,"Appointed Governing Board Member, Montebello Unified School District
Montebello Unified School District",N,2,3,3137,0,7815,7815,0.40140754958413305,2,341,2.0,0,0,201300339,201301330,0,3137,7815,0,7815,2.0,2
201301336,201300340,19,3,LOS ANGELES,2013,2013-11-05,Montebello Unified,0,School Board Member,3,School Board Member,,Short,1,Salgado,C.J.,Physicist/Manager/Recruiter,N,2,3,1064,0,7815,7815,0.1361484325015995,2,341,3.0,0,0,201300339,201301331,0,1064,7815,0,7815,3.0,2
201301337,201300341,19,3,LOS ANGELES,2013,2013-11-05,Mountain View Elementary,0,School Board Member,3,School Board Member,,Full,3,Gonzalez,Ana,Project Analyst,N,2,6,749,0,3871,3871,0.19349005424954793,1,342,1.0,0,0,201300340,201301332,0,749,3871,0,3871,1.0,1
201301338,201300341,19,3,LOS ANGELES,2013,2013-11-05,Mountain View Elementary,0,School Board Member,3,School Board Member,,Full,3,Carranza,Adam,Community Research/Boardmember,Y,1,6,738,0,3871,3871,0.19064841126323948,1,342,2.0,0,0,201300340,201301333,0,738,3871,0,3871,2.0,1
201301339,201300341,19,3,LOS ANGELES,2013,2013-11-05,Mountain View Elementary,0,School Board Member,3,School Board Member,,Full,3,Sifuentes,Veronica,Childcare Services,N,2,6,687,0,3871,3871,0.17747352105399122,1,342,3.0,0,0,201300340,201301334,0,687,3871,0,3871,3.0,1
201301340,201300341,19,3,LOS ANGELES,2013,2013-11-05,Mountain View Elementary,0,School Board Member,3,School Board Member,,Full,3,Griffith,Robert,Governing Board Member,Y,1,6,661,0,3871,3871,0.17075691035908033,2,342,4.0,0,0,201300340,201301335,0,661,3871,0,3871,4.0,2
201301341,201300341,19,3,LOS ANGELES,2013,2013-11-05,Mountain View Elementary,0,School Board Member,3,School Board Member,,Full,3,Diaz,Christian,Clinical Social Worker,N,2,6,637,0,3871,3871,0.16455696202531644,2,342,5.0,0,0,201300340,201301336,0,637,3871,0,3871,5.0,2
201301342,201300341,19,3,LOS ANGELES,2013,2013-11-05,Mountain View Elementary,0,School Board Member,3,School Board Member,,Full,3,Somilleda,Alfonso,Parent,N,2,6,399,0,3871,3871,0.10307414104882459,2,342,6.0,0,0,201300340,201301337,0,399,3871,0,3871,6.0,2
201301343,201300342,19,3,LOS ANGELES,2013,2013-11-05,Mt. San Antonio Community College,0,School Board Member,3,School Board Member,3,Full,1,Santos,Laura,Governing Board Member,N,2,2,3105,0,6071,6071,0.5114478669082524,1,343,1.0,0,0,201300341,201301338,0,3105,6071,0,6071,1.0,1
201301344,201300342,19,3,LOS ANGELES,2013,2013-11-05,Mt. San Antonio Community College,0,School Board Member,3,School Board Member,3,Full,1,Garcia,Marlen,City Council Member,N,2,2,2966,0,6071,6071,0.48855213309174766,2,343,2.0,0,0,201300341,201301339,0,2966,6071,0,6071,2.0,2
201301345,201300343,19,3,LOS ANGELES,2013,2013-11-05,Mt. San Antonio Community College,0,School Board Member,3,School Board Member,4,Full,1,Hidalgo,Robert,Educator/School Administrator,N,2,3,2648,0,5505,5505,0.4810172570390554,1,344,1.0,1,0,201300342,201301340,0,2648,5505,0,5505,1.0,1
201301346,201300343,19,3,LOS ANGELES,2013,2013-11-05,Mt. San Antonio Community College,0,School Board Member,3,School Board Member,4,Full,1,Herfert,Steve,West Covina Councilmember,N,2,3,1762,0,5505,5505,0.3200726612170754,2,344,2.0,0,0,201300342,201301341,0,1762,5505,0,5505,2.0,2
201301347,201300343,19,3,LOS ANGELES,2013,2013-11-05,Mt. San Antonio Community College,0,School Board Member,3,School Board Member,4,Full,1,Robinson,"R. William ""Bill""",Environmental Chemist,N,2,3,1095,0,5505,5505,0.1989100817438692,2,344,3.0,0,0,201300342,201301342,0,1095,5505,0,5505,3.0,2
201301348,201300344,19,3,LOS ANGELES,2013,2013-11-05,Newhall Elementary,0,School Board Member,3,School Board Member,,Full,3,Smith,Christy,Governing Board Member,Y,1,4,2129,0,7576,7576,0.28101900739176344,1,345,1.0,0,0,201300343,201301343,0,2129,7576,0,7576,1.0,1
201301349,201300344,19,3,LOS ANGELES,2013,2013-11-05,Newhall Elementary,0,School Board Member,3,School Board Member,,Full,3,Walters,Brian,Governing Board Member,Y,1,4,1915,0,7576,7576,0.2527719112988384,1,345,2.0,0,0,201300343,201301344,0,1915,7576,0,7576,2.0,1
201301350,201300344,19,3,LOS ANGELES,2013,2013-11-05,Newhall Elementary,0,School Board Member,3,School Board Member,,Full,3,"Ellis, Jr.",Philip,Governing Board Member,Y,1,4,1910,0,7576,7576,0.2521119324181626,1,345,3.0,0,0,201300343,201301345,0,1910,7576,0,7576,3.0,1
201301351,201300344,19,3,LOS ANGELES,2013,2013-11-05,Newhall Elementary,0,School Board Member,3,School Board Member,,Full,3,Bull,Sandra,Retired Assistant Principal,N,2,4,1622,0,7576,7576,0.2140971488912355,2,345,4.0,0,0,201300343,201301346,0,1622,7576,0,7576,4.0,2
201301352,201300345,19,3,LOS ANGELES,2013,2013-11-05,Norwalk-La Mirada Unified,0,School Board Member,3,School Board Member,,Full,4,Rios,Margarita,Parent/Governing Boardmember,Y,1,7,2541,0,13509,13509,0.18809682433932934,1,346,1.0,0,0,201300344,201301347,0,2541,13509,0,13509,1.0,1
201301353,201300345,19,3,LOS ANGELES,2013,2013-11-05,Norwalk-La Mirada Unified,0,School Board Member,3,School Board Member,,Full,4,Adams,Darryl,Teacher/Boardmember,Y,1,7,2333,0,13509,13509,0.17269968169368569,1,346,2.0,0,0,201300344,201301348,0,2333,13509,0,13509,2.0,1
201301354,201300345,19,3,LOS ANGELES,2013,2013-11-05,Norwalk-La Mirada Unified,0,School Board Member,3,School Board Member,,Full,4,Reagan,Sean,Government Teacher,N,2,7,2089,0,13509,13509,0.15463764897475757,1,346,3.0,0,0,201300344,201301349,0,2089,13509,0,13509,3.0,1
201301355,201300345,19,3,LOS ANGELES,2013,2013-11-05,Norwalk-La Mirada Unified,0,School Board Member,3,School Board Member,,Full,4,Valencia,Ana,Teacher/Board Member,Y,1,7,1961,0,13509,13509,0.1451624842697461,1,346,4.0,0,0,201300344,201301350,0,1961,13509,0,13509,4.0,1
201301356,201300345,19,3,LOS ANGELES,2013,2013-11-05,Norwalk-La Mirada Unified,0,School Board Member,3,School Board Member,,Full,4,Limon,Salvador,Teacher/Student/Educator,N,2,7,1752,0,13509,13509,0.12969131689984456,2,346,5.0,0,0,201300344,201301351,0,1752,13509,0,13509,5.0,2
201301357,201300345,19,3,LOS ANGELES,2013,2013-11-05,Norwalk-La Mirada Unified,0,School Board Member,3,School Board Member,,Full,4,Hengler,Ed,Incumbent,Y,1,7,1677,0,13509,13509,0.12413946258050189,2,346,6.0,0,0,201300344,201301352,0,1677,13509,0,13509,6.0,2
201301358,201300345,19,3,LOS ANGELES,2013,2013-11-05,Norwalk-La Mirada Unified,0,School Board Member,3,School Board Member,,Full,4,White,Mark,Field Technical Engineer,N,2,7,1156,0,13509,13509,0.08557258124213488,2,346,7.0,0,0,201300344,201301353,0,1156,13509,0,13509,7.0,2
201301359,201300346,19,3,LOS ANGELES,2013,2013-11-05,Palmdale Elementary,0,School Board Member,3,School Board Member,,Full,3,Smith,Nancy,Retired Superintendent,N,2,11,2965,0,17708,17708,0.16743844590015813,1,347,1.0,0,0,201300345,201301354,0,2965,17708,0,17708,1.0,1
201301360,201300346,19,3,LOS ANGELES,2013,2013-11-05,Palmdale Elementary,0,School Board Member,3,School Board Member,,Full,3,Carrillo,Juan,Palmdale City Planner,N,2,11,2900,0,17708,17708,0.1637677885701378,1,347,2.0,0,0,201300345,201301355,0,2900,17708,0,17708,2.0,1
201301361,201300346,19,3,LOS ANGELES,2013,2013-11-05,Palmdale Elementary,0,School Board Member,3,School Board Member,,Full,3,Ricks,Joyce,Retired Teacher,N,2,11,2855,0,17708,17708,0.1612265642647391,1,347,3.0,0,0,201300345,201301356,0,2855,17708,0,17708,3.0,1
201301362,201300346,19,3,LOS ANGELES,2013,2013-11-05,Palmdale Elementary,0,School Board Member,3,School Board Member,,Full,3,Corrales,Sandy,Incumbent,Y,1,11,2348,0,17708,17708,0.13259543709058053,2,347,4.0,0,0,201300345,201301357,0,2348,17708,0,17708,4.0,2
201301363,201300346,19,3,LOS ANGELES,2013,2013-11-05,Palmdale Elementary,0,School Board Member,3,School Board Member,,Full,3,Stanford,Carol,Incumbent,Y,1,11,1796,0,17708,17708,0.10142308561102327,2,347,5.0,0,0,201300345,201301358,0,1796,17708,0,17708,5.0,2
201301364,201300346,19,3,LOS ANGELES,2013,2013-11-05,Palmdale Elementary,0,School Board Member,3,School Board Member,,Full,3,Ferrin,Jeffrey,Incumbent,Y,1,11,1579,0,17708,17708,0.08916873729387848,2,347,6.0,0,0,201300345,201301359,0,1579,17708,0,17708,6.0,2
201301365,201300346,19,3,LOS ANGELES,2013,2013-11-05,Palmdale Elementary,0,School Board Member,3,School Board Member,,Full,3,Moffatt,Jeffrey,Tax Attorney,N,2,11,979,0,17708,17708,0.05528574655522928,2,347,7.0,0,0,201300345,201301360,0,979,17708,0,17708,7.0,2
201301366,201300346,19,3,LOS ANGELES,2013,2013-11-05,Palmdale Elementary,0,School Board Member,3,School Board Member,,Full,3,Wilson,Don,Retail Sales Representative,N,2,11,766,0,17708,17708,0.04325728484300881,2,347,8.0,0,0,201300345,201301361,0,766,17708,0,17708,8.0,2
201301367,201300346,19,3,LOS ANGELES,2013,2013-11-05,Palmdale Elementary,0,School Board Member,3,School Board Member,,Full,3,Markov,David,Education Funding Consultant,N,2,11,651,0,17708,17708,0.03676304495143438,2,347,9.0,0,0,201300345,201301362,0,651,17708,0,17708,9.0,2
201301368,201300346,19,3,LOS ANGELES,2013,2013-11-05,Palmdale Elementary,0,School Board Member,3,School Board Member,,Full,3,Whitaker,Michelle,Recreation Services Manager,N,2,11,563,0,17708,17708,0.03179353964309917,2,347,10.0,0,0,201300345,201301363,0,563,17708,0,17708,10.0,2
201301369,201300346,19,3,LOS ANGELES,2013,2013-11-05,Palmdale Elementary,0,School Board Member,3,School Board Member,,Full,3,Fournier,Stacy,Real Estate Agent,N,2,11,306,0,17708,17708,0.01728032527671109,2,347,11.0,0,0,201300345,201301364,0,306,17708,0,17708,11.0,2
201301370,201300347,19,3,LOS ANGELES,2013,2013-11-05,Pasadena Area Community College,0,School Board Member,3,School Board Member,1,Full,1,Selvidge,Ross,Economist/College Educator,N,2,3,2881,0,6408,6408,0.44959425717852686,1,348,1.0,1,0,201300346,201301365,0,2881,6408,0,6408,1.0,1
201301371,201300347,19,3,LOS ANGELES,2013,2013-11-05,Pasadena Area Community College,0,School Board Member,3,School Board Member,1,Full,1,Philibosian,Dianne,University Professor/Administrator,N,2,3,2727,0,6408,6408,0.425561797752809,2,348,2.0,0,0,201300346,201301366,0,2727,6408,0,6408,2.0,2
201301372,201300347,19,3,LOS ANGELES,2013,2013-11-05,Pasadena Area Community College,0,School Board Member,3,School Board Member,1,Full,1,Keledjian,Alexander,Community Volunteer,N,2,3,800,0,6408,6408,0.12484394506866417,2,348,3.0,0,0,201300346,201301367,0,800,6408,0,6408,3.0,2
201301373,201300348,19,3,LOS ANGELES,2013,2013-11-05,Pomona Unified,0,School Board Member,3,School Board Member,,Full,3,Perlman,Roberta,Boardmember/Optometrist/Educator,Y,1,4,3691,0,10974,10974,0.336340441042464,1,349,1.0,0,0,201300347,201301368,0,3691,10974,0,10974,1.0,1
201301374,201300348,19,3,LOS ANGELES,2013,2013-11-05,Pomona Unified,0,School Board Member,3,School Board Member,,Full,3,Konigar Macklin,Adrienne,School Board Member,Y,1,4,3104,0,10974,10974,0.28285037361035176,1,349,2.0,0,0,201300347,201301369,0,3104,10974,0,10974,2.0,1
201301375,201300348,19,3,LOS ANGELES,2013,2013-11-05,Pomona Unified,0,School Board Member,3,School Board Member,,Full,3,Wong,Andrew,"Governing Board Member, Pomona Unified School District
School District",Y,1,4,2972,0,10974,10974,0.27082194277382904,1,349,3.0,0,0,201300347,201301370,0,2972,10974,0,10974,3.0,1
201301376,201300348,19,3,LOS ANGELES,2013,2013-11-05,Pomona Unified,0,School Board Member,3,School Board Member,,Full,3,Mendoza,John,No Ballot Designation,N,2,4,1207,0,10974,10974,0.10998724257335521,2,349,4.0,0,0,201300347,201301371,0,1207,10974,0,10974,4.0,2
201301377,201300349,19,3,LOS ANGELES,2013,2013-11-05,Rio Hondo Community College,0,School Board Member,3,School Board Member,3,Full,1,Pacheco,Mary Ann,Retired College Professor,N,2,2,1885,0,3216,3216,0.5861318407960199,1,350,1.0,0,0,201300348,201301372,0,1885,3216,0,3216,1.0,1
201301378,201300349,19,3,LOS ANGELES,2013,2013-11-05,Rio Hondo Community College,0,School Board Member,3,School Board Member,3,Full,1,Alvarez,Jaime,College Professor,N,2,2,1331,0,3216,3216,0.4138681592039801,2,350,2.0,0,0,201300348,201301373,0,1331,3216,0,3216,2.0,2
201301379,201300350,19,3,LOS ANGELES,2013,2013-11-05,Rowland Unified,0,School Board Member,3,School Board Member,,Full,3,Pride,Angelena Marie,Educator,N,2,7,2462,0,11767,11767,0.20922920030594033,1,351,1.0,0,0,201300349,201301374,1,2468,23578,0,23578,1.0,1
201301555,201300395,30,3,ORANGE,2013,2013-11-05,Rowland Unified,0,School Board Member,3,School Board Member,,Full,3,Pride,Angelena Marie,Educator,N,2,7,6,0,22,22,0.2727272727272727,1,396,1.0,0,0,201300349,201301374,1,2468,23578,0,23578,1.0,1
201301380,201300350,19,3,LOS ANGELES,2013,2013-11-05,Rowland Unified,0,School Board Member,3,School Board Member,,Full,3,Ebenkamp,Lynne,Retired Healthcare Professional,N,2,7,2277,0,11767,11767,0.1935072660831138,1,351,2.0,0,0,201300349,201301375,1,2281,23578,0,23578,2.0,1
201301556,201300395,30,3,ORANGE,2013,2013-11-05,Rowland Unified,0,School Board Member,3,School Board Member,,Full,3,Ebenkamp,Lynne,Retired Healthcare Professional,N,2,7,4,0,22,22,0.18181818181818182,2,396,4.0,0,0,201300349,201301375,1,2281,23578,0,23578,2.0,1
201301381,201300350,19,3,LOS ANGELES,2013,2013-11-05,Rowland Unified,0,School Board Member,3,School Board Member,,Full,3,Chen,Cary C.,"Governing Board Member, Rowland USD",Y,1,7,1781,0,11767,11767,0.15135548568029233,1,351,3.0,0,0,201300349,201301376,1,1783,23578,0,23578,3.0,1
201301557,201300395,30,3,ORANGE,2013,2013-11-05,Rowland Unified,0,School Board Member,3,School Board Member,,Full,3,Chen,Cary C.,"Governing Board Member, Rowland USD",Y,1,7,2,0,22,22,0.09090909090909091,2,396,5.0,0,0,201300349,201301376,1,1783,23578,0,23578,3.0,1
201301382,201300350,19,3,LOS ANGELES,2013,2013-11-05,Rowland Unified,0,School Board Member,3,School Board Member,,Full,3,Ma,Anne,Artist/Teacher/Businesswoman,N,2,7,1688,0,11767,11767,0.14345202685476333,2,351,4.0,0,0,201300349,201301377,1,1688,23578,0,23578,4.0,2
201301558,201300395,30,3,ORANGE,2013,2013-11-05,Rowland Unified,0,School Board Member,3,School Board Member,,Full,3,Ma,Anne,Artist/Teacher/Businesswoman,N,2,7,0,0,22,22,0.0,2,396,6.5,0,0,201300349,201301377,1,1688,23578,0,23578,4.0,2
201301383,201300350,19,3,LOS ANGELES,2013,2013-11-05,Rowland Unified,0,School Board Member,3,School Board Member,,Full,3,Garcia,Gilbert G.,Incumbent,Y,1,7,1553,0,11767,11767,0.1319792640435115,2,351,5.0,0,0,201300349,201301378,1,1558,23578,0,23578,5.0,2
201301559,201300395,30,3,ORANGE,2013,2013-11-05,Rowland Unified,0,School Board Member,3,School Board Member,,Full,3,Garcia,Gilbert G.,Incumbent,Y,1,7,5,0,22,22,0.22727272727272727,1,396,2.5,0,0,201300349,201301378,1,1558,23578,0,23578,5.0,2
201301384,201300350,19,3,LOS ANGELES,2013,2013-11-05,Rowland Unified,0,School Board Member,3,School Board Member,,Full,3,Estrada,Philip R.,Retired Deputy Sheriff,N,2,7,1151,0,11767,11767,0.09781592589445058,2,351,6.0,0,0,201300349,201301379,1,1156,23578,0,23578,6.0,2
201301560,201300395,30,3,ORANGE,2013,2013-11-05,Rowland Unified,0,School Board Member,3,School Board Member,,Full,3,Estrada,Philip R.,Retired Deputy Sheriff,N,2,7,5,0,22,22,0.22727272727272727,1,396,2.5,0,0,201300349,201301379,1,1156,23578,0,23578,6.0,2
