RecordID,RACEID,CO,JUR,CNTYNAME,YEAR,DATE,PLACE,CSD,OFFICE,RECODE_OFFICE,RECODE_OFFNAME,AREA,TERM,VOTE#,LAST,FIRST,BALDESIG,INCUMB,NUM_INC,CAND#,VOTES,WRITEIN,SUMVOTES,TOTVOTES,RVOTES,PERCENT,ELECTED,RUNOFF,CHECKRUNOFF,Multi_RaceID,Multi_CandID,Multi_CO,Indivtotal_votes,Multitotal_votes,Total_writein,Newtotvotes,Rindivto,Newelected
201604940,1536,48,3,SOLANO,2016,2016-11-08,Davis Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Granda,Jose J.,Engineering Professor,N,2,4,5,0,51,51,4.0,0.09803921568627451,2,0,0,201601497,201604811,1,7063,93152,0,93152,4.0,2
201604941,1537,48,3,SOLANO,2016,2016-11-08,Fairfield-Suisun Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,1,Full,1,Smith,Bethany,Youth Employment Coordinator,N,2,3,2624,49,6176,6225,1.0,0.4215261044176707,1,1,0,201601498,201604812,0,2624,6176,49,6225,1.0,1
201604942,1537,48,3,SOLANO,2016,2016-11-08,Fairfield-Suisun Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,1,Full,1,Marks,Spencer,Parent,N,2,3,1940,49,6176,6225,2.0,0.3116465863453815,2,1,0,201601498,201604813,0,1940,6176,49,6225,2.0,2
201604943,1537,48,3,SOLANO,2016,2016-11-08,Fairfield-Suisun Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,1,Full,1,Wright,Mike,Retired Community Supervisor,N,2,3,1612,49,6176,6225,3.0,0.2589558232931727,2,0,0,201601498,201604814,0,1612,6176,49,6225,3.0,2
201604944,1538,48,3,SOLANO,2016,2016-11-08,Fairfield-Suisun Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Gaut,Joan,Educator/Farmer,N,2,2,4913,41,6473,6514,1.0,0.7542216763893154,1,0,0,201601499,201604815,0,4913,6473,41,6514,1.0,1
201604945,1538,48,3,SOLANO,2016,2016-11-08,Fairfield-Suisun Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,"Cockhren, II",Melvin L.,Student,N,2,2,1560,41,6473,6514,2.0,0.2394841879029782,2,0,0,201601499,201604816,0,1560,6473,41,6514,2.0,2
201604946,1539,48,3,SOLANO,2016,2016-11-08,Fairfield-Suisun Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,6,Full,1,Silva,John,Incumbent,Y,1,2,3760,32,7383,7415,1.0,0.50708024275118,1,0,0,201601500,201604817,0,3760,7383,32,7415,1.0,1
201604947,1539,48,3,SOLANO,2016,2016-11-08,Fairfield-Suisun Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,6,Full,1,Petero,Ana,Teacher,N,2,2,3623,32,7383,7415,2.0,0.48860418071476736,2,0,0,201601500,201604818,0,3623,7383,32,7415,2.0,2
201604948,1540,48,3,SOLANO,2016,2016-11-08,Los Rios Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,4,Full,1,Scribner,Ruth,"Board Member, Los Rios Community College District",Y,1,2,11,0,22,22,1.5,0.5,2,0,0,201601317,201604204,1,48018,181815,146,181961,1.0,1
201604949,1540,48,3,SOLANO,2016,2016-11-08,Los Rios Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,4,Full,1,Escamilla-Greenwald,Cecilia,Commissioner/Public Employee,N,2,2,11,0,22,22,1.5,0.5,2,0,0,201601317,201604205,1,10909,181815,146,181961,2.0,2
201604950,1541,48,3,SOLANO,2016,2016-11-08,River Delta Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,1,Full,1,Riley,Marilyn,Incumbent,Y,1,2,2633,20,3983,4003,1.0,0.6577566824881339,1,0,0,201601321,201604216,1,3876,17904,21,17925,1.0,1
201604951,1541,48,3,SOLANO,2016,2016-11-08,River Delta Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,1,Full,1,Coronado,Elvia B.,Loan Operations Manager,N,2,2,1350,20,3983,4003,2.0,0.3372470647014739,2,0,0,201601321,201604217,1,2092,17904,21,17925,2.0,2
201604952,1542,48,3,SOLANO,2016,2016-11-08,River Delta Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Olson,Don,"Governing Board Member, River Delta USD",Y,1,2,2422,20,3905,3925,1.0,0.6170700636942675,1,0,0,201601322,201604218,1,3491,17622,21,17643,1.0,1
201604953,1542,48,3,SOLANO,2016,2016-11-08,River Delta Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Lopez,Donald,Rancher,N,2,2,1483,20,3905,3925,2.0,0.3778343949044586,2,0,0,201601322,201604219,1,2383,17622,21,17643,2.0,2
201604954,1543,48,3,SOLANO,2016,2016-11-08,San Joaquin Delta Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,1,Full,1,Stebbins,C. Jennet,Delta College Trustee,Y,1,3,2127,31,3640,3671,1.0,0.5794061563606646,1,0,0,201601028,201603302,1,105149,1009620,860,1010480,1.0,1
201604955,1543,48,3,SOLANO,2016,2016-11-08,San Joaquin Delta Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,1,Full,1,Duran,Robert L.,College Student,N,2,3,1097,31,3640,3671,2.0,0.298828657041678,2,0,0,201601028,201603303,1,69734,1009620,860,1010480,2.0,2
201604956,1543,48,3,SOLANO,2016,2016-11-08,San Joaquin Delta Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,1,Full,1,Dillion-Melton,Lejames,Caregiver/Sjdc Employee,N,2,3,416,31,3640,3671,3.0,0.11332062108417325,2,0,0,201601028,201603304,1,27041,1009620,860,1010480,3.0,2
201604957,1544,48,3,SOLANO,2016,2016-11-08,San Joaquin Delta Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Huerta,Carlos A.,Educator,N,2,2,1837,35,3572,3607,1.0,0.5092874965345162,1,0,0,201601029,201603305,1,116462,1017005,906,1017911,1.0,1
201604958,1544,48,3,SOLANO,2016,2016-11-08,San Joaquin Delta Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Moreno-Rabago,Claudia Y.,Incumbent,Y,1,2,1735,35,3572,3607,2.0,0.48100914887718327,2,0,0,201601029,201603306,1,86939,1017005,906,1017911,2.0,2
201604959,1545,48,3,SOLANO,2016,2016-11-08,San Joaquin Delta Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,6,Full,1,Brown,Teresa R.,Incumbent,Y,1,2,2688,23,3599,3622,1.0,0.7421314191054665,1,0,0,201601030,201603308,1,133171,1004245,976,1005221,1.0,1
201604960,1545,48,3,SOLANO,2016,2016-11-08,San Joaquin Delta Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,6,Full,1,Lopez,Juan Ensastegui,Realtor/Tax Preparer,N,2,2,911,23,3599,3622,2.0,0.2515184980673661,2,0,0,201601030,201603307,1,67678,1004245,976,1005221,2.0,2
201604961,1546,48,3,SOLANO,2016,2016-11-08,Solano Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,5,Full,1,Voyce,Quinten,Teacher,N,2,3,7472,114,16662,16776,1.0,0.4453981878874583,1,1,0,201601501,201604819,0,7472,16662,114,16776,1.0,1
201604962,1546,48,3,SOLANO,2016,2016-11-08,Solano Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,5,Full,1,Sheeley,Alvina Riley,Educator/Author,N,2,3,5049,114,16662,16776,2.0,0.3009656652360515,2,1,0,201601501,201604820,0,5049,16662,114,16776,2.0,2
201604963,1546,48,3,SOLANO,2016,2016-11-08,Solano Community College,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,5,Full,1,Fickes,Chris,Teacher,N,2,3,4141,114,16662,16776,3.0,0.24684072484501668,2,0,0,201601501,201604821,0,4141,16662,114,16776,3.0,2
201604964,1547,48,3,SOLANO,2016,2016-11-08,Solano County Office of Education,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Sharp,Amy,Children's Advocate,N,2,2,13351,160,24060,24220,1.0,0.5512386457473163,1,0,0,201601502,201604822,0,13351,24060,160,24220,1.0,1
201604965,1547,48,3,SOLANO,2016,2016-11-08,Solano County Office of Education,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,2,Full,1,Silva,Betty,Librarian/Educator,N,2,2,10709,160,24060,24220,2.0,0.4421552436003303,2,0,0,201601502,201604823,0,10709,24060,160,24220,2.0,2
201604966,1548,48,3,SOLANO,2016,2016-11-08,Vallejo City Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Kearney-Brown,Marianne,Educator,N,2,7,17807,196,68768,68964,1.0,0.25820718055797226,1,0,0,201601503,201604824,0,17807,68768,196,68964,1.0,1
201604967,1548,48,3,SOLANO,2016,2016-11-08,Vallejo City Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Lawson,Bob,Retired Teacher,N,2,7,13833,196,68768,68964,2.0,0.20058291282408214,1,0,0,201601503,201604825,0,13833,68768,196,68964,2.0,1
201604968,1548,48,3,SOLANO,2016,2016-11-08,Vallejo City Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Fox,John,Classroom Teacher,N,2,7,12895,196,68768,68964,3.0,0.1869816135954991,2,0,0,201601503,201604826,0,12895,68768,196,68964,3.0,2
201604969,1548,48,3,SOLANO,2016,2016-11-08,Vallejo City Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Bowman,Melissa Bandong,Public School Librarian,N,2,7,7821,196,68768,68964,4.0,0.11340699495388898,2,0,0,201601503,201604827,0,7821,68768,196,68964,4.0,2
201604970,1548,48,3,SOLANO,2016,2016-11-08,Vallejo City Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,McCree-Goudeau,Jeanette,Educator/Business Owner,N,2,7,6791,196,68768,68964,5.0,0.09847166637666029,2,0,0,201601503,201604828,0,6791,68768,196,68964,5.0,2
201604971,1548,48,3,SOLANO,2016,2016-11-08,Vallejo City Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,O'Hara,Chidale,Small Business Owner,N,2,7,5678,196,68768,68964,6.0,0.08233281132184908,2,0,0,201601503,201604829,0,5678,68768,196,68964,6.0,2
201604972,1548,48,3,SOLANO,2016,2016-11-08,Vallejo City Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Burton,Sue,Community Volunteer,N,2,7,3943,196,68768,68964,7.0,0.05717475784467258,2,0,0,201601503,201604830,0,3943,68768,196,68964,7.0,2
201604973,1549,48,3,SOLANO,2016,2016-11-08,Vallejo City Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Short,1,Cayangyang,Ruscal,School Board Vice President,Y,1,2,22039,188,39335,39523,1.0,0.5576246742403158,1,0,0,201601504,201604831,0,22039,39335,188,39523,1.0,1
201604974,1549,48,3,SOLANO,2016,2016-11-08,Vallejo City Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Short,1,Wilson,Hazel A.,Retired Audit Manager,N,2,2,17296,188,39335,39523,2.0,0.4376186018267844,2,0,0,201601504,201604832,0,17296,39335,188,39523,2.0,2
201604975,1550,49,3,SONOMA,2016,2016-11-08,Bellevue Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Bruce,Joy,Retired School Employee,N,2,5,1990,0,8987,8987,1.0,0.22143095582508068,1,0,0,201601505,201604833,0,1990,8987,0,8987,1.0,1
201604976,1550,49,3,SONOMA,2016,2016-11-08,Bellevue Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Walker,Adele,Classified Employee/Parent,N,2,5,1979,0,8987,8987,2.0,0.22020696561700234,1,0,0,201601505,201604834,0,1979,8987,0,8987,2.0,1
201604977,1550,49,3,SONOMA,2016,2016-11-08,Bellevue Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Ortega,Santiago F.,Parent/Local Merchandiser,N,2,5,1943,0,8987,8987,3.0,0.21620117948147324,2,0,0,201601505,201604835,0,1943,8987,0,8987,3.0,2
201604978,1550,49,3,SONOMA,2016,2016-11-08,Bellevue Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Kennedy,Yvonne L.,Incumbent,Y,1,5,1852,0,8987,8987,4.0,0.20607544230555247,2,0,0,201601505,201604836,0,1852,8987,0,8987,4.0,2
201604979,1550,49,3,SONOMA,2016,2016-11-08,Bellevue Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Ligon,Sharon,Incumbent,Y,1,5,1223,0,8987,8987,5.0,0.1360854567708913,2,0,0,201601505,201604837,0,1223,8987,0,8987,5.0,2
201604980,1551,49,3,SONOMA,2016,2016-11-08,Calistoga Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Elkeshen,Julie,Incumbent,Y,1,5,135,0,539,539,1.0,0.2504638218923933,1,0,0,201601210,201603890,1,1204,11036,0,11036,1.0,1
201604981,1551,49,3,SONOMA,2016,2016-11-08,Calistoga Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Hunt,Martin E.,Incumbent,Y,1,5,122,0,539,539,2.0,0.22634508348794063,1,0,0,201601210,201603892,1,1098,11036,0,11036,4.0,2
201604982,1551,49,3,SONOMA,2016,2016-11-08,Calistoga Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Galindo,Mark,Community Volunteer,N,2,5,106,0,539,539,3.0,0.19666048237476808,1,0,0,201601210,201603891,1,1121,11036,0,11036,3.0,1
201604983,1551,49,3,SONOMA,2016,2016-11-08,Calistoga Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Fennen,Brian C.,Project Manager,N,2,5,89,0,539,539,4.0,0.16512059369202226,2,0,0,201601210,201603893,1,894,11036,0,11036,5.0,2
201604984,1551,49,3,SONOMA,2016,2016-11-08,Calistoga Joint Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Reid,Matthew,Winemaker,N,2,5,87,0,539,539,5.0,0.1614100185528757,2,0,0,201601210,201603889,1,1201,11036,0,11036,2.0,1
201604985,1552,49,3,SONOMA,2016,2016-11-08,Cloverdale Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Addison,Preston W.,Business Owner,N,2,6,2562,0,10978,10978,1.0,0.23337584259427946,1,0,0,201601506,201604838,0,2562,10978,0,10978,1.0,1
201604986,1552,49,3,SONOMA,2016,2016-11-08,Cloverdale Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Higgenbotham,Eric,Customer Service Director,N,2,6,2200,0,10978,10978,2.0,0.20040080160320642,1,0,0,201601506,201604839,0,2200,10978,0,10978,2.0,1
201604987,1552,49,3,SONOMA,2016,2016-11-08,Cloverdale Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Peters,Cecile F.,Retired IT Manager,N,2,6,2009,0,10978,10978,3.0,0.18300236837310985,1,0,0,201601506,201604840,0,2009,10978,0,10978,3.0,1
201604988,1552,49,3,SONOMA,2016,2016-11-08,Cloverdale Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,MacDonald,Dianna,Incumbent,Y,1,6,1516,0,10978,10978,4.5,0.1380943705593004,2,0,0,201601506,201604841,0,1516,10978,0,10978,4.5,2
201604989,1552,49,3,SONOMA,2016,2016-11-08,Cloverdale Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Scalabrini,Karen,Incumbent,Y,1,6,1516,0,10978,10978,4.5,0.1380943705593004,2,0,0,201601506,201604842,0,1516,10978,0,10978,4.5,2
201604990,1552,49,3,SONOMA,2016,2016-11-08,Cloverdale Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Hegarty,Vickie,Incumbent,Y,1,6,1175,0,10978,10978,6.0,0.10703224631080342,2,0,0,201601506,201604843,0,1175,10978,0,10978,6.0,2
201604991,1553,49,3,SONOMA,2016,2016-11-08,Cotati-Rohnert Park Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Nonn,Tim,Educator,N,2,4,9300,0,29763,29763,1.0,0.31246850115915736,1,0,0,201601507,201604844,0,9300,29763,0,29763,1.0,1
201604992,1553,49,3,SONOMA,2016,2016-11-08,Cotati-Rohnert Park Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Wiltermood,Jennifer,Incumbent,Y,1,4,7060,0,29763,29763,2.0,0.23720727077243559,1,0,0,201601507,201604845,0,7060,29763,0,29763,2.0,1
201604993,1553,49,3,SONOMA,2016,2016-11-08,Cotati-Rohnert Park Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Gillies,Chrissa,Parent,N,2,4,6725,0,29763,29763,3.0,0.2259516849779928,2,0,0,201601507,201604846,0,6725,29763,0,29763,3.0,2
201604994,1553,49,3,SONOMA,2016,2016-11-08,Cotati-Rohnert Park Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Adams,Susan H.,"Planning Commissioner, Parent",N,2,4,6678,0,29763,29763,4.0,0.22437254309041427,2,0,0,201601507,201604847,0,6678,29763,0,29763,4.0,2
201604995,1554,49,3,SONOMA,2016,2016-11-08,Forestville Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Nultemeier,Josh,Paramedic/Volunteer Firefighter,N,2,3,1760,0,4670,4670,1.0,0.37687366167023556,1,0,0,201601508,201604848,0,1760,4670,0,4670,1.0,1
201604996,1554,49,3,SONOMA,2016,2016-11-08,Forestville Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Bullard,Jean,Incumbent,Y,1,3,1633,0,4670,4670,2.0,0.349678800856531,1,0,0,201601508,201604849,0,1633,4670,0,4670,2.0,1
201604997,1554,49,3,SONOMA,2016,2016-11-08,Forestville Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Vivian,"Otho ""Jake""",Appointed Incumbent,Y,1,3,1277,0,4670,4670,3.0,0.2734475374732334,2,0,0,201601508,201604850,0,1277,4670,0,4670,3.0,2
201604998,1555,49,3,SONOMA,2016,2016-11-08,Gravenstein Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Schwartz,Steve,Nonprofit Organization Director,N,2,3,1596,0,3749,3749,1.0,0.425713523606295,1,0,0,201601509,201604851,0,1596,3749,0,3749,1.0,1
201604999,1555,49,3,SONOMA,2016,2016-11-08,Gravenstein Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Beck,Desiree,Incumbent,Y,1,3,1298,0,3749,3749,2.0,0.34622566017604695,1,0,0,201601509,201604852,0,1298,3749,0,3749,2.0,1
201605000,1555,49,3,SONOMA,2016,2016-11-08,Gravenstein Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Appling,Gregory Leon,General Contractor,N,2,3,855,0,3749,3749,3.0,0.22806081621765803,2,0,0,201601509,201604853,0,855,3749,0,3749,3.0,2
201605001,1556,49,3,SONOMA,2016,2016-11-08,Harmony Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Goff,Henry E.,Incumbent,Y,1,3,1146,0,3040,3040,1.0,0.3769736842105263,1,0,0,201601510,201604854,0,1146,3040,0,3040,1.0,1
201605002,1556,49,3,SONOMA,2016,2016-11-08,Harmony Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Lander,Mariah,Graphic Designer/Parent,N,2,3,954,0,3040,3040,2.0,0.3138157894736842,1,0,0,201601510,201604855,0,954,3040,0,3040,2.0,1
201605003,1556,49,3,SONOMA,2016,2016-11-08,Harmony Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Rorick,Eurydice,Appointed Incumbent,Y,1,3,940,0,3040,3040,3.0,0.3092105263157895,2,0,0,201601510,201604856,0,940,3040,0,3040,3.0,2
201605004,1557,49,3,SONOMA,2016,2016-11-08,Healdsburg Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Velasquez,Judy,Incumbent,Y,1,7,3323,0,18111,18111,1.0,0.18347965324940643,1,0,0,201601511,201604857,0,3323,18111,0,18111,1.0,1
201605005,1557,49,3,SONOMA,2016,2016-11-08,Healdsburg Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Romo-Flores,Aracely,Parent/Educator/Administrator,N,2,7,3121,0,18111,18111,2.0,0.17232621059024902,1,0,0,201601511,201604858,0,3121,18111,0,18111,2.0,1
201605006,1557,49,3,SONOMA,2016,2016-11-08,Healdsburg Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Kiff,Jami Sue,Educator,N,2,7,3114,0,18111,18111,3.0,0.17193970515156534,1,0,0,201601511,201604859,0,3114,18111,0,18111,3.0,1
201605007,1557,49,3,SONOMA,2016,2016-11-08,Healdsburg Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Beth,Cindy,"Parent, Volunteer",N,2,7,2831,0,18111,18111,4.0,0.15631384241621113,2,0,0,201601511,201604860,0,2831,18111,0,18111,4.0,2
201605008,1557,49,3,SONOMA,2016,2016-11-08,Healdsburg Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Sanderson,Judith,Retired Educator,N,2,7,2418,0,18111,18111,5.0,0.13351002153387445,2,0,0,201601511,201604861,0,2418,18111,0,18111,5.0,2
201605009,1557,49,3,SONOMA,2016,2016-11-08,Healdsburg Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Rackerby,Thomas K.,Certified Public Accountant,N,2,7,1850,0,18111,18111,6.0,0.10214786593782783,2,0,0,201601511,201604862,0,1850,18111,0,18111,6.0,2
201605010,1557,49,3,SONOMA,2016,2016-11-08,Healdsburg Unified,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,3,Novella,Daniel Sebastian,Parent/Electric Lineman,N,2,7,1454,0,18111,18111,7.0,0.08028270112086577,2,0,0,201601511,201604863,0,1454,18111,0,18111,7.0,2
201605011,1558,49,3,SONOMA,2016,2016-11-08,Old Adobe Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Lenz,Jonathan,Public School Educator,N,2,3,6579,0,14997,14997,1.0,0.4386877375475095,1,0,0,201601512,201604864,0,6579,14997,0,14997,1.0,1
201605012,1558,49,3,SONOMA,2016,2016-11-08,Old Adobe Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Burton,Heather,Parent/Systems Analyst,N,2,3,5091,0,14997,14997,2.0,0.33946789357871576,1,0,0,201601512,201604865,0,5091,14997,0,14997,2.0,1
201605013,1558,49,3,SONOMA,2016,2016-11-08,Old Adobe Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Cohoe,Marilyn,Retired,N,2,3,3327,0,14997,14997,3.0,0.22184436887377476,2,0,0,201601512,201604866,0,3327,14997,0,14997,3.0,2
201605014,1559,49,3,SONOMA,2016,2016-11-08,Petaluma Joint Union High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Webster,Ellen,Teacher/Parent,N,2,3,17356,0,47179,47179,1.0,0.36787553784522775,1,0,0,201601184,201603818,1,17419,94720,0,94720,1.0,1
201605015,1559,49,3,SONOMA,2016,2016-11-08,Petaluma Joint Union High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Lynch,Frank,Retired Educator,N,2,3,16800,0,47179,47179,2.0,0.35609063354458553,1,0,0,201601184,201603817,1,16875,94720,0,94720,2.0,1
201605016,1559,49,3,SONOMA,2016,2016-11-08,Petaluma Joint Union High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Johnson,Mary S.,Appointed Incumbent,Y,1,3,13023,0,47179,47179,3.0,0.2760338286101867,2,0,0,201601184,201603819,1,13066,94720,0,94720,3.0,2
201605017,1560,49,3,SONOMA,2016,2016-11-08,Rincon Valley Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Cook,Mike,"Busijness Owner, Father",N,2,3,11330,0,26347,26347,1.0,0.43002998443845597,1,0,0,201601513,201604867,0,11330,26347,0,26347,1.0,1
201605018,1560,49,3,SONOMA,2016,2016-11-08,Rincon Valley Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Wood,Carol Lynn,Incumbent,Y,1,3,11101,0,26347,26347,2.0,0.42133829278475726,1,0,0,201601513,201604868,0,11101,26347,0,26347,2.0,1
201605019,1560,49,3,SONOMA,2016,2016-11-08,Rincon Valley Union Elementary,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,2,Brown,Lisa,Real Estate Economist,N,2,3,3916,0,26347,26347,3.0,0.14863172277678674,2,0,0,201601513,201604869,0,3916,26347,0,26347,3.0,2
201605020,1561,49,3,SONOMA,2016,2016-11-08,Santa Rosa High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,4,Fong,Laurie,"Teacher, Principal, Parent",N,2,6,49998,0,213653,213653,1.0,0.23401496819609366,1,0,0,201601514,201604870,0,49998,213653,0,213653,1.0,1
201605021,1561,49,3,SONOMA,2016,2016-11-08,Santa Rosa High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,4,Klose,Jenni,"Member, School Board",Y,1,6,42612,0,213653,213653,2.0,0.1994448942912105,1,0,0,201601514,201604871,0,42612,213653,0,213653,2.0,1
201605022,1561,49,3,SONOMA,2016,2016-11-08,Santa Rosa High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,4,Scheffield,Ed,"Legislative Aide, Parent",N,2,6,33412,0,213653,213653,3.0,0.15638441772406658,1,0,0,201601514,201604872,0,33412,213653,0,213653,3.0,1
201605023,1561,49,3,SONOMA,2016,2016-11-08,Santa Rosa High,0,SCHOOL BOARD MEMBER,3,SCHOOL BOARD MEMBER,,Full,4,Anderson,Evelyn,Parent/Education Advocate,N,2,6,33020,0,213653,213653,4.0,0.1545496669833796,1,0,0,201601514,201604873,0,33020,213653,0,213653,4.0,1
