RecordID,RaceID,CO,JUR,CNTYNAME,YEAR,DATE,PLACE,CSD,OFFICE,RECODE_OFFNAME,AREA,TERM,VOTE#,LAST,FIRST,BALDESIG,INC,NUM_INC,CAND#,VOTES,SUMVOTES,WRITEIN,TOTVOTES,PERCENT,elected,RVOTES,RACEID,runoff,checkrunoff,Multi_RaceID,Multi_CandID,Multi_CO,indivtotal_votes,multitotal_votes,total_writein,newtotvotes,Rindivto,newelected
201501069,20150295,19,3,LOS ANGELES,2015,2015-11-03,Pasadena Area Community College,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,2,Full,1,Osterling,James A.,University Professor/Executive,N,2,3,2163,4543,0,4543,0.4761171032357473,1,1.0,295,1,0,201500292,201501063,0,2163,4543,0,4543,1.0,1
201501070,20150295,19,3,LOS ANGELES,2015,2015-11-03,Pasadena Area Community College,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,2,Full,1,Selinske,Tom, Educator/Small Businessowner,N,2,3,2045,4543,0,4543,0.4501430772617213,2,2.0,295,1,0,201500292,201501064,0,2045,4543,0,4543,2.0,2
201501071,20150295,19,3,LOS ANGELES,2015,2015-11-03,Pasadena Area Community College,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,2,Full,1,Enriques,Martni,Consulting Social Scientist,N,2,3,335,4543,0,4543,0.07373981950253136,2,3.0,295,0,0,201500292,201501065,0,335,4543,0,4543,3.0,2
201501072,20150296,19,3,LOS ANGELES,2015,2015-11-03,Pasadena Area Community College,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,4,Full,1,Hilsman,Hoyt R.,Author/Educator,N,2,3,1717,2980,0,2980,0.5761744966442953,1,1.0,296,0,0,201500293,201501066,0,1717,2980,0,2980,1.0,1
201501073,20150296,19,3,LOS ANGELES,2015,2015-11-03,Pasadena Area Community College,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,4,Full,1,Thomson,Bill,Incumbent,Y,1,3,939,2980,0,2980,0.3151006711409396,2,2.0,296,0,0,201500293,201501067,0,939,2980,0,2980,2.0,2
201501074,20150296,19,3,LOS ANGELES,2015,2015-11-03,Pasadena Area Community College,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,4,Full,1,Lewis,Marshall,Archaeologist,N,2,3,324,2980,0,2980,0.1087248322147651,2,3.0,296,0,0,201500293,201501068,0,324,2980,0,2980,3.0,2
201501075,20150297,19,3,LOS ANGELES,2015,2015-11-03,Rio Hondo Community College,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,2,Full,1,Santana,Vicky,"Community College Trustee, Incumbent",Y,1,2,2306,4195,0,4195,0.5497020262216925,1,1.0,297,0,0,201500294,201501069,0,2306,4195,0,4195,1.0,1
201501076,20150297,19,3,LOS ANGELES,2015,2015-11-03,Rio Hondo Community College,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,2,Full,1,De La O,Lorraine,Educator/Health Advocate,N,2,2,1889,4195,0,4195,0.4502979737783075,2,2.0,297,0,0,201500294,201501070,0,1889,4195,0,4195,2.0,2
201501077,20150298,19,3,LOS ANGELES,2015,2015-11-03,Rosemead Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Short,1,Armenta,Nancy,Social Worker,N,2,2,472,836,0,836,0.5645933014354066,1,1.0,298,0,0,201500295,201501071,0,472,836,0,836,1.0,1
201501078,20150298,19,3,LOS ANGELES,2015,2015-11-03,Rosemead Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Short,1,Merenda,Mary Jo,Account Representative,N,2,2,364,836,0,836,0.4354066985645933,2,2.0,298,0,0,201500295,201501072,0,364,836,0,836,2.0,2
201501079,20150299,19,3,LOS ANGELES,2015,2015-11-03,Rowland Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Freedman,Donna,Teacher,N,2,5,2414,6912,0,6912,0.3492476851851852,1,1.0,299,0,0,201500296,201501073,1,2423,13864,0,13864,1.0,1
201501212,20150343,30,3,ORANGE,2015,2015-11-03,Rowland Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Freedman,Donna,Teacher,N,2,5,9,20,0,20,0.45,1,1.0,343,0,0,201500296,201501073,1,2423,13864,0,13864,1.0,1
201501080,20150299,19,3,LOS ANGELES,2015,2015-11-03,Rowland Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Malkin,David M.,Personnel Commissioner,N,2,5,1437,6912,0,6912,0.20789930555555555,1,2.0,299,0,0,201500296,201501074,1,1438,13864,0,13864,2.0,1
201501216,20150343,30,3,ORANGE,2015,2015-11-03,Rowland Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Malkin,David M.,Personnel Commissioner,N,2,5,1,20,0,20,0.05,2,4.5,343,0,0,201500296,201501074,1,1438,13864,0,13864,2.0,1
201501081,20150299,19,3,LOS ANGELES,2015,2015-11-03,Rowland Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Nieh,Judy,Incumbent,Y,1,5,1330,6912,0,6912,0.19241898148148148,2,3.0,299,0,0,201500296,201501075,1,1337,13864,0,13864,3.0,2
201501213,20150343,30,3,ORANGE,2015,2015-11-03,Rowland Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Nieh,Judy,Incumbent,Y,1,5,7,20,0,20,0.35,1,2.0,343,0,0,201500296,201501075,1,1337,13864,0,13864,3.0,2
201501082,20150299,19,3,LOS ANGELES,2015,2015-11-03,Rowland Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Hsu,Susan,Businesswoman,N,2,5,1060,6912,0,6912,0.15335648148148148,2,4.0,299,0,0,201500296,201501076,1,1062,13864,0,13864,4.0,2
201501214,20150343,30,3,ORANGE,2015,2015-11-03,Rowland Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Hsu,Susan,Businesswoman,N,2,5,2,20,0,20,0.1,2,3.0,343,0,0,201500296,201501076,1,1062,13864,0,13864,4.0,2
201501083,20150299,19,3,LOS ANGELES,2015,2015-11-03,Rowland Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Humphreys,Roy L.,Registered Nurse,N,2,5,671,6912,0,6912,0.0970775462962963,2,5.0,299,0,0,201500296,201501077,1,672,13864,0,13864,5.0,2
201501215,20150343,30,3,ORANGE,2015,2015-11-03,Rowland Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Humphreys,Roy L.,Registered Nurse,N,2,5,1,20,0,20,0.05,2,4.5,343,0,0,201500296,201501077,1,672,13864,0,13864,5.0,2
201501084,20150300,19,3,LOS ANGELES,2015,2015-11-03,South Pasadena Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Primuth,Jon,Attorney,N,2,3,2012,5803,0,5803,0.3467172152334999,1,1.0,300,0,0,201500297,201501078,0,2012,5803,0,5803,1.0,1
201501085,20150300,19,3,LOS ANGELES,2015,2015-11-03,South Pasadena Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Abajian,Suzie,Mathematics Education Professor,N,2,3,1998,5803,0,5803,0.34430466999827675,1,2.0,300,0,0,201500297,201501079,0,1998,5803,0,5803,2.0,1
201501086,20150300,19,3,LOS ANGELES,2015,2015-11-03,South Pasadena Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Loo,Joseph,Incumbent,Y,1,3,1793,5803,0,5803,0.30897811476822334,2,3.0,300,0,0,201500297,201501080,0,1793,5803,0,5803,3.0,2
201501087,20150301,19,3,LOS ANGELES,2015,2015-11-03,South Whittier Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,baird,Jan,School Board Trustee,Y,1,3,395,897,0,897,0.4403567447045708,1,1.0,301,0,0,201500298,201501081,0,395,897,0,897,1.0,1
201501088,20150301,19,3,LOS ANGELES,2015,2015-11-03,South Whittier Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Alvarado,Elias,Retired School Administrator,N,2,3,306,897,0,897,0.3411371237458194,1,2.0,301,0,0,201500298,201501082,0,306,897,0,897,2.0,1
201501089,20150301,19,3,LOS ANGELES,2015,2015-11-03,South Whittier Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Stys,Sharon L.,Trustee/Computer Programmer,Y,1,3,196,897,0,897,0.21850613154960982,2,3.0,301,0,0,201500298,201501083,0,196,897,0,897,3.0,2
201501090,20150302,19,3,LOS ANGELES,2015,2015-11-03,Temple City Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,3,Marston,Larry A.,Software Engineer,N,2,5,1098,4210,0,4210,0.2608076009501188,1,1.0,302,0,0,201500299,201501084,0,1098,4210,0,4210,1.0,1
201501091,20150302,19,3,LOS ANGELES,2015,2015-11-03,Temple City Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,3,Knollenberg,Kenneth E.,Incumbent,Y,1,5,1030,4210,0,4210,0.24465558194774348,1,2.0,302,0,0,201500299,201501085,0,1030,4210,0,4210,2.0,1
201501092,20150302,19,3,LOS ANGELES,2015,2015-11-03,Temple City Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,3,Ridley,Robert (Bob),Incumbent,Y,1,5,877,4210,0,4210,0.20831353919239906,1,3.0,302,0,0,201500299,201501086,0,877,4210,0,4210,3.0,1
201501093,20150302,19,3,LOS ANGELES,2015,2015-11-03,Temple City Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,3,Tiet,Kien C.,Incumbent,Y,1,5,737,4210,0,4210,0.17505938242280286,2,4.0,302,0,0,201500299,201501087,0,737,4210,0,4210,4.0,2
201501094,20150302,19,3,LOS ANGELES,2015,2015-11-03,Temple City Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,3,Gimenez Jr.,Manuel A. (Manny),University Business Manager,N,2,5,468,4210,0,4210,0.11116389548693587,2,5.0,302,0,0,201500299,201501088,0,468,4210,0,4210,5.0,2
201501095,20150303,19,3,LOS ANGELES,2015,2015-11-03,Torrance Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Lee,Don,Governing Board Member,Y,1,4,5846,17558,0,17558,0.33295363936667044,1,1.0,303,0,0,201500300,201501089,0,5846,17558,0,17558,1.0,1
201501096,20150303,19,3,LOS ANGELES,2015,2015-11-03,Torrance Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Ragins,Terry L.,"Governing Board Member, Torrance Unified School District",Y,1,4,5534,17558,0,17558,0.31518396172684815,1,2.0,303,0,0,201500300,201501090,0,5534,17558,0,17558,2.0,1
201501097,20150303,19,3,LOS ANGELES,2015,2015-11-03,Torrance Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Marshall,G Rick,Chief Financial Officer,N,2,4,3458,17558,0,17558,0.19694726050803052,2,3.0,303,0,0,201500300,201501091,0,3458,17558,0,17558,3.0,2
201501098,20150303,19,3,LOS ANGELES,2015,2015-11-03,Torrance Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Paulson,Clint A.,Contracts Manager,N,2,4,2720,17558,0,17558,0.15491513839845084,2,4.0,303,0,0,201500300,201501092,0,2720,17558,0,17558,4.0,2
201501099,20150304,19,3,LOS ANGELES,2015,2015-11-03,Valle Lindo Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Angel,Richard,Incumbent,Y,1,3,480,1206,0,1206,0.39800995024875624,1,1.0,304,0,0,201500301,201501093,0,480,1206,0,1206,1.0,1
201501100,20150304,19,3,LOS ANGELES,2015,2015-11-03,Valle Lindo Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Castillo,Veronica,Elementary School Teacher,N,2,3,378,1206,0,1206,0.31343283582089554,1,2.0,304,0,0,201500301,201501094,0,378,1206,0,1206,2.0,1
201501101,20150304,19,3,LOS ANGELES,2015,2015-11-03,Valle Lindo Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Gonzales,Ruth E.,Governing Board Member,Y,1,3,348,1206,0,1206,0.2885572139303483,2,3.0,304,0,0,201500301,201501095,0,348,1206,0,1206,3.0,2
201501102,20150305,19,3,LOS ANGELES,2015,2015-11-03,Walnut Valley Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Chen,Phillip,Walnut Valley School Boardmember,Y,1,3,2676,7057,0,7057,0.37919795947286383,1,1.0,305,0,0,201500302,201501096,0,2676,7057,0,7057,1.0,1
201501103,20150305,19,3,LOS ANGELES,2015,2015-11-03,Walnut Valley Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Redinger,Larry L.,"Governing Board Member, Dean Emeritus, Mt.SAC Math & Science",Y,1,3,2487,7057,0,7057,0.35241604081054273,1,2.0,305,0,0,201500302,201501097,0,2487,7057,0,7057,2.0,1
201501104,20150305,19,3,LOS ANGELES,2015,2015-11-03,Walnut Valley Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Monemi,S. Sean,Professor of Engineering,N,2,3,1894,7057,0,7057,0.26838599971659344,2,3.0,305,0,0,201500302,201501098,0,1894,7057,0,7057,3.0,2
201501105,20150306,19,3,LOS ANGELES,2015,2015-11-03,West Covina Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,3,Flowers,Michael T.,Appointed Incumbent,N,2,6,2211,8577,0,8577,0.2577824414130815,1,1.0,306,0,0,201500303,201501099,0,2211,8577,0,8577,1.0,1
201501106,20150306,19,3,LOS ANGELES,2015,2015-11-03,West Covina Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,3,Poulos,Camie,Governing Board Member,Y,1,6,1694,8577,0,8577,0.1975049551125102,1,2.0,306,0,0,201500303,201501100,0,1694,8577,0,8577,2.0,1
201501107,20150306,19,3,LOS ANGELES,2015,2015-11-03,West Covina Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,3,Monarrez,Daniel C.,"Board Member, West Covina USD",Y,1,6,1321,8577,0,8577,0.1540165559053282,1,3.0,306,0,0,201500303,201501101,0,1321,8577,0,8577,3.0,1
201501108,20150306,19,3,LOS ANGELES,2015,2015-11-03,West Covina Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,3,Augino,Suzanne C.,Parent/Homemaker,N,2,6,1224,8577,0,8577,0.14270724029380902,2,4.0,306,0,0,201500303,201501102,0,1224,8577,0,8577,4.0,2
201501109,20150306,19,3,LOS ANGELES,2015,2015-11-03,West Covina Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,3,Martinez,Brenda I., Legal Secretary,N,2,6,1082,8577,0,8577,0.12615133496560568,2,5.0,306,0,0,201500303,201501103,0,1082,8577,0,8577,5.0,2
201501110,20150306,19,3,LOS ANGELES,2015,2015-11-03,West Covina Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,3,Pinal,Eric,Educator/Counselor/Parent,N,2,6,1045,8577,0,8577,0.12183747230966538,2,6.0,306,0,0,201500303,201501104,0,1045,8577,0,8577,6.0,2
201501111,20150307,19,3,LOS ANGELES,2015,2015-11-03,William S. Hart Union High,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,1,Full,1,Storli,Linda,Teacher/Realtor,N,2,2,1428,2506,0,2506,0.5698324022346368,1,1.0,307,0,0,201500304,201501105,0,1428,2506,0,2506,1.0,1
201501112,20150307,19,3,LOS ANGELES,2015,2015-11-03,William S. Hart Union High,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,1,Full,1,Mercado-Fortine,G,Governing Board Member,Y,1,2,1078,2506,0,2506,0.4301675977653631,2,2.0,307,0,0,201500304,201501106,0,1078,2506,0,2506,2.0,2
201501113,20150308,19,3,LOS ANGELES,2015,2015-11-03,William S. Hart Union High,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,4,Full,1,Sturgeon,Steven M.,Governing Board Member,Y,1,2,1570,2554,0,2554,0.6147220046985121,1,1.0,308,0,0,201500305,201501107,0,1570,2554,0,2554,1.0,1
201501114,20150308,19,3,LOS ANGELES,2015,2015-11-03,William S. Hart Union High,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,4,Full,1,Taban,Andrew,Youth Advocate/Student,N,2,2,984,2554,0,2554,0.3852779953014879,2,2.0,308,0,0,201500305,201501108,0,984,2554,0,2554,2.0,2
201501115,20150309,20,3,MADERA,2015,2015-06-02,Bass Lake Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,4,Full,1,Stephens,Dalene B.,Parent/Community Volunteer,N,2,2,211,352,2,354,0.596045197740113,1,1.0,309,0,0,201500306,201501109,0,211,352,2,354,1.0,1
201501116,20150309,20,3,MADERA,2015,2015-06-02,Bass Lake Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,4,Full,1,Freed,Bill D.,Business Owner,N,2,2,141,352,2,354,0.3983050847457627,2,2.0,309,0,0,201500306,201501110,0,141,352,2,354,2.0,2
201501117,20150310,20,3,MADERA,2015,2015-09-01,Golden Valley Unified-R,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,1,Short,1,Diaz,Mona,Family Business Owner,N,2,1,441,441,4,445,0.9910112359550561,1,1.0,310,0,0,201500307,201501111,0,441,441,4,445,1.0,1
201501118,20150311,20,3,MADERA,2015,2015-09-01,Golden Valley Unified-R,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,2,Short,1,Knobloch,Maria,Retail Businesswoman/Parent,N,2,1,440,440,5,445,0.9887640449438202,1,1.0,311,0,0,201500308,201501112,0,440,440,5,445,1.0,1
201501119,20150312,20,3,MADERA,2015,2015-09-01,Golden Valley Unified-R,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,4,Short,1,Freeman,Brian,Plant Operations Maintenance,N,2,2,333,440,1,441,0.7551020408163265,1,1.0,312,0,0,201500309,201501113,0,333,440,1,441,1.0,1
201501120,20150312,20,3,MADERA,2015,2015-09-01,Golden Valley Unified-R,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,4,Short,1,"Overbay, Sr.",Dale,Retired Educator,N,2,2,107,440,1,441,0.24263038548752835,2,2.0,312,0,0,201500309,201501114,0,107,440,1,441,2.0,2
201501121,20150313,21,3,MARIN,2015,2015-11-03,Dixie Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Chacko,Alissa,Parent/Attorney,N,2,4,2745,8390,11,8401,0.32674681585525533,1,1.0,313,0,0,201500310,201501115,0,2745,8390,11,8401,1.0,1
201501122,20150313,21,3,MARIN,2015,2015-11-03,Dixie Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Glickman,Marnie R.,Parent/Non-profit Manager,N,2,4,2407,8390,11,8401,0.28651351029639327,1,2.0,313,0,0,201500310,201501116,0,2407,8390,11,8401,2.0,1
201501123,20150313,21,3,MARIN,2015,2015-11-03,Dixie Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Hansell,Bill,Architect/Fundraiser/Father,N,2,4,2103,8390,11,8401,0.25032734198309725,2,3.0,313,0,0,201500310,201501117,0,2103,8390,11,8401,3.0,2
201501124,20150313,21,3,MARIN,2015,2015-11-03,Dixie Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Carter,Ruth,Marriage Family Therapist,N,2,4,1135,8390,11,8401,0.13510296393286514,2,4.0,313,0,0,201500310,201501118,0,1135,8390,11,8401,4.0,2
201501125,20150314,21,3,MARIN,2015,2015-11-03,Novato Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,4,Butler,Debbie,Incumbent,Y,1,6,6881,33477,65,33542,0.20514578737105718,1,1.0,314,0,0,201500311,201501119,0,6881,33477,65,33542,1.0,1
201501126,20150314,21,3,MARIN,2015,2015-11-03,Novato Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,4,Mack,Gregory,Financial Technology Consultant,N,2,6,6246,33477,65,33542,0.18621429849144355,1,2.0,314,0,0,201500311,201501120,0,6246,33477,65,33542,2.0,1
201501127,20150314,21,3,MARIN,2015,2015-11-03,Novato Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,4,Cooper,Tom,Incumbent,Y,1,6,5885,33477,65,33542,0.17545167252996244,1,3.0,314,0,0,201500311,201501121,0,5885,33477,65,33542,3.0,1
201501128,20150314,21,3,MARIN,2015,2015-11-03,Novato Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,4,Millerick,Ross,Incumbent,Y,1,6,5810,33477,65,33542,0.173215669906386,1,4.0,314,0,0,201500311,201501122,0,5810,33477,65,33542,4.0,1
201501129,20150314,21,3,MARIN,2015,2015-11-03,Novato Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,4,Clinton,Cindi,Incumbent,Y,1,6,4657,33477,65,33542,0.138840856239938,2,5.0,314,0,0,201500311,201501123,0,4657,33477,65,33542,5.0,2
201501130,20150314,21,3,MARIN,2015,2015-11-03,Novato Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,4,Hamovitz,Lee,Parent,N,2,6,3998,33477,65,33542,0.11919384652077991,2,6.0,314,0,0,201500311,201501124,0,3998,33477,65,33542,6.0,2
201501131,20150315,21,3,MARIN,2015,2015-11-03,Ross Valley Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,3,Bauer,Annelise,Incumbent,Y,1,5,3199,12260,20,12280,0.26050488599348537,1,1.0,315,0,0,201500312,201501125,0,3199,12260,20,12280,1.0,1
201501132,20150315,21,3,MARIN,2015,2015-11-03,Ross Valley Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,3,Capron,Anne,Incumbent,Y,1,5,2797,12260,20,12280,0.2277687296416938,1,2.0,315,0,0,201500312,201501126,0,2797,12260,20,12280,2.0,1
201501133,20150315,21,3,MARIN,2015,2015-11-03,Ross Valley Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,3,Reagan,Mark,Attorney/Parent,N,2,5,2320,12260,20,12280,0.18892508143322476,1,3.0,315,0,0,201500312,201501127,0,2320,12260,20,12280,3.0,1
201501134,20150315,21,3,MARIN,2015,2015-11-03,Ross Valley Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,3,Blanchard,Amy,Businesswoman/Parent,N,2,5,1992,12260,20,12280,0.16221498371335505,2,4.0,315,0,0,201500312,201501128,0,1992,12260,20,12280,4.0,2
201501135,20150315,21,3,MARIN,2015,2015-11-03,Ross Valley Elementary,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,3,Bergen,Susie,Parent/Marketer/Bookkeeper,N,2,5,1952,12260,20,12280,0.15895765472312703,2,5.0,315,0,0,201500312,201501129,0,1952,12260,20,12280,5.0,2
201501136,20150316,21,3,MARIN,2015,2015-11-03,San Rafael City Schools,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,3,Jackson,Linda M.,Incumbent,Y,1,3,8666,24238,260,24498,0.3537431627071598,1,1.0,316,0,0,201500313,201501130,0,8666,24238,260,24498,1.0,1
201501137,20150316,21,3,MARIN,2015,2015-11-03,San Rafael City Schools,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,3,Knell,Gregory,Incumbent,Y,1,3,8176,24238,260,24498,0.33374152992080985,1,2.0,316,0,0,201500313,201501131,0,8176,24238,260,24498,2.0,1
201501138,20150316,21,3,MARIN,2015,2015-11-03,San Rafael City Schools,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,3,Gulati,Maika L.,Appointed Incumbent,Y,1,3,7396,24238,260,24498,0.30190219609764063,1,3.0,316,0,0,201500313,201501132,0,7396,24238,260,24498,3.0,1
201501139,20150317,21,3,MARIN,2015,2015-11-03,Tamalpais Union High,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Lundgren,Leslie,Businesswoman/Engineer/Parent,N,2,3,14173,32038,104,32142,0.4409495364320826,1,1.0,317,0,0,201500314,201501133,0,14173,32038,104,32142,1.0,1
201501140,20150317,21,3,MARIN,2015,2015-11-03,Tamalpais Union High,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Owens,Barbara A.,Community Volunteer,N,2,3,13235,32038,104,32142,0.41176653599651547,1,2.0,317,0,0,201500314,201501134,0,13235,32038,104,32142,2.0,1
201501141,20150317,21,3,MARIN,2015,2015-11-03,Tamalpais Union High,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Powelson,Robbie,Retired Teacher/Parent,N,2,3,4630,32038,104,32142,0.14404828573206396,2,3.0,317,0,0,201500314,201501135,0,4630,32038,104,32142,3.0,2
201501142,20150318,21,3,MARIN,2015,2015-11-03,Tamalpais Union High,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Short,1,Futterman,Michael,Appointed Incumbent,Y,1,2,9029,17870,80,17950,0.503008356545961,1,1.0,318,0,0,201500315,201501136,0,9029,17870,80,17950,1.0,1
201501143,20150318,21,3,MARIN,2015,2015-11-03,Tamalpais Union High,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Short,1,Nagle,Matt,School Principal/Parent,N,2,2,8841,17870,80,17950,0.4925348189415042,2,2.0,318,0,0,201500315,201501137,0,8841,17870,80,17950,2.0,2
201501144,20150319,23,3,MENDOCINO,2015,2015-11-03,Fort Bragg Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Babcock,Kathy,Business Owner,N,2,3,2043,4132,0,4132,0.49443368828654405,1,1.0,319,0,0,201500316,201501138,0,2043,4132,0,4132,1.0,1
201501145,20150319,23,3,MENDOCINO,2015,2015-11-03,Fort Bragg Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Audo,Cynthia,Speech Therapist,N,2,3,1724,4132,0,4132,0.41723136495643753,1,2.0,319,0,0,201500316,201501139,0,1724,4132,0,4132,2.0,1
201501146,20150319,23,3,MENDOCINO,2015,2015-11-03,Fort Bragg Unified,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,,Full,2,Perkins,Ryan F.,Incumbent,Y,1,3,365,4132,0,4132,0.08833494675701839,2,3.0,319,0,0,201500316,201501140,0,365,4132,0,4132,3.0,2
201501147,20150320,23,3,MENDOCINO,2015,2015-11-03,Mendocino-Lake Community College,0,SCHOOL BOARD MEMBER,SCHOOL BOARD MEMBER,1,Full,1,Ubelhart,Paul B.,Incumbent,Y,1,3,797,1395,0,1395,0.571326164874552,1,1.0,320,0,0,201500317,201501141,0,797,1395,0,1395,1.0,1
