RecordID,RaceID,CO,JUR,CNTYNAME,YEAR,DATE,CSD,PLACE,OFFICE,RECODE_OFFICE,RECODE_OFFNAME,AREA,TERM,VOTE#,LAST,FIRST,BALDESIG,INCUMB,NUM_INC,CAND#,VOTES,WRITEIN,SUMVOTES,TOTVOTES,PERCENT,ELECTED,RVOTES,RUNOFF,CHECKRUNOFF,Multi_RaceID,Multi_CandID,Multi_CO,Indivtotal_votes,Multitotal_votes,Totalwritein_votes,Newtotvotes,Rindivto,Newelected
201201733,201200572,30,2,ORANGE,2012,2012-11-06,0,Dana Point,City Council,2,City Council,,Full,2,Schoeffel,J. Scott,Dana Point Councilman/Attorney,Y,1,4,6845,0.0,22950,22950.0,0.29825708061002176,1,1.0,0,0,201200572,201201733,0,6845,22950,0,22950,1.0,1
201201735,201200573,30,2,ORANGE,2012,2012-11-06,0,Fountain Valley,City Council,2,City Council,,Full,2,Nagel,Steve A.,Fountain Valley Council Member,Y,1,5,12970,0.0,36096,36096.0,0.35931959219858156,1,1.0,0,0,201200573,201201735,0,12970,36096,0,36096,1.0,1
201201737,201200574,30,2,ORANGE,2012,2012-11-06,0,Fullerton,City Council,2,City Council,,Full,3,Whitaker,Bruce,"Member of the City Council, City of Fullerton",Y,1,12,15428,0.0,110902,110902.0,0.13911381219455016,1,1.0,0,0,201200574,201201737,0,15428,110902,0,110902,1.0,1
201201740,201200575,30,2,ORANGE,2012,2012-11-06,0,Garden Grove,City Council,2,City Council,,Full,2,Jones,Steve,Garden Grove City Councilmember,Y,1,8,18593,0.0,76413,76413.0,0.2433224713072383,1,1.0,0,0,201200575,201201740,0,18593,76413,0,76413,1.0,1
201201745,201200577,30,2,ORANGE,2012,2012-11-06,0,Irvine,City Council,2,City Council,,Full,3,Krom,Beth,Irvine City Councilmember,Y,1,6,34075,0.0,159949,159949.0,0.21303665543391956,1,1.0,0,0,201200577,201201745,0,34075,159949,0,159949,1.0,1
201201750,201200578,30,2,ORANGE,2012,2012-11-06,0,La Palma,City Council,2,City Council,,Full,3,Shanahan,Steve,Councilmember/Business Owner,Y,1,7,2181,0.0,14548,14548.0,0.1499175144349739,1,3.0,0,0,201200578,201201750,0,2181,14548,0,14548,3.0,1
201201759,201200582,30,2,ORANGE,2012,2012-11-06,0,Laguna Woods,City Council,2,City Council,,Full,3,Robbins,Milton W.,Incumbent,Y,1,6,3965,0.0,22258,22258.0,0.17813819750202176,1,2.0,0,0,201200582,201201759,0,3965,22258,0,22258,2.0,1
201201765,201200585,30,2,ORANGE,2012,2012-11-06,0,Mission Viejo,City Council,2,City Council,,Full,2,Ury,Frank,Mission Viejo Councilmember/Businessman,Y,1,6,18760,0.0,68767,68767.0,0.2728052699696075,1,1.0,0,0,201200585,201201765,0,18760,68767,0,68767,1.0,1
201201766,201200585,30,2,ORANGE,2012,2012-11-06,0,Mission Viejo,City Council,2,City Council,,Full,2,Schlicht,Cathy,Businesswoman/Councilmember,Y,1,6,15892,0.0,68767,68767.0,0.23109921910218564,1,2.0,0,0,201200585,201201766,0,15892,68767,0,68767,2.0,1
201201769,201200587,30,2,ORANGE,2012,2012-11-06,0,Placentia,City Council,2,City Council,,Full,3,Yamaguchi,Jeremy,Councilmember/Businessman,Y,1,4,12229,0.0,40025,40025.0,0.30553404122423483,1,1.0,0,0,201200587,201201769,0,12229,40025,0,40025,1.0,1
201201771,201200587,30,2,ORANGE,2012,2012-11-06,0,Placentia,City Council,2,City Council,,Full,3,Underhill,Constance 'Connie',Associate Publisher/Councilmember,Y,1,4,10151,0.0,40025,40025.0,0.2536164896939413,1,3.0,0,0,201200587,201201771,0,10151,40025,0,40025,3.0,1
201201772,201200588,30,2,ORANGE,2012,2012-11-06,0,Rancho Santa Margarita,City Council,2,City Council,,Full,2,Beall,Tony,"Mayor, City of Rancho Santa Margarita",Y,1,3,13011,0.0,28925,28925.0,0.44981849611063096,1,1.0,0,0,201200588,201201772,0,13011,28925,0,28925,1.0,1
201201775,201200589,30,2,ORANGE,2012,2012-11-06,0,San Clemente,City Council,2,City Council,,Full,2,Baker,Robert 'Bob',Councilmember/Retired Aviator,Y,1,6,10890,0.0,47008,47008.0,0.18182425325163207,1,1.5,0,0,201200589,201201774,0,12885,59893,0,59893,1.5,1
201201777,201200590,30,2,ORANGE,2012,2012-11-06,0,San Juan Capistrano,City Council,2,City Council,,Full,2,Allevato,Sam,Councilmember/Retired Policeman,Y,1,6,5234,0.0,23333,23333.0,0.22431749024986072,1,2.0,0,0,201200590,201201776,0,5234,23333,0,23333,2.0,1
201201778,201200591,30,2,ORANGE,2012,2012-11-06,0,Stanton,City Council,2,City Council,,Full,2,Warren,Carol,Mayor of the City of Stanton,Y,1,5,5458,0.0,12609,12609.0,0.432865413593465,1,1.0,0,0,201200591,201201777,0,5458,12609,0,12609,1.0,1
201201779,201200591,30,2,ORANGE,2012,2012-11-06,0,Stanton,City Council,2,City Council,,Full,2,Ethans,Al,Member of the Stanton City Council,Y,1,5,3917,0.0,12609,12609.0,0.31065112221429136,1,2.0,0,0,201200591,201201778,0,3917,12609,0,12609,2.0,1
201201780,201200592,30,2,ORANGE,2012,2012-11-06,0,Tustin,City Council,2,City Council,,Full,3,Nielsen,John,Tustin Councilmember/Businessman,Y,1,5,10724,0.0,46131,46131.0,0.23246840519390433,1,1.0,0,0,201200592,201201779,0,10724,46131,0,46131,1.0,1
201201785,201200594,30,2,ORANGE,2012,2012-11-06,0,Yorba Linda,City Council,2,City Council,,Full,3,Schwing,Mark,Mayor/Yorba Linda Businessman,Y,1,7,15380,0.0,81775,81775.0,0.18807704066034853,1,1.0,0,0,201200594,201201784,0,15380,81775,0,81775,1.0,1
201201789,201200596,30,2,ORANGE,2012,2012-11-06,0,Santa Ana,City Council,2,City Council,1,Full,1,Sarmiento,Vincent F.,Santa Ana City Councilmember/Attorney,Y,1,2,27289,0.0,52519,52519.0,0.5196024295969078,1,1.0,0,0,201200596,201201788,0,27289,52519,0,52519,1.0,1
201201792,201200599,30,2,ORANGE,2012,2012-11-06,0,Newport Beach,City Council,2,City Council,5,Full,1,Selich,Edward D.,Incumbent,Y,1,1,29760,0.0,29760,29760.0,1.0,1,1.0,0,0,201200599,201201791,0,29760,29760,0,29760,1.0,1
201201794,201200601,30,2,ORANGE,2012,2012-11-06,0,Newport Beach,City Council,2,City Council,7,Full,1,Curry,Keith D.,Mayor Pro Tem,Y,1,1,30255,0.0,30255,30255.0,1.0,1,1.0,0,0,201200601,201201793,0,30255,30255,0,30255,1.0,1
201201795,201200566,30,2,ORANGE,2012,2012-11-06,0,Aliso Viejo,City Council,2,City Council,,Full,3,Garcia,Donald A.,Mayor/Attorney,Y,1,5,5856,0.0,26325,26325.0,0.17438432446919389,2,5.0,0,0,201200566,201201794,0,5856,33581,0,33581,5.0,2
201201840,201200576,30,2,ORANGE,2012,2012-11-06,0,Huntington Beach,City Council,2,City Council,,Full,3,Dwyer,Devin,Councilmember/Businessowner,Y,1,12,19485,0.0,196299,196299.0,0.09926184035578378,2,5.0,0,0,201200576,201201839,0,19485,196299,0,196299,5.0,2
201201855,201200579,30,2,ORANGE,2012,2012-11-06,0,Laguna Beach,City Council,2,City Council,,Full,2,Egly,Jane,Retired Law Professor,Y,1,5,4467,0.0,20794,20794.0,0.21482158314898528,2,3.0,0,0,201200579,201201854,0,4467,20794,0,20794,3.0,2
201201856,201200579,30,2,ORANGE,2012,2012-11-06,0,Laguna Beach,City Council,2,City Council,,Full,2,Rollinger,Verna,Mayor Pro Tem,Y,1,5,4430,0.0,20794,20794.0,0.2130422237183803,2,4.0,0,0,201200579,201201855,0,4430,20794,0,20794,4.0,2
201201868,201200583,30,2,ORANGE,2012,2012-11-06,0,Lake Forest,City Council,2,City Council,,Full,2,Rudolph,Marcia,Retired Teacher/Councilmember,Y,1,7,5675,0.0,47039,47039.0,0.12064457152575522,2,5.0,0,0,201200583,201201867,0,5675,47039,0,47039,5.0,2
201201871,201200584,30,2,ORANGE,2012,2012-11-06,0,Los Alamitos,City Council,2,City Council,,Full,2,Stephens,Ken,General Manager/Councilmember,Y,1,4,1664,0.0,7000,7000.0,0.2377142857142857,2,3.0,0,0,201200584,201201870,0,1664,7000,0,7000,3.0,2
201201886,201200589,30,2,ORANGE,2012,2012-11-06,0,San Clemente,City Council,2,City Council,,Full,2,Dahl,Jim,Retired Fire Captain,Y,1,6,9565,0.0,47008,47008.0,0.15970146761725076,2,4.0,0,0,201200589,201201885,0,9565,59893,0,59893,4.0,2
201201898,201200593,30,2,ORANGE,2012,2012-11-06,0,Westminster,City Council,2,City Council,,Full,2,Diep,Tyler,"Council Member, City of Westminster",Y,1,7,8787,0.0,45381,45381.0,0.1936272889535268,2,3.0,0,0,201200593,201201897,0,8787,45381,0,45381,3.0,2
201201903,201200594,30,2,ORANGE,2012,2012-11-06,0,Yorba Linda,City Council,2,City Council,,Full,3,Rikel,Nancy,Business Executive,Y,1,7,13641,0.0,81775,81775.0,0.16681137266890858,2,4.0,0,0,201200594,201201902,0,13641,81775,0,81775,4.0,2
201201916,201200602,30,2,ORANGE,2012,2012-11-06,0,Brea,City Treasurer,6,Other City Office,,Full,1,Parker,Glenn G.,City Treasurer,Y,1,1,13797,0.0,13797,13797.0,1.0,1,1.0,0,0,201200602,201201915,0,13797,13797,0,13797,1.0,1
201201918,201200604,30,2,ORANGE,2012,2012-11-06,0,Laguna Beach,City Treasurer,6,Other City Office,,Full,1,Parisi,Laura,"City Treasurer, City of Laguna Beach",Y,1,1,9375,0.0,9375,9375.0,1.0,1,1.0,0,0,201200604,201201917,0,9375,9375,0,9375,1.0,1
201201921,201200607,30,2,ORANGE,2012,2012-11-06,0,San Clemente,City Treasurer,6,Other City Office,,Full,1,Gudgeirsson,T. Pall,City Treasurer,Y,1,1,21364,0.0,21364,21364.0,1.0,1,1.0,0,0,201200607,201201920,0,21364,21364,0,21364,1.0,1
201201922,201200605,30,2,ORANGE,2012,2012-11-06,0,Orange,City Treasurer,6,Other City Office,,Full,1,Walker,Helen Y.,Incumbent,Y,1,2,13915,0.0,39581,39581.0,0.3515575654985978,2,2.0,0,0,201200605,201201921,0,13915,39581,0,39581,2.0,2
201201927,201200611,30,2,ORANGE,2012,2012-11-06,0,Santa Ana,Mayor,6,Other City Office,,Full,1,Pulido,Miguel A.,"Mayor, City of Santa Ana",Y,1,6,27092,0.0,56231,56231.0,0.4817982963134214,1,1.0,0,0,201200611,201201926,0,27092,56231,0,56231,1.0,1
201201945,201200614,31,2,PLACER,2012,2012-11-06,0,Loomis,City Clerk,6,Other City Office,,Full,1,Strock,Charleen 'Crickett',Incumbent,Y,1,1,2476,31.0,2476,2507.0,0.9876346230554448,1,1.0,0,0,201200614,201201944,0,2476,2476,31,2507,1.0,1
201201947,201200613,31,2,PLACER,2012,2012-11-06,0,Auburn,City Clerk,6,Other City Office,,Full,1,Labrie,Joseph,City Clerk of Auburn,Y,1,3,2763,15.0,5603,5618.0,0.26495972382048333,2,3.0,0,0,201200613,201201946,0,2763,10392,36,10428,3.0,2
201201949,201200615,31,2,PLACER,2012,2012-11-06,0,Auburn,City Council,2,City Council,,Full,2,Kirby,Bill,Incumbent,Y,1,3,3181,50.0,9505,9555.0,0.33291470434327575,1,1.5,0,0,201200615,201201948,0,3181,9505,50,9555,1.5,1
201201952,201200617,31,2,PLACER,2012,2012-11-06,0,Lincoln,City Council,2,City Council,,Full,3,Joiner,Paul,City of Lincoln Councilmember/Businessman,Y,1,9,10853,158.0,49254,49412.0,0.2196430016999919,1,1.0,0,0,201200617,201201951,0,10853,49254,158,49412,1.0,1
201201954,201200617,31,2,PLACER,2012,2012-11-06,0,Lincoln,City Council,2,City Council,,Full,3,Short,Spencer,Lincoln City Councilmember,Y,1,9,6472,158.0,49254,49412.0,0.1309803286651016,1,3.0,0,0,201200617,201201953,0,6472,49254,158,49412,3.0,1
201201956,201200618,31,2,PLACER,2012,2012-11-06,0,Loomis,City Council,2,City Council,,Full,2,Morillas,Rhonda N.,Incumbent,Y,1,3,1683,29.0,5072,5101.0,0.3299353068025877,1,2.0,0,0,201200618,201201955,0,1683,5072,29,5101,2.0,1
201201959,201200619,31,2,PLACER,2012,2012-11-06,0,Rocklin,City Council,2,City Council,,Full,3,Magnuson,George A.,Rocklin City Councilmember,Y,1,8,8559,226.0,53610,53836.0,0.15898283676350397,1,3.0,0,0,201200619,201201958,0,8559,53610,226,53836,3.0,1
201201960,201200620,31,2,PLACER,2012,2012-11-06,0,Roseville,City Council,2,City Council,,Full,3,Garcia,Carol C.,Roseville City Councilmember,Y,1,7,22633,225.0,111121,111346.0,0.20326729294271909,1,1.0,0,0,201200620,201201959,0,22633,111121,225,111346,1.0,1
201201961,201200620,31,2,PLACER,2012,2012-11-06,0,Roseville,City Council,2,City Council,,Full,3,Roccucci,Pauline,Registered Nurse/Councilwoman,Y,1,7,21824,225.0,111121,111346.0,0.19600165250660104,1,2.0,0,0,201200620,201201960,0,21824,111121,225,111346,2.0,1
201201983,201200623,31,2,PLACER,2012,2012-11-06,0,Loomis,City Treasurer,6,Other City Office,,Full,1,Carroll,Roger,Incumbent,Y,1,1,2450,28.0,2450,2478.0,0.9887005649717514,1,1.0,0,0,201200623,201201982,0,2450,2450,28,2478,1.0,1
201201987,201200624,32,2,PLUMAS,2012,2012-11-06,0,Portola,City Council,2,City Council,,Full,3,Weaver,William A.,Incumbent,Y,1,4,303,27.0,1511,1538.0,0.19700910273081926,2,4.0,0,0,201200624,201201986,0,303,1511,27,1538,4.0,2
201201996,201200627,33,2,RIVERSIDE,2012,2012-11-06,0,Banning,City Clerk,6,Other City Office,,Full,1,Calderon,Marie 'Toni',Incumbent,Y,1,1,6735,0.0,6735,6735.0,1.0,1,1.0,0,0,201200627,201201995,0,6735,6735,0,6735,1.0,1
201201998,201200629,33,2,RIVERSIDE,2012,2012-11-06,0,Indio,City Clerk,6,Other City Office,,Full,1,Hernandez,Cynthia,Incumbent,Y,1,1,13865,0.0,13865,13865.0,1.0,1,1.0,0,0,201200629,201201997,0,13865,13865,0,13865,1.0,1
201202004,201200631,33,2,RIVERSIDE,2012,2012-11-06,0,Beaumont,City Council,2,City Council,,Full,2,Fox,Jeff,Incumbent,Y,1,3,4902,0.0,14831,14831.0,0.33052390263636977,1,2.0,0,0,201200631,201202003,0,4902,14831,0,14831,2.0,1
201202005,201200632,33,2,RIVERSIDE,2012,2012-11-06,0,Calimesa,City Council,2,City Council,,Full,3,Davis,Bill,Businessman,Y,1,4,1680,0.0,5899,5899.0,0.28479403288693,1,1.0,0,0,201200632,201202004,0,1680,5899,0,5899,1.0,1
201202006,201200632,33,2,RIVERSIDE,2012,2012-11-06,0,Calimesa,City Council,2,City Council,,Full,3,Zanowic,Ella A.,Incumbent,Y,1,4,1614,0.0,5899,5899.0,0.27360569588065775,1,2.0,0,0,201200632,201202005,0,1614,5899,0,5899,2.0,1
201202007,201200632,33,2,RIVERSIDE,2012,2012-11-06,0,Calimesa,City Council,2,City Council,,Full,3,McIntire,Joyce J.,Retired School Employee,Y,1,4,1418,0.0,5899,5899.0,0.24037972537718258,1,3.0,0,0,201200632,201202006,0,1418,5899,0,5899,3.0,1
201202009,201200633,33,2,RIVERSIDE,2012,2012-11-06,0,Canyon Lake,City Council,2,City Council,,Full,3,Horton,Nancy C.,Incumbent,Y,1,5,1857,0.0,9294,9294.0,0.1998063266623628,1,2.0,0,0,201200633,201202008,0,1857,9294,0,9294,2.0,1
201202010,201200633,33,2,RIVERSIDE,2012,2012-11-06,0,Canyon Lake,City Council,2,City Council,,Full,3,Ehrenkranz,Jordan,Incumbent,Y,1,5,1707,0.0,9294,9294.0,0.18366688185926405,1,3.0,0,0,201200633,201202009,0,1707,9294,0,9294,3.0,1
201202012,201200634,33,2,RIVERSIDE,2012,2012-11-06,0,Cathedral City,City Council,2,City Council,,Full,2,Pettis,Gregory S.,Councilman/Realtor,Y,1,7,3773,0.0,19150,19150.0,0.19702349869451696,1,2.0,0,0,201200634,201202011,0,3773,19150,0,19150,2.0,1
201202015,201200636,33,2,RIVERSIDE,2012,2012-11-06,0,Corona,City Council,2,City Council,,Full,2,Scott,Jason,Council Member/Principal,Y,1,6,16753,0.0,59031,59031.0,0.2838000372685538,1,1.0,0,0,201200636,201202014,0,16753,59031,0,59031,1.0,1
201202017,201200637,33,2,RIVERSIDE,2012,2012-11-06,0,Eastvale,City Council,2,City Council,,Full,2,Bootsma,Ike,Incumbent,Y,1,5,6017,0.0,18386,18386.0,0.32725987164146636,1,1.0,0,0,201200637,201202016,0,6017,18386,0,18386,1.0,1
201202018,201200637,33,2,RIVERSIDE,2012,2012-11-06,0,Eastvale,City Council,2,City Council,,Full,2,Degrandpre,Jeff,Local Businessman/Councilman,Y,1,5,5189,0.0,18386,18386.0,0.28222560643968236,1,2.0,0,0,201200637,201202017,0,5189,18386,0,18386,2.0,1
201202019,201200638,33,2,RIVERSIDE,2012,2012-11-06,0,Hemet,City Council,2,City Council,,Full,3,Youssef,Robert,Bank Manager/Mayor,Y,1,8,9011,0.0,49150,49150.0,0.18333672431332654,1,1.0,0,0,201200638,201202018,0,9011,49150,0,49150,1.0,1
201202023,201200639,33,2,RIVERSIDE,2012,2012-11-06,0,Indian Wells,City Council,2,City Council,,Full,3,Hanson,Douglas 'Doug',"Mayor, Indian Wells",Y,1,10,856,0.0,6208,6208.0,0.13788659793814434,1,2.0,0,0,201200639,201202022,0,856,6208,0,6208,2.0,1
201202025,201200640,33,2,RIVERSIDE,2012,2012-11-06,0,Indio,City Council,2,City Council,,Full,2,Watson,Lupe R.,City Councilmember/Businesswoman,Y,1,4,8252,0.0,26406,26406.0,0.31250473377262744,1,1.0,0,0,201200640,201202024,0,8252,26406,0,26406,1.0,1
201202027,201200641,33,2,RIVERSIDE,2012,2012-11-06,0,Jurupa Valley,City Council,2,City Council,,Full,2,Hancock,Brad,Councilmember/Business Owner,Y,1,5,6670,0.0,25203,25203.0,0.2646510336071103,1,1.0,0,0,201200641,201202026,0,6670,25203,0,25203,1.0,1
201202028,201200641,33,2,RIVERSIDE,2012,2012-11-06,0,Jurupa Valley,City Council,2,City Council,,Full,2,Johnston,Frank,City Council Member,Y,1,5,5476,0.0,25203,25203.0,0.2172757211443082,1,2.0,0,0,201200641,201202027,0,5476,25203,0,25203,2.0,1
201202030,201200642,33,2,RIVERSIDE,2012,2012-11-06,0,La Quinta,City Council,2,City Council,,Full,2,Osborne,Lee M.,Appointed Incumbent,Y,1,4,6320,0.0,19765,19765.0,0.31975714647103465,1,2.0,0,0,201200642,201202029,0,6320,19765,0,19765,2.0,1
201202031,201200643,33,2,RIVERSIDE,2012,2012-11-06,0,Lake Elsinore,City Council,2,City Council,,Full,3,Magee,Bob,Businessman/Councilman,Y,1,8,4749,0.0,22549,22549.0,0.21060800922435585,1,1.0,0,0,201200643,201202030,0,4749,22549,0,22549,1.0,1
201202034,201200644,33,2,RIVERSIDE,2012,2012-11-06,0,Murrieta,City Council,2,City Council,,Full,2,Lane,Randon,Murrieta City Council Member,Y,1,6,16950,0.0,46545,46545.0,0.36416371253625524,1,1.0,0,0,201200644,201202033,0,16950,46545,0,46545,1.0,1
201202036,201200645,33,2,RIVERSIDE,2012,2012-11-06,0,Palm Desert,City Council,2,City Council,,Full,3,Spiegel,Bob,Incumbent,Y,1,7,8448,0.0,37675,37675.0,0.22423357664233576,1,1.0,0,0,201200645,201202035,0,8448,37675,0,37675,1.0,1
201202040,201200646,33,2,RIVERSIDE,2012,2012-11-06,0,Perris,City Council,2,City Council,,Full,2,Rogers,Rita,Incumbent,Y,1,4,4169,0.0,15906,15906.0,0.2621023513139696,1,2.0,0,0,201200646,201202039,0,4169,15906,0,15906,2.0,1
201202041,201200647,33,2,RIVERSIDE,2012,2012-11-06,0,San Jacinto,City Council,2,City Council,,Full,3,Bartel,Mark,Incumbent,Y,1,8,3381,0.0,19953,19953.0,0.1694482032777026,1,1.0,0,0,201200647,201202040,0,3381,19953,0,19953,1.0,1
201202042,201200647,33,2,RIVERSIDE,2012,2012-11-06,0,San Jacinto,City Council,2,City Council,,Full,3,Kotyuk,Andrew F.,Incumbent,Y,1,8,3343,0.0,19953,19953.0,0.16754372776023654,1,2.0,0,0,201200647,201202041,0,3343,19953,0,19953,2.0,1
201202044,201200648,33,2,RIVERSIDE,2012,2012-11-06,0,Temecula,City Council,2,City Council,,Full,2,Washington,Chuck,Mayor/Airline Pilot,Y,1,6,17684,0.0,50018,50018.0,0.35355272102043267,1,1.0,0,0,201200648,201202043,0,17684,50018,0,50018,1.0,1
201202045,201200648,33,2,RIVERSIDE,2012,2012-11-06,0,Temecula,City Council,2,City Council,,Full,2,Naggar,Mike,Vice-Mayor/Businessman,Y,1,6,16031,0.0,50018,50018.0,0.3205046183373985,1,2.0,0,0,201200648,201202044,0,16031,50018,0,50018,2.0,1
201202046,201200649,33,2,RIVERSIDE,2012,2012-11-06,0,Wildomar,City Council,2,City Council,,Full,2,Moore,Bridgette,Wildomar City Council Member,Y,1,4,4690,0.0,13438,13438.0,0.3490102693853252,1,1.0,0,0,201200649,201202045,0,4690,13438,0,13438,1.0,1
201202047,201200649,33,2,RIVERSIDE,2012,2012-11-06,0,Wildomar,City Council,2,City Council,,Full,2,Cashman,Bob,"Member, Wildomar City Council",Y,1,4,3853,0.0,13438,13438.0,0.2867242149129335,1,2.0,0,0,201200649,201202046,0,3853,13438,0,13438,2.0,1
201202053,201200630,33,2,RIVERSIDE,2012,2012-11-06,0,Banning,City Council,2,City Council,,Full,3,Robinson,Don,Incumbent,Y,1,6,3270,0.0,18904,18904.0,0.1729792636479052,2,4.0,0,0,201200630,201202052,0,3270,18904,0,18904,4.0,2
201202056,201200631,33,2,RIVERSIDE,2012,2012-11-06,0,Beaumont,City Council,2,City Council,,Full,2,Gall,Nancy,Teacher,Y,1,3,4100,0.0,14831,14831.0,0.276447980581215,2,3.0,0,0,201200631,201202055,0,4100,14831,0,14831,3.0,2
201202059,201200633,33,2,RIVERSIDE,2012,2012-11-06,0,Canyon Lake,City Council,2,City Council,,Full,3,Talbot,Barry G.,Incumbent,Y,1,5,1441,0.0,9294,9294.0,0.15504626640843555,2,5.0,0,0,201200633,201202058,0,1441,9294,0,9294,5.0,2
201202060,201200634,33,2,RIVERSIDE,2012,2012-11-06,0,Cathedral City,City Council,2,City Council,,Full,2,England,Charles 'Bud',Small Business Owner,Y,1,7,2943,0.0,19150,19150.0,0.15368146214099215,2,3.0,0,0,201200634,201202059,0,2943,19150,0,19150,3.0,2
201202062,201200634,33,2,RIVERSIDE,2012,2012-11-06,0,Cathedral City,City Council,2,City Council,,Full,2,Marchand,Paul S.,Attorney/Small Businessman,Y,1,7,1968,0.0,19150,19150.0,0.10276762402088772,2,5.0,0,0,201200634,201202061,0,1968,19150,0,19150,5.0,2
201202065,201200635,33,2,RIVERSIDE,2012,2012-11-06,0,Coachella,City Council,2,City Council,,Full,2,Ramirez Jr.,Gilbert,Businessman/Councilman,Y,1,4,1309,0.0,7130,7130.0,0.18359046283309957,2,3.0,0,0,201200635,201202064,0,1309,7130,0,7130,3.0,2
201202066,201200635,33,2,RIVERSIDE,2012,2012-11-06,0,Coachella,City Council,2,City Council,,Full,2,Villareal,Jesse,Pastor,Y,1,4,1270,0.0,7130,7130.0,0.17812061711079943,2,4.0,0,0,201200635,201202065,0,1270,7130,0,7130,4.0,2
201202079,201200639,33,2,RIVERSIDE,2012,2012-11-06,0,Indian Wells,City Council,2,City Council,,Full,3,Powers,Bill,Retired Banking Executive,Y,1,10,756,0.0,6208,6208.0,0.12177835051546392,2,4.0,0,0,201200639,201202078,0,756,6208,0,6208,4.0,2
201202086,201200640,33,2,RIVERSIDE,2012,2012-11-06,0,Indio,City Council,2,City Council,,Full,2,Gilbert,Gene,Retired Criminal Investigator,Y,1,4,6074,0.0,26406,26406.0,0.23002347951223207,2,3.0,0,0,201200640,201202085,0,6074,26406,0,26406,3.0,2
201202107,201200646,33,2,RIVERSIDE,2012,2012-11-06,0,Perris,City Council,2,City Council,,Full,2,Evans,Joanne H.,Incumbent,Y,1,4,3420,0.0,15906,15906.0,0.21501320256506978,2,4.0,0,0,201200646,201202106,0,3420,15906,0,15906,4.0,2
201202111,201200647,33,2,RIVERSIDE,2012,2012-11-06,0,San Jacinto,City Council,2,City Council,,Full,3,Di Memmo,Steve,Incumbent,Y,1,8,1653,0.0,19953,19953.0,0.08284468500977296,2,7.0,0,0,201200647,201202110,0,1653,19953,0,19953,7.0,2
201202125,201200653,33,2,RIVERSIDE,2012,2012-11-06,0,Moreno Valley,City Council,2,City Council,3,Full,1,Hastings,Robin N.,City Councilmember,Y,1,4,3171,0.0,9506,9506.0,0.3335787923416789,2,2.0,0,0,201200653,201202124,0,3171,9506,0,9506,2.0,2
201202135,201200655,33,2,RIVERSIDE,2012,2012-11-06,0,Banning,City Treasurer,6,Other City Office,,Full,1,McQuown,John C.,Incumbent,Y,1,1,6676,0.0,6676,6676.0,1.0,1,1.0,0,0,201200655,201202134,0,6676,6676,0,6676,1.0,1
201202138,201200658,33,2,RIVERSIDE,2012,2012-11-06,0,Hemet,City Treasurer,6,Other City Office,,Full,1,Oltman,Judith L.,Hemet City Treasurer,Y,1,1,16347,0.0,16347,16347.0,1.0,1,1.0,0,0,201200658,201202137,0,16347,16347,0,16347,1.0,1
201202139,201200659,33,2,RIVERSIDE,2012,2012-11-06,0,Indio,City Treasurer,6,Other City Office,,Full,1,Ellis,Sharon K.,Incumbent,Y,1,1,13839,0.0,13839,13839.0,1.0,1,1.0,0,0,201200659,201202138,0,13839,13839,0,13839,1.0,1
201202147,201200664,33,2,RIVERSIDE,2012,2012-11-06,0,Coachella,Mayor,6,Other City Office,,Full,1,Garcia Jr.,Eduardo,Mayor,Y,1,2,3502,0.0,4813,4813.0,0.7276127155620196,1,1.0,0,0,201200664,201202146,0,3502,4813,0,4813,1.0,1
201202148,201200665,33,2,RIVERSIDE,2012,2012-11-06,0,La Quinta,Mayor,6,Other City Office,,Full,1,Adolph,Don,Incumbent,Y,1,4,6351,0.0,12800,12800.0,0.496171875,1,1.0,0,0,201200665,201202147,0,6351,12800,0,12800,1.0,1
201202150,201200667,33,2,RIVERSIDE,2012,2012-11-06,0,Perris,Mayor,6,Other City Office,,Full,1,Busch,Daryl,"Mayor, City of Perris",Y,1,1,9303,0.0,9303,9303.0,1.0,1,1.0,0,0,201200667,201202149,0,9303,9303,0,9303,1.0,1
201202152,201200663,33,2,RIVERSIDE,2012,2012-11-06,0,Cathedral City,Mayor,6,Other City Office,,Full,1,De Rosa,Kathleen,Mayor/Business Woman,Y,1,3,5352,0.0,11670,11670.0,0.4586118251928021,2,2.0,0,0,201200663,201202151,0,5352,11670,0,11670,2.0,2
201202155,201200665,33,2,RIVERSIDE,2012,2012-11-06,0,La Quinta,Mayor,6,Other City Office,,Full,1,Henderson,Terry,Mayor Pro Tem,Y,1,4,3367,0.0,12800,12800.0,0.263046875,2,2.0,0,0,201200665,201202154,0,3367,12800,0,12800,2.0,2
201202165,201200671,34,2,SACRAMENTO,2012,2012-06-05,0,Sacramento,City Council,2,City Council,8,Full,1,Pannell,Bonnie,Sacramento City Council member,Y,1,2,2888,30.0,5563,5593.0,0.5163597353835151,1,1.0,0,0,201200671,201202164,0,2888,5563,30,5593,1.0,1
201202177,201200672,34,2,SACRAMENTO,2012,2012-06-05,0,Sacramento,Mayor,6,Other City Office,,Full,1,Johnson,Kevin,"Mayor, City of Sacramento",Y,1,4,40823,459.0,69042,69501.0,0.5873728435562078,1,1.0,0,0,201200672,201202176,0,40823,69042,459,69501,1.0,1
